business_id,birank_score,name,city,state,stars,review_count,subcategory
ya2t0d5TKq7GWSxllGka7A,0.00038843901875732146,"The Capitol Hotel Downtown, an Ascend Hotel Collection Member",Nashville,TN,2.5,102,Hotel
NK0_YatQwVmIFJJyrdNNpQ,0.0003873881384260707,The Study at University City,Philadelphia,PA,4.0,53,Hotel
wDaZZM-R-DvhoWR8y8q0mg,0.0003872618646749802,Hampton Inn Philadelphia-International Airport,Philadelphia,PA,3.0,79,Hotel
1M8W2HVRV7-Hi7cw7Ini4Q,0.0003856068512155148,"Home2 Suites by Hilton Nashville Vanderbilt, TN",Nashville,TN,3.5,88,Hotel
p7RzIdqbVGD-qaqPx2WRtw,0.0003854710069527956,Fretz RV,Souderton,PA,3.0,52,Hotel
zM2G_zQl9lXkrFwKCl75VA,0.0003848083148195605,Nifty Car Rental,New Orleans,LA,4.0,59,Hotel
MJPRMD6HpwCXyf5j-6Fisw,0.0003841321488388073,Sonesta Select Tucson Airport,Tucson,AZ,3.5,91,Hotel
-9ZNA22YhFlvTdLDYjvNdA,0.0003838750763875475,Cathedral-Basilica of St. Louis King of France,New Orleans,LA,4.5,201,Hotel
vOsJxSwkWtIqaxHJVgOV7A,0.00038069265619251896,Grand Plaza Hotel & Beach Resort,St. Pete Beach,FL,3.0,77,Hotel
qPMyI7vtwLXCeWYCxgfU3A,0.0003792587312748238,Philadelphia Sightseeing Tours & Transportation,Philadelphia,PA,3.0,108,Hotel
pxIS0DCYF_CNeRICoVeDzw,0.00037859093974011986,Inn On Summerhill,Summerland,CA,4.0,96,B&B
Ie8ACNYrJ3POhoVyuKpqtA,0.00037858629602630783,Red Roof Inn Tucson North - Marana,Tucson,AZ,2.0,77,Hotel
VgGITb54IIb1G0gSVt3gkw,0.0003780999910597461,Holiday Inn St. Louis - Forest Park,St. Louis,MO,2.5,63,Resort
4_z6ZtAbESaOdVIC-IFX6Q,0.0003778887831528149,SpringHill Suites Philadelphia Langhorne,Langhorne,PA,3.0,79,Hotel
TJ4FstBIoAIu1i4bB_PjAg,0.0003777692667307861,Uber,New Orleans,LA,3.0,87,Hotel
j7dMQazjHXoBTsbpw5B28Q,0.0003776679346035511,Courtyard by Marriott,Philadelphia,PA,3.5,54,Hotel
eB6i8R1x8DfzpFMYGBbNNg,0.000377415998399657,Alder Hotel New Orleans,New Orleans,LA,4.0,56,Hotel
jlPB8Fx-xS2PW8Ni9NU3fw,0.0003771480296186281,Country Inn & Suites,Tucson,AZ,3.5,69,Hotel
tOpGfccnr6Z1evkd6tmpMw,0.0003770096666001441,Hilton Wilmington/Christiana,Newark,DE,3.5,79,Hotel
Nypj-FbRKPRiKJUo3UvmsQ,0.0003768486936207336,Hilton Garden Inn Indianapolis Downtown,Indianapolis,IN,4.0,86,Resort
mq3fSfFqw2YW3S1Ej4BBvA,0.0003768082183359418,Hyatt Place New Orleans/Convention Center,New Orleans,LA,3.5,119,Hotel
uHIM9EeO-9-AdVtmHERBWw,0.0003764773145850149,Days Inn & Suites by Wyndham Cherry Hill - Philadelphia,Cherry Hill,NJ,2.0,64,Hotel
BRGIa4noG3pB_f-sd2CiBg,0.00037637530473694317,Hilton Indianapolis Hotel & Suites,Indianapolis,IN,3.5,106,Hotel
oha2U5XJzc6IQdenpsxN1Q,0.0003762292337051216,Tarpon Springs Aquarium and Animal Sanctuary,Tarpon Springs,FL,3.5,66,Hotel
jMnSORTxKy4qzFFuhQMYhw,0.0003761543887130979,Inn on St. Peter,New Orleans,LA,4.0,80,B&B
8_PjFEXmWul4Smu6FdJDxQ,0.00037596144325644377,RockStar Transportation,Santa Barbara,CA,3.0,152,Hotel
XGGPXLaa_B2Qc79cq9YPlg,0.0003759553710543179,Beach House Inn,Santa Barbara,CA,4.5,96,Hotel
3-69Zp0UWQafow9ilWDjvA,0.0003757956665111117,Holiday Inn Express New - Orleans Downtown,New Orleans,LA,2.0,68,Hotel
GDFRe-JRgJ_Hsha-k0OSyw,0.00037559082289145016,Treasure Island Beach Resort,Treasure Island,FL,4.0,55,Resort
eZBrTND1Da2V0sIg0NpYcA,0.00037541966943215765,Hotel Le Marais,New Orleans,LA,4.5,146,Hotel
-7_R1BNUukbvb97OMNmxnA,0.00037479328392493256,DoubleTree by Hilton Hotel Collinsville - St. Louis,Collinsville,IL,3.5,76,Hotel
fBdUA0xkf0OByYczF4cUCg,0.00037461872914947226,Courtyard by Marriott Indianapolis Downtown,Indianapolis,IN,3.0,68,Hotel
z1EnJZtGS2Vq0wSAnU0BAg,0.0003737764739853555,Red Lion Hotel St. Louis,St. Louis,MO,1.5,53,Hotel
yqiN-9RQ8yrnVI9IPmYVNw,0.00037333580584119117,New Orleans Marriott Metairie at Lakeway,Metairie,LA,3.0,102,Hotel
0DDNb0cEew_Yic-Pv4vnww,0.00037309326189885055,Nashville Party Barge,Nashville,TN,5.0,70,Hotel
PlCArXYfOWJBf5cgwIERCg,0.0003729624836906922,Hertz Rent A Car,New Orleans,LA,2.0,100,Hotel
f64wvgLjQZEhSck9iYptSw,0.00037253236533295087,The R Bar,New Orleans,LA,4.0,159,B&B
RoAWy42AwPDCRh9kFArO-w,0.00037222894462229776,Thrifty Rent A Car,Nashville,TN,2.0,67,Hotel
Hy7qQD2n0ujHFqt2Z0MBmQ,0.0003721378050092429,Gateway Arch Riverboats,Saint Louis,MO,3.0,72,Hotel
kbAvGWufNK6sgub3EdiKhA,0.00037207720846996656,Hampton Inn & Suites Reno,Reno,NV,2.5,97,Hotel
yYyljEUFGkezQXpzRlfqQA,0.00037174475574294964,West Edmonton Mall,Edmonton,AB,4.0,205,Hotel
M9OmBqomgvMt0SH5G4prBw,0.0003716601018909513,Andrew Jackson Hotel,New Orleans,LA,3.0,89,B&B
eqWYd-1z04eTw8smFKBUOQ,0.0003714206741754597,Team Collision Center of Langhorne,Langhorne,PA,3.0,112,Hotel
92HeuR3hbRwGopK5zmmuag,0.0003700579677366277,Spanish Garden Inn,Santa Barbara,CA,4.5,206,Hotel
USLBDXxw17yKQ7LJfH8ULA,0.0003697692529443004,La Quinta by Wyndham New Orleans Airport,Kenner,LA,3.0,76,Hotel
jxbhi7rEQIjh4uSRunZQVA,0.0003691824961716505,Hampton Inn St. Louis-Downtown At the Gateway Arch,Saint Louis,MO,4.0,112,Hotel
SmFRXkAqpNPz8h6PcRd2Xg,0.0003686460485703715,Big Daddy's Soulard,St. Louis,MO,3.5,89,Hotel
yys8OffwaaYsqwcRON-3-g,0.0003685025753017814,New Orleans Regional Transit Authority,New Orleans,LA,2.5,71,Hotel
qkxVnEA80Qppl2IJFknf1Q,0.0003679790054911883,Pier House 60 Beach Marina Hotel,Clearwater,FL,3.5,81,Hotel
o9Gru-QFoxGK26FSWRCLXA,0.0003678214951142745,National Car Rental,Philadelphia,PA,3.5,160,Hotel
rbdrXQaGIAq5cMhQhibb4g,0.00036774464748986753,New Orleans RV Resort & Marina,New Orleans,LA,3.5,75,Hotel
4bwNtLuiCFvrs_xGOJTsCw,0.00036670811502477403,Bob Evans,Tampa,FL,3.5,90,B&B
Wxk6pzWgmDoDjfnQcQu3-A,0.0003666903338007349,United Cabs,New Orleans,LA,2.5,241,Hotel
6a4nSpklaldd0Y6SeUutPA,0.0003665378177597888,Indy Honda,Indianapolis,IN,2.5,51,Hotel
9NfPTgy_L9X57ep_Wq13Iw,0.0003660176789583456,Condor Express Whale Watching,Santa Barbara,CA,4.5,82,Hotel
wQJbr_xIrLBnpqICoJWHFA,0.00036568351141927596,DoubleTree by Hilton Hotel Downtown Wilmington - Legal District,Wilmington,DE,3.0,86,Hostel
FuRcuJTqKIYDxxsC_ZozzQ,0.0003652100539617115,Comfort Inn & Suites Airport Convention Center,Reno,NV,3.0,67,Hotel
Ib2wL00bk4CtumBmLyfiHg,0.00036493343214529146,Dolphin Racer Speedboat,South Pasadena,FL,5.0,67,Hotel
G9FrI7i4cPkeg_kzyc-oiQ,0.00036469644887145397,DoubleTree Suites by Hilton Hotel Tucson - Williams Center,Tucson,AZ,3.0,88,Hotel
QbXDwb4WE4bWtpbLNhMTLA,0.00036466349911713525,Homewood Suites by Hilton Reno,Reno,NV,3.5,73,Hotel
K1oIwHH0QNDOW5vTelfHgQ,0.0003643557327548802,Lyft,Philadelphia,PA,2.5,57,Hotel
NIkixjdWpy95kY8rcAYGkg,0.00036313298905267044,Hyatt Place Nashville Airport,Nashville,TN,3.0,74,Hotel
Su8VY1rZQsOn9Wj53kuHdQ,0.00036276296841261354,The Grille,Reno,NV,3.5,72,Hotel
baiCsstiEVBIN2qoUCgUng,0.00036171494374358644,Hilton Garden Inn New Orleans Airport,Kenner,LA,2.5,58,Hotel
YRYIopJGcNnUJ61TZXoZHQ,0.0003612400103435563,Element Ewing Princeton,Ewing,NJ,3.0,72,Hotel
UVF59iJepR3kpuG-1HMiQA,0.0003610315720833695,Secret Garden Inn & Cottages,Santa Barbara,CA,3.5,109,B&B
5RE9RlThDCY_SoGSJZRE2w,0.0003608274062594407,Thrifty Car Rental,NEW ORLEANS AP,LA,1.5,54,Hotel
Ob4fDK3LQ3zsKvOBohGU-g,0.0003606336742569168,Clarion Hotel Philadelphia International Airport,Essington,PA,2.0,85,Hotel
tjTOzyMZG3tZ_kO-doz2XA,0.0003604822424696146,La Quinta Inn by Wyndham Tucson East,Tucson,AZ,2.5,66,Hotel
pXl1yKNSIvMSi_LSfjCfQg,0.0003582347710681675,iRide Nashville,Nashville,TN,5.0,52,Hotel
XDmpJJSa65jeoUHIXeXZ6Q,0.00035819823776595114,Tours By Steven New Orleans,New Orleans,LA,5.0,67,Hotel
OBoagZAqTxbiF3w1oY3rGw,0.0003581867640486756,Grand Ole RV Resort and Market,Goodlettsville,TN,4.5,72,Resort
fO89arPgWzq_1YYQYLS4Yw,0.0003575414109020457,Wine Tasting Designated Drivers of Santa Barbara,Santa Barbara,CA,4.5,85,Hotel
Dhu2JeOO0NKIp1A50YkMkA,0.0003572522614902817,Viscount Suite Hotel,Tucson,AZ,2.5,85,Hotel
fYnvhdWXgWit8DhDLPrSTQ,0.00035722309083732246,Shangri-La Bath & Sauna,Tampa,FL,4.5,85,Resort
-FZYb_CFhjOZIVGj1tRB4w,0.0003569033537488333,Embassy Suites by Hilton St. Louis Airport,Bridgeton,MO,2.5,91,Hotel
wHicEIN-xE-uZD_JoyrzTQ,0.00035681217712584315,Hyatt Place Tampa/Busch Gardens,Tampa,FL,3.5,82,Hotel
ljbmEIJs2Ta1yGxt18YuhQ,0.00035487442170541996,Best Western Plus South Coast Inn,Goleta,CA,3.5,129,Hotel
sjo508CnCXpPLqY08QW0XA,0.00035478320645169375,Franklin Marriott Cool Springs,Franklin,TN,3.0,71,Hotel
PvCCwun_1sD5Vg6GDguw3g,0.00035455322013232667,Quality Inn Santa Barbara,Santa Barbara,CA,3.0,60,B&B
1h6nxK4hkwwV5yTiKg2LPw,0.0003544747517273403,Pack Rat Shipping,New Orleans,LA,4.5,57,Hotel
T3XlULrPy0XArZ663R-SNg,0.0003537146965084687,Dollar Car Rental,Saint Ann,MO,1.5,80,Hotel
z6f17I5oH2xIq43h6US0AQ,0.00035300534200219613,Lamothe House Hotel,New Orleans,LA,4.0,102,Hotel
Gpf61fcPpeUgnG0aMEbhoQ,0.00035291312889790136,Holiday Inn Philadelphia-Cherry Hill,Cherry Hill,NJ,3.0,92,Hotel
ufZQ3_SVnhF-MYxoklH2JQ,0.00035213856039649315,Arielle's Country Inn,Sellersville,PA,4.0,67,Hotel
-QqxJ3oIczVKt1inXYlR1g,0.00035167404706296643,Hotel Villa Convento,New Orleans,LA,4.0,88,Hotel
r6_wKaVLLnYT31oGnxFuHA,0.00035160294290781336,French Quarter Rv Resort,New Orleans,LA,3.5,77,Resort
BsqWAGeo0VNIaiSIMkbQew,0.00035139160199901086,Country Inn & Suites by Carlson-Nashville Airport,Nashville,TN,2.5,58,Hotel
g7gvaY6Sq28EZhPeK6zcmg,0.00034995770532399146,Holiday Inn Express Philadelphia NE - Bensalem,Bensalem,PA,4.0,67,Hotel
ICmLHwqo910dgvx15sztEw,0.00034921018733059144,Situation Brewing,Edmonton,AB,4.0,89,Hotel
ub5GRnfPDhFcXmAbk8w9sw,0.00034913774906625365,American Airlines,Tampa,FL,2.0,58,Hotel
G84WORbq6Muqq2SIthWOeQ,0.0003490402809677952,Avis Rent A Car,Reno,NV,1.5,52,Hotel
HxUXrtCDt4LjhqGQnsLS3w,0.00034887124759884594,Crowne Plaza New Orleans-Airport,Kenner,LA,3.0,108,Resort
YT5CjacTllBtvMaMJS3IbA,0.0003486703329159465,Holiday Inn Express & Suites Tampa -Usf-Busch Gardens,Tampa,FL,2.5,62,Hotel
YXCuMSUZyniHunPnfR_UBg,0.0003485971351504322,Knights Inn Nashville,Nashville,TN,2.0,93,Hotel
IRaLSSGLusS0jyUeh9Invw,0.00034850002414858354,Yellow Cab Company,Tampa,FL,1.5,69,Hotel
TTN6CFaISo9OrimJv8lz0A,0.00034803127620030444,Spring Mountain Ski Area,Schwenksville,PA,3.0,87,Resort
VL2NzPGxngHxvy335KvJHw,0.0003478825260955792,La Quinta Inn by Wyndham Tampa Bay Airport,Tampa,FL,2.5,79,Hotel
UmtLwHKvTYgmw5GR_aqeSg,0.00034720645753486917,ETS Edmonton Transit System,Edmonton,AB,2.0,55,Hotel
9Vh8_qHO1lwZ4a7RB2BkWg,0.0003470335014197757,The Westin Wilmington,Wilmington,DE,3.0,78,Hotel
OuXwt35S4Fx3ZpeDGACSdg,0.00034388343643690345,Super 8 by Wyndham Santa Barbara/Goleta,Goleta,CA,2.0,58,Hotel
NqNqGSDG70oQspE6BDfDKg,0.0003429013766594524,Hampton Inn Indianapolis Downtown Across from Circle Centre,Indianapolis,IN,3.0,93,Hotel
21Xcp6zkG2fY515uPobBww,0.0003426599327296778,DoubleTree by Hilton Hotel Wilmington,Wilmington,DE,3.0,69,B&B
9k2gEHqRqquCDSHXTm5uww,0.0003403110779250333,Chase Suite Hotel Tampa,Tampa,FL,2.0,83,Hotel
xhcJ1A6qGZkEzF9vjwC5iw,0.00034024158575639263,Embassy Suites by Hilton St. Louis St. Charles,Saint Charles,MO,3.5,68,Hotel
lsDHBMfJ38pX_0I91OaHLg,0.00034004564820749763,Gators Parasail,Madeira Beach,FL,5.0,65,Hotel
b8UkNPuLxftPjvui-WzZ6Q,0.000339865074802221,Double Diamond Athletic Club,Reno,NV,3.0,63,Hotel
D5Oj2J03gwy6flkMZM79Aw,0.00033947728452517667,Santa Barbara Airbus,Goleta,CA,3.5,86,Hotel
d4FXXwFDzUv8Qu4hiqLUMQ,0.00033946244217169586,CinéBistro at Grove 16,Wesley Chapel,FL,3.5,131,Inn
9ciPosnitacu4xSVSz03mw,0.0003393667002325531,Embassy Suites by Hilton Indianapolis North,Indianapolis,IN,3.0,71,Hotel
Z4qU8t48Eh9ouN-iPaDBVg,0.00033840532389929916,Parrotdise Express,Dunedin,FL,5.0,55,Hotel
5K6N22b0_nAHHvmWKgIBVA,0.0003383607601306544,Eric 'Big E' Airport Transportation Service,New Orleans,LA,5.0,192,Hotel
8aMWeH41VZ4YRd6oa82C4Q,0.00033825444636873664,Ray Brandt Chrysler Dodge Jeep Ram,Harvey,LA,2.0,55,Hotel
dl0k_EKOOSwsN9DOXMrznA,0.00033780335952911906,St Louis County & Yellow Taxi,St. Louis,MO,3.0,106,Hotel
bLwWM6J-VjE8B6LPiOdf8A,0.0003374908116737395,Philly Tour Hub,Philadelphia,PA,5.0,94,Hotel
pN85_0Xr_cYY-F-PW_nzhw,0.0003372986671911304,Uber,Tampa,FL,2.5,73,Hotel
XtwuBplSAYfT4ID-V5Vlxg,0.00033672211849185334,Red Roof Inn Nashville - Music City,Nashville,TN,2.0,82,Hotel
XuC0WlUNm7IKzyoAQIw-7A,0.0003361558392287541,Holiday Inn Express Philadelphia NE - Langhorne,Langhorne,PA,3.0,54,Hotel
KD8g2xDmedDQPNlGVfaEjg,0.0003356352114873942,Courtyard by Marriott New Orleans Downtown/Convention Center,New Orleans,LA,2.5,109,Hotel
Sir9FHQVMOugs-4L0fusRw,0.0003355246095530696,Hilton Brentwood/Nashville Suites,Brentwood,TN,3.5,70,Hotel
2BmVeTRQoYMXoFcAnScRyw,0.000335366846943132,Four Points by Sheraton St. Louis - Fairview Heights,Fairview Heights,IL,3.0,53,Hotel
6fqlCIgU7NQQWiGDCkI-1A,0.00033535323995909,Aloft Mount Laurel,Mount Laurel,NJ,3.0,97,Hotel
6P3fSXV9QTTNufOmN2-0rg,0.00033494587930721825,Southwest Airlines,Indianapolis,IN,3.5,52,Hotel
3lNXuyquPs-hhJ6Wf60woQ,0.0003344376648158885,Avis Rent A Car System,Nashville,TN,2.0,67,Hotel
xV32Y7jne4duaM3H_r_ryQ,0.000332669193810549,Holiday Inn Express Philadelphia - Penns Landing,Philadelphia,PA,3.5,88,Hotel
rqVTQHaxuivp8Z1_5_L6vw,0.0003326570639403347,Hilton Garden Inn Tampa North,Temple Terrace,FL,2.5,55,Hotel
QgVbV1dZG1baYy5WA7-AXQ,0.00033260938370373636,Crowne Plaza St. Louis - Downtown,St. Louis,MO,2.0,260,Resort
9dianBQPj-vqeBqvA3w24A,0.00033260459664828337,Hotel Indigo Saint Petersburg Downtown,St. Petersburg,FL,3.0,108,Hotel
JURX4ptr4YV7gLEUBTRUCw,0.0003322151128037392,Golden Plough Inn,Lahaska,PA,3.5,56,Hotel
n9ZeMuOqm1UNqEKIMXMvxQ,0.0003320844951490686,Residence Inn by Marriott Nashville Airport,Nashville,TN,2.5,62,Hotel
QuQMetfr0uItL7eSlDN6rw,0.0003319626837846194,Tampa Stadium Hotel,Tampa,FL,1.5,72,Hotel
IWUcc1uqbhler61IMVMKuQ,0.0003319498415894523,Marriott Tampa Westshore,Tampa,FL,3.0,96,Hotel
M5Z_Kk7q60zsfy5rNSLt0g,0.00033182315385622255,Wyndham Garden New Orleans Airport,Metairie,LA,2.0,69,Hotel
h1J_GWV5yZ-gXUtsplvI8g,0.0003296006520958796,Omni Riverfront Hotel,New Orleans,LA,3.5,116,Hotel
BGGJqF1lOU7qN1AH0ltPMg,0.0003295678214938424,Grey Line Tours,New Orleans,LA,4.5,61,Hotel
xvdsyHdYsEbm_Cqs0BgdEw,0.0003294935885902876,DoubleTree Suites by Hilton Hotel Nashville Airport,Nashville,TN,3.0,64,Hotel
pL-RARJNh3KKuhdYuHkF3Q,0.00032919157674754333,Historic RCA Studio B,Nashville,TN,4.5,88,Hotel
GodKhOflfrXHA9Az8eaLsA,0.0003288849616599131,Historic New Orleans Tours,New Orleans,LA,4.5,194,Hotel
4-P4Bzqd01YvKX9tp7IGfQ,0.00032883792120458463,Drink & Learn,New Orleans,LA,5.0,90,Hotel
KGvGSfvlWzurRu247ckEPw,0.00032854528213950736,Four Points by Sheraton Philadelphia City Center,Philadelphia,PA,3.0,126,Hotel
Xo7fwCR-Qb_7zPdHdnzZgQ,0.00032823916183899,Best Western Plus French Quarter Courtyard Hotel,New Orleans,LA,4.0,112,Hotel
t4Xg0j6xTJLph5Tb1VaMOw,0.00032738524229006987,The Butterfly House,Chesterfield,MO,4.5,94,Hotel
orbXZK6M1NoCb2r5wqwXhw,0.0003269533555130083,Bob Evans,Indianapolis,IN,2.0,59,B&B
CyxydbHSwkhH5T52QfaA4w,0.00032646894823319645,Red Roof PLUS+ Nashville Airport,Nashville,TN,3.0,63,Hotel
LnPonzamlzLi5c6Mrle3hg,0.00032595583641765205,Sunset Vistas Beachfront Suites,Treasure Island,FL,4.0,75,Hotel
gPnjAS3OArRGNCwMKSg_0Q,0.00032530504267859874,Delaware Memorial Bridge,Wilmington,DE,4.0,87,Hotel
iGMS1iM71HLrZN3V_kqd2g,0.0003251775413580551,Lucky Strike Bowl,Tucson,AZ,3.5,81,Hotel
kN1Z5QTAPqDgi-GG1sqacA,0.0003251393548708056,Santa Barbara Trolley,Santa Barbara,CA,4.5,71,Hotel
-46lOITML86TZkk2fErq6A,0.00032509266293466763,Walt Whitman Service Area,Cherry Hill,NJ,2.0,67,Hotel
LM2Qb1ydT-mCffLGrtcGxQ,0.00032504861303035986,Enterprise Rent-A-Car,New Orleans,LA,3.5,107,Hotel
TP7y7xy78CpqRTrPglDrJQ,0.00032459255223741857,Inn America - Boise,Boise,ID,4.0,76,Hotel
TLBDrC4p6caQfbRO4KD3eQ,0.00032457734623361854,Indianapolis Marriott East,Indianapolis,IN,3.5,86,Hotel
birP5Vv97kwnyy1Wi7nQ6w,0.0003242982269907178,Holiday Inn St. Louis - Downtown Conv Ctr,St. Louis,MO,3.0,61,Resort
LAAnX2lygZfsra-66toQJQ,0.0003231502267121789,Enterprise Rent-A-Car,Tucson,AZ,3.0,90,Hotel
Ath6H_ABFwFf_t3E1sXeJg,0.0003228853102680437,Bob Evans,Mount Laurel,NJ,3.5,91,B&B
e2XQkZqKw8hfqmUuDjimIg,0.0003223392877708334,Radisson Hotel Nashville Airport,Nashville,TN,3.0,94,Hotel
tzR6CHZNmnXzADX-SoM2sQ,0.00032210795177492523,Grapeline Wine Tours,Santa Barbara,CA,5.0,112,Hotel
76e065wK_xyZnINUm07vVA,0.0003216663838785757,Amtrak,Philadelphia,PA,3.0,105,Hotel
9FYoGKO-d6LEgQzs-gVawA,0.00032154170908314155,"Desmond Hotel Malvern, a DoubleTree by Hilton",Malvern,PA,3.0,87,Hotel
t67sRGdMWOkB1WA8Dn5DrA,0.00032108561742875833,Econo Lodge Airport @ Rj Stadium,Tampa,FL,1.5,65,Hotel
736SclrDeKmYr7f_IL4viw,0.00032038647921017873,Budget Rent-A-Car,Reno,NV,2.0,69,Hotel
vRCdvaQBQ7qclkQevPG9xA,0.00032027521840370497,Don Brown Chevrolet,Saint Louis,MO,3.0,64,Hotel
YA3JgtzU_BexrinScETNCQ,0.0003202348820218045,Wyndham Indianapolis West,Indianapolis,IN,2.5,118,Hotel
GZVU_sUM8d92gpoS7VFV0A,0.00031921422694544536,Ponderosa Saloon & Mine,Virginia City,NV,4.0,56,Hotel
hVby5X1U-rXbFOsUPv8N2A,0.0003190616674188646,SpringHill Suites New Orleans Downtown/Convention Center,New Orleans,LA,3.0,98,Hotel
AfPeOPDLA_3a97rYDRTa-A,0.0003189512169072161,Alamo Rent A Car,Reno,NV,3.0,86,Hotel
7Hw3PZ8DduMVbmtZ0t9qwg,0.00031831684691186255,The Parking Spot,Nashville,TN,3.5,61,Hotel
f_1mns9TA0acTepnlBf4yw,0.00031804479676157465,Payless Car Rentals,Indianapolis,IN,1.5,121,Hotel
s93SZLFNiQV_uKM_HCF2ew,0.00031740852427419847,Hampton Inn & Suites Tampa/Ybor City/Downtown,Tampa,FL,3.5,90,Hotel
FrfTcqkisvqdX_rHwlOBQA,0.0003171591791157707,Red Roof Inn St Louis - Westport,St Louis,MO,1.5,54,Hotel
Qc3_CEFZN20aEGgXI2b_AA,0.00031638738422949046,Destination Kitchen,New Orleans,LA,4.5,52,Hotel
32mDDkHt7xX3Log9l90rnw,0.0003157520820982255,Hampton Inn Tampa-International Airport/Westshore,Tampa,FL,3.0,63,Hotel
wuw1WipH9fnr6pqrROv5dQ,0.0003154003176151764,Hyatt House Philadelphia/King of Prussia,King of Prussia,PA,4.0,71,Hotel
GbGbh15JQXb0-V-XYGGp5w,0.0003153902707589584,Drury Inn St Louis at Union Station,St. Louis,MO,4.5,84,Hotel
C_uHOxo1zIJaQuzAY6JvxQ,0.000315251010566851,Hampton Inn Nashville/Vanderbilt,Nashville,TN,3.5,83,Hotel
hIsSvOdYykB7NjYxkg0a8Q,0.0003151329965265953,Hilton St. Petersburg Carillon Park,Saint Petersburg,FL,4.0,79,Hotel
CSEpzvkml2ige4G5aoa03w,0.0003147153199988455,American Airlines,Kenner,LA,1.5,55,Hotel
511w7d4H9BRXovw6hB_3iA,0.0003130659044266865,St. Louis City Center Hotel,Saint Louis,MO,2.5,192,Hotel
HDQyEpOqoowQyQzMoP_Jjw,0.0003129905625255704,Sheraton Valley Forge Hotel,King of Prussia,PA,3.0,64,Hotel
PEjZkL2mNDkiNRqKgZc08w,0.00031282741559443463,Clearwater Beach Hotel,Clearwater Beach,FL,3.0,82,Hotel
O3JyUZS0wzsApHJ1h10Ndg,0.0003120880860394321,The HandleBar,Indianapolis,IN,4.5,81,Hotel
n4Ns3xLRhpkRwglwiQGKVA,0.0003115101577155399,Rodeway Inn Center City,Philadelphia,PA,2.5,119,Hotel
S_orkerzJxv_qXiu79N5Vw,0.00031146453118909847,Wedgwood Inn,New Hope,PA,4.5,68,B&B
pjzr8p3E9Tp04059DjZgyQ,0.0003114522037410661,Harborside Suites at Little Harbor,Ruskin,FL,3.0,69,Hotel
XxBMO0cbwmHPhryIY6mllw,0.00031118518516953987,Hilton Garden Inn Tampa Airport Westshore,Tampa,FL,3.5,58,Hotel
m9g8LK9qv8WTK8aq-6Dd3A,0.00030996495778858664,DoubleTree by Hilton Hotel St. Louis - Westport,Saint Louis,MO,3.0,77,Hotel
THeEPb1SgJLhwMlWrxOeSQ,0.0003097874063852613,Four Points by Sheraton Philadelphia Northeast,Philadelphia,PA,2.5,100,Hotel
EJvsEmwbGRgPdiUX-YzNgw,0.0003086646589644925,Le Meridien Indianapolis,Indianapolis,IN,4.5,70,Hotel
I26ji6UStFLiMVTTYdOr_w,0.0003085175909196305,Residence Inn by Marriott New Orleans Downtown,New Orleans,LA,3.5,108,Hotel
e_PHx0xhOZy3QOwbHh9YgA,0.0003080066495453422,Faulkner INFINITI of Willow Grove,Willow Grove,PA,3.0,64,Hotel
0HKmdbx8ggbs6Izp93yp-g,0.0003074555372709545,Indygo Public Transportation,Indianapolis,IN,3.0,50,Hotel
czlW1n0pZi-mZ4yF9Xr78Q,0.0003073066941918684,Internet Auto Rent & Sales,Reno,NV,2.0,119,Hotel
9LIY71YSgPJD7YjYniXK8g,0.0003065241677406959,Bogus Basin Recreational Association Office,Boise,ID,4.0,53,Resort
1MjXWrcC431oZ_Fg7tFs_w,0.0003065074253497505,Cottonwood Suites Boise Riverside Downtown,Boise,ID,2.5,85,Hotel
Ni8cA8jlRcVjBjt7P7CahQ,0.0003062531883029343,Grindhaus Brew Lab,Clearwater,FL,4.5,51,Hotel
KGBjEO-FilXoCK_Pk-jsvA,0.0003053867635765156,Penn's View Hotel,Philadelphia,PA,4.0,108,Hotel
vAjNHtuCm1Pwu47PEOTwXA,0.0003052934241673412,Extended Stay America - Philadelphia - Airport - Tinicum Blvd.,Philadelphia,PA,1.5,65,Hotel
ijU7hEUbD1Nq7KKbi4nyeQ,0.0003050863311409394,I Bike Santa Barbara Wine Country Tours,Santa Barbara,CA,5.0,79,Hotel
zmL1_talYpq3bncaP1RwrA,0.00030496959183903973,Game Lab,Reno,NV,4.5,60,Hotel
OutI6KR_Y4lFln9KpSBEOw,0.0003037075347449889,Staybridge Suites St. Petersburg Downtown,St. Petersburg,FL,4.0,51,Hotel
Nh1rc9aSeO-Y5lYmXVS6CA,0.00030323087922006186,Quality Inn Nashville Downtown - Stadium,Nashville,TN,2.0,53,Hotel
7zzMf0VwD51K7dJjZMf_pA,0.0003026563136601619,Southwest Airlines,Philadelphia,PA,3.0,87,Hotel
bjkA3ustWdg3EsTLRiUNKA,0.00030260650249318635,"The Inn at Penn, a Hilton Hotel",Philadelphia,PA,4.0,118,Hotel
rZ2Uygsn6vmnUIAaN_DIzQ,0.00030195680858525694,The Grill Room,New Orleans,LA,4.0,96,Hotel
Vt2_sGwDV35pPyo5kk-22A,0.0003003221886669176,Chateau Hotel,New Orleans,LA,2.5,107,Hotel
8bv3rsgYxXjBkhHT-dZpaQ,0.0003000087144183353,Royal Crescent Hotel,New Orleans,LA,3.0,152,Hotel
