business_id,consistency_score,treatment,future_revisit_rate,total_visits,unique_users,gini_user_contribution
14ZGwnDyydXdSBsLXpSUrA,-0.09637230820855247,1.0,0.006944444444444444,828,304,0.0309880992289639
14qJA3j7Ut5_mQ691BT8aA,-0.22277344280067235,0.0,0.0,261,81,0.023501413059646
15IzVzKuvUCrpM1AFvDT_A,0.46110751696395447,1.0,0.0,22,7,0.0
16F4GypSrqrwObH6IkaOUg,0.1250868741247163,1.0,0.0,66,9,0.0888888888888888
17MK8qagV374AuUA4sXuIA,-0.32443647799042785,0.0,0.0,1610,611,0.0336123155524183
19ucoG2VHdR2aMGyf4aoNQ,0.3653344158861642,1.0,0.0,146,21,0.0432900432900431
1A9p0iMiPsIqC0iDRMfZow,-0.13872659562237277,0.0,0.025,467,46,0.0407608695652172
1AJHVnRGxTWNMaFbIUbWcg,0.029806468992393254,1.0,0.0,40,9,0.0
1B6S6XDoX1fWnQI0_K1b1Q,-0.25824201434687005,0.0,0.00975609756097561,746,311,0.0388829343813266
1Bby_pb1ZBojRRcslDk1gA,-0.37883136440964527,0.0,0.0,317,99,0.0098989898989898
1C6IeR5K7vtEPCcb164svw,-0.2665991087646159,0.0,0.0,118,21,0.0
1DCUoKRe971ZReg1nk-QIw,0.6745243334234746,1.0,0.0,13,7,0.0
1DVFSLWmzyqRHmSyVwN81Q,-0.19108682193921073,0.0,0.015873015873015872,170,68,0.0955882352941177
1E5h3CFrNZetWcWQut-KwA,-0.051154249743317615,1.0,0.0,230,92,0.0106358111266946
1ECGsFgm4FlHbmZyltFdLw,0.006310577910446091,1.0,0.01020408163265306,269,125,0.0078730158730158
1Efad30BdOeqqjX2d6P4sw,-0.37145464756144897,0.0,0.0,387,99,0.0285204991087344
1FB6qlf7ZuUD22Vyqo_4RQ,-0.3389642968464853,0.0,0.0,79,18,0.0497076023391813
1FLnFCgwTiDoVjBJAViXnw,-0.27756687295609944,0.0,0.0,47,21,0.0
1F_lKVOdC8UN-5UOQ-FSGA,-0.2798990271603618,0.0,0.0,62,29,0.0
1Fs3_bjPQwvSXZHGGlFE-A,-0.07263433420502152,1.0,0.0,598,255,0.0227180527383368
1H-RURg-RoOuSDmwAmMhLA,-0.028702820664024464,1.0,0.0,12,7,0.0
1HNvVBmQX6F_0rMVdvKi1g,-0.04404379485157217,1.0,0.016129032258064516,1075,79,0.0472777184688117
1J6QlHsJeXFTrL-mdjwjNQ,0.2386633891884936,1.0,0.0,96,10,0.0
1JGfNy-SMPQK86PNWPjJvA,0.07408852016252954,1.0,0.0,22,6,0.0
1JXJbmiVaLK2Wc2-reqQ5w,0.1559182984513945,1.0,0.0,49,17,0.0
1JYW2WmoighRK2b7fGZx4A,-0.041160222519184164,1.0,0.0,71,24,0.0
1Jo4UC0YNPoPm9Gfur8tQA,-0.11940366128194702,1.0,0.0,62,39,0.0
1JtpcHELRrSDoWS80WtzuQ,-0.12642212853245516,1.0,0.00392156862745098,815,319,0.0151902163396417
1JxSgUivApwcRYFnXw23cQ,0.01916591012447444,1.0,0.0,13,5,0.0
1KhFin3FDeR7auf39WBUiw,-0.15374058963296666,0.0,0.0,21,6,0.119047619047619
1KsRngfDY9Tr5mGvOQaG9w,-0.39467377441360457,0.0,0.0,168,85,0.0428288169200263
1KwwJvCwwjdtlgeuxoMhsQ,-0.15677316871650548,0.0,0.0,835,285,0.0744677227048202
1KxvbQoLUSnYlgxzJ3FEJw,0.22143356196090846,1.0,0.0,130,24,0.0
1LGyVebO0VzuaMiFjpH3bg,-0.3281269200265161,0.0,0.0,181,99,0.0285204991087344
1LL54pSLD2MS1u3OvCzygw,-0.11211413756853239,1.0,0.0,78,38,0.0
1M7b87GZXWOTjQTq3cxRBw,-0.23166603365722815,0.0,0.0,154,54,0.0888888888888888
1MPwu6bFI67m39SUXH1hxQ,-0.18998612829781425,0.0,0.0,90,13,0.0659340659340659
1MbwLxXrQk7H1FOidg8hoA,0.0739515908665459,1.0,0.0,102,72,0.0135083713850838
1MeIwdbTnZOBFCKOrgaxuw,-0.05848954818166985,1.0,0.0,206,80,0.0551470588235294
1Mmo93UBNsaVW7OnpWDuQg,-0.14982550451445198,0.0,0.004081632653061225,1167,335,0.0087962554093439
1MpCSA9931OUqvZ3vTqzvg,-0.204817589773301,0.0,0.0,44,20,0.0
1N58_B4IsWcj19QZyJdzag,0.14919811274890538,1.0,0.0,147,24,0.0
1NJTnfFfLYnt8-p3iUoGOg,-0.2667301067817547,0.0,0.0,108,5,0.0
1Nvx5xo_cErlEqpubzocSg,-0.13954646098202295,0.0,0.0,32,12,0.0705128205128204
1O-cOXmPlowTmoGgMi2Vtg,-0.2122413631312665,0.0,0.0,181,90,0.0311827956989247
1ODBqsrWYKcby46CHOYjRw,-0.05358597982538682,1.0,0.0,17,5,0.0
1P1xD7dYMrd9VseziFi0bQ,0.11082429798352578,1.0,0.0,23,5,0.0
1PKvoJ-jtw1UcuzCVtoqiw,0.053882560118203304,1.0,0.0,19,14,0.0619047619047619
1PMAO9O8iQ3gIZlPEaJN3g,-0.20017771132012407,0.0,0.0,88,30,0.0
1Q5c2dyYzgMW0KBDNxahXw,0.35189797032554004,1.0,0.0,63,18,0.0
1QJD4wh6gdlO6I1h0_FiZg,-0.2253068450642569,0.0,0.047619047619047616,159,44,0.0415019762845849
1QQTCX8HOdIiCkaGJzWFpg,-0.3671597509651381,0.0,0.0,592,100,0.0098019801980198
1QprdzNzcYKRcSTIfh5BGw,-0.23470550637556697,0.0,0.0,86,18,0.0
1QwLNoPJuDaye0uqeE56xw,-0.1912568607036497,0.0,0.0,33,19,0.0473684210526317
1S5JNnoREqmcy90pZq_naw,-0.25905307343713346,0.0,0.0,486,200,0.0237804878048781
1SI-jPcGxag54hWZvafxIw,-0.1593882344026134,0.0,0.0,159,18,0.0497076023391813
1TDkOZykS66a7pV6yeAAHQ,-0.023421188630034506,1.0,0.0,23,12,0.0
1T_b-aka5LMYBbq2gG1n2Q,0.2527292966564174,1.0,0.0,77,45,0.0
1U5ZqhfQZXPw0v_Fa29WBw,-0.268017761265586,0.0,0.0,218,81,0.0120445648900933
1V1QNsvymonQTNjKVd2gQg,-0.043972649506348715,1.0,0.0,142,13,0.0659340659340659
1VHsBGgnioHuFYINzeplPA,-0.3118494980038131,0.0,0.05,66,26,0.1401985111662529
1VUeZg25PebLy9ZMVCddbQ,0.795166106728746,1.0,0.0,9,6,0.0
1W657uKWvcMKIHaOmEOc-g,-0.2373134625816391,0.0,0.0056179775280898875,543,182,0.0625810087348548
1X1vMLF6VnEwOqOrPuWQNA,-0.15070189146097812,0.0,0.0,97,11,0.0
1YBqzpRWXW_Vb5grCPGRvA,-0.30684935132465707,0.0,0.0,83,20,0.0
1_6ZbyrDRJz3aTSsm5AgQw,-0.06992523817274587,1.0,0.0,49,24,0.0
1_BzX6o0O6w_9yx9NczMrg,-0.28042807899359656,0.0,0.023255813953488372,270,48,0.0551470588235294
1_ggjy2ygyhAztMvjLCCEA,-0.12650241801686923,1.0,0.034482758620689655,227,98,0.0551412872841445
1aSABPmktJY072mRN7_h6Q,-0.06430625221012698,1.0,0.030303030303030304,128,42,0.0432900432900433
1b3kbq_fIw8QoAYnqOzHfw,-0.19671679924616214,0.0,0.0,25,10,0.0
1bngXk4GqyW6nO_TUUB4hA,-0.07594550613094186,1.0,0.0,164,51,0.0
1bsQMS1SeLxcqXrJQYVfGQ,0.5649881931868204,1.0,0.0,14,7,0.0
1c669rzhfL88tNGuOhMFlw,-0.24727792147462002,0.0,0.0,111,18,0.0
1cjR9b6qWme6ipVIffWlow,-0.05154547956708544,1.0,0.0,45,12,0.0705128205128204
1cqOPqedKmkYhbeF4T8YUQ,-0.002818044280884724,1.0,0.0,22,12,0.0705128205128204
1cxwHtw_UBMSOE6cvNmVmg,-0.2111144856305497,0.0,0.0,33,10,0.0
1dizGIlRvFex3ivVyhMvIQ,-0.2851881919016239,0.0,0.012658227848101266,191,125,0.0577443609022556
1eLL2eTmHwbrC6w1VzMjGw,0.390568135017075,1.0,0.0,19,8,0.0
1et8GvbWnXrClLli988vJQ,-0.07804408912204708,1.0,0.0,30,7,0.0
1f1ZvvT1qyFFTIW-BdJ95A,0.03669348517704751,1.0,0.0,93,12,0.0
1feuZITxuTrl9mr7V11kwQ,-0.21546567529756544,0.0,0.010638297872340425,863,217,0.0345314900153608
1gsByhy26ZZtg87sJGcpNw,0.04839684337322314,1.0,0.0,25,10,0.0
1gusOUHcPCeorq8EHWZaKA,0.31903734004209305,1.0,0.0,9,5,0.0
1h9NXhwX4C4pXuBg7Dq7mg,-0.18293746190274318,0.0,0.0,102,54,0.0178451178451177
1hRBDT7ajCL7u73SulUP0g,-0.23251945685291497,0.0,0.0,126,42,0.0432900432900433
1hZCHWFUixqG77pEqpubYQ,-0.24520963406920093,0.0,0.0,247,74,0.013153153153153
1i0NDQ2VUchckortEI_GeA,-0.17274953661977088,0.0,0.04,139,39,0.1264957264957265
1iUzYwhTMeNf6EkLpVNcVw,-0.18193340179029416,0.0,0.01282051282051282,190,126,0.0297924297924299
1iuT0GAiXBeIA1BVidxkCw,-0.25841664159708566,0.0,0.0,1247,376,0.010456326987682
1ivYXPfJCuOrh3O0lTW_Jg,-0.36773254868703875,0.0,0.039473684210526314,298,94,0.0654097324626079
1jx1sfgjgVg0nM6n3p0xWA,-0.028181370333504874,1.0,0.0,142,41,0.0453771979580259
1klRUBB6LfKCotq75BVmbA,-0.4464567479721731,0.0,0.012195121951219513,236,114,0.0473684210526315
1kzNeQbACsnSGR0ubpsNbQ,0.12763769140220294,1.0,0.0,18,7,0.0
1l4-uhraQzNiRjppKyMUUQ,-0.15649762296098174,0.0,0.0,183,117,0.0
1l6enor7mUQT7dyJ7WCa9A,-0.282072491851738,0.0,0.0,113,24,0.0
1lWASQ_QiT_RFPEeSvyF5w,-0.11508667948083551,1.0,0.0,40,17,0.0522875816993464
1lYgczPofVzbRqBT4XdLZQ,-0.3789348647160955,0.0,0.0,46,14,0.0619047619047619
1lb42lEHaZMhy_1gLQNXoQ,0.053465610974194555,1.0,0.0,82,13,0.0
1lvDkCIAqGlDUxWmXQgKvA,-0.22926222162628573,0.0,0.0,103,46,0.020814061054579
1mLyYz0skNlRGP6wXBEmHQ,-0.212533052972733,0.0,0.01639344262295082,138,82,0.034002869440459
1myhYEZ2EC98hrNMw7KAqg,-0.454476070874809,0.0,0.0,431,182,0.0260034083563496
1nFRRAsJ740DLZdXS6_chQ,0.1150635100398898,1.0,0.0,37,22,0.0
1nMLt5F9MO-RUhW7jMVlMQ,-0.1495064292432493,0.0,0.0,46,17,0.0
1nXNyhtAS2y-e4O14LJBRQ,0.4820736913596162,1.0,0.0,23,13,0.0
1oGCzoCC6HnQWpdK9cCP0g,-0.17982626081926956,0.0,0.0,255,93,0.0105239075726377
1pwtjoNAoi7kIXqf1Z-AXg,-0.429311858900299,0.0,0.0,63,10,0.0818181818181817
1qHkyWDixBqIE_SH4fuCXQ,0.10829306683022633,1.0,0.0,39,29,0.0321839080459769
1r7NMwVO9tDyDJLVWsM4lg,-0.16959363737751365,0.0,0.0,280,101,0.0097068530382449
1rN5JlJuoJxHppuS49qxDQ,-0.1319364551229999,0.0,0.0,44,8,0.0
1riuPe3T4qcDkYlmEPku_Q,-0.2682632114696073,0.0,0.0,69,21,0.1071428571428569
1s8KM8GP5X3m7ck57tCFpg,-0.053273959107328905,1.0,0.0,54,26,0.0659340659340659
1sZKO790Q6C4aV9PKmtWeA,-0.03766958444211055,1.0,0.029411764705882353,719,38,0.024966261808367
1sr2QUShlkVk55LN4Ehkxw,-0.03510487843922916,1.0,0.0,52,30,0.0
1tm-CQ4-dFxY03fAScQ01A,-0.21583891863274973,0.0,0.0,115,18,0.1349206349206348
1u2IlvwOMndfuRk9EVcieQ,-0.21344486778120036,0.0,0.0,915,221,0.0216233532214791
1u_cOXKrpzUSYkAPBhY4Cg,-0.036728597739149826,1.0,0.0,53,11,0.0
1v2VVeaOFM4NRaxW28tkzQ,-0.23522033715138446,0.0,0.0,92,15,0.0583333333333333
1v5n-Sb3HW_2Uhaq1X1PdQ,-0.3150830181986123,0.0,0.0,88,32,0.0293560606060605
1v65CU3ub7VdM6GexSixAw,0.19225421016141298,1.0,0.0,37,21,0.0
1vMvq4kXlOmSdPDWp_1shg,0.08598909207772709,1.0,0.0,54,8,0.0
1vN178lXfJ77EmFRBYzteg,-0.4526027787309525,0.0,0.0,181,112,0.0253881987577639
1vPSY4EA-fTRIZYz1Ruzow,-0.2776820108839645,0.0,0.016853932584269662,806,356,0.0344310465576565
1w40T5J6br425rMvpS1zgQ,0.09259238956709048,1.0,0.0,36,24,0.0383333333333333
1xOyqnO5FtxSLwRfT6mzPw,0.020839121237228864,1.0,0.03571428571428571,99,33,0.0536796536796537
1yeVKNQRYPCeQtADajZ9Sw,0.024349656111507967,1.0,0.0,27,13,0.0
2-6E1sAD1MKUixksDw-hkw,-0.24808345884923433,0.0,0.0,68,28,0.0619047619047619
2-i-GRNg9dYlBJYfb4k0Rw,-0.34492628046481755,0.0,0.0,312,61,0.0445696721311474
20DL03rDdw1R2mSH4ORVJA,0.29285020338325696,1.0,0.0,38,28,0.0
21Yrp9EY9pI09qy-YYBhVg,-0.04714079989518394,1.0,0.0,291,89,0.041077685151625
22DNKxXIMwjcYa1DFebfqA,1.0,1.0,0.0,11,10,0.0
22JMnG7XzPRJC0aj-ipHtg,0.41541192008865246,1.0,0.0,10,6,0.0
22_KB3FITRnuTXCEHsXpIg,0.3214965916240725,1.0,0.0,81,31,0.1050691244239632
25tI2s_AmToGGE2fNQYY7w,-0.05385192444476594,1.0,0.02702702702702703,197,47,0.1189913317572892
262dmM9ixxYp5K5UdmuaCw,-0.09828094117052388,1.0,0.0,810,50,0.0369230769230768
26EPJeHypRPvF4UgJWi2Zw,-0.19455258089370964,0.0,0.0,615,155,0.0302419354838709
26nB0rypwfXXa-dnRREu0g,-0.15830722886233606,0.0,0.0,123,50,0.0532075471698112
2785LQ3MgpXMgQRakACT3g,-0.24977947120664212,0.0,0.0,252,45,0.0
27LOZZ6MvlT9B0RfOca2Ug,0.4268396901414392,1.0,0.0,47,17,0.0522875816993464
27Za9Rl4nmXK6vfEf0Fv6A,0.01793223487543849,1.0,0.0,41,5,0.0
27wpv4Za6iXAzLp3R19Riw,-0.06650421619165237,1.0,0.0,51,30,0.0311827956989245
27x17_lW-rawrzv367mpNA,-0.23841147983747046,0.0,0.0,14,5,0.1333333333333333
283P7ZbkvsHfhZTQX5m96w,-0.30373182778225366,0.0,0.0,70,23,0.0
28s9c6Ibf9cgC7c8Szo6WQ,-0.18550369683396128,0.0,0.0,324,125,0.0154960629921259
29OSyDLAiX1nxP1SEaSWtg,-0.1573716755542286,0.0,0.0,58,24,0.0
29ThPh6IA69V-SfcwfV9Dg,-0.009413704508576815,1.0,0.0,805,48,0.0551470588235294
29YqJwOGEuAWqlHZxMc1OA,-0.3000248653834652,0.0,0.0,858,290,0.0068256967406707
29mQNZv8dsN8IAJ8uBnjUw,-0.3303024882512524,0.0,0.0,65,7,0.0
29t8lDBLiwkEd1HA356dOw,-0.29091456926604353,0.0,0.006514657980456026,1365,386,0.0174886946433043
2AqEWqRbKhcY-30b9geCRQ,0.054720113916555624,1.0,0.0,114,19,0.0
2Ax2c1Ok3bCa2CO-HKIzHQ,0.059260502307364016,1.0,0.0,64,19,0.0473684210526317
2BMk_drsikKWslJCXmQtjQ,-0.24029207407679587,0.0,0.0022560631697687537,5589,1984,0.0189531576387671
2E5fh57OvOQMWwxxEOkN8A,-0.16148780588232214,0.0,0.00819672131147541,884,316,0.0324681608794952
2EDFZFFdE3p-ZD7-loI02A,-0.12657116036856964,1.0,0.0,296,105,0.0269841269841271
2EOinQpyU4ChpyJ4KusO2A,0.01334141690748658,1.0,0.007246376811594203,373,152,0.0424942072161536
2EWZLzieEZo8KD-Kw2N91A,-0.28366821043062923,0.0,0.0,35,10,0.1923076923076923
2Ec7JLAHcJo4Aj2yvqfkiA,-0.03970883953323412,1.0,0.0,83,21,0.0
2FSMRmpCjkbAY615yJp_Qg,0.2769412800591017,1.0,0.0,11,9,0.0
2GUTsH6BHqasxtBEcXwNzQ,-0.1926760436812146,0.0,0.0,64,14,0.2063492063492062
2GgFrz1dQ6NzR29UIYQ8Xg,-0.05966740556659067,1.0,0.030303030303030304,155,81,0.0456063907044299
2Gik-IBYVBuU3e10pVdkhw,-0.2145798109199658,0.0,0.0,525,153,0.0834889511360099
2GwrhnUq7qvX08_31aRiSA,0.04155503938900185,1.0,0.0,92,8,0.175
2HKLaz8nktScK4-1hIFykg,0.3045575444929224,1.0,0.0,42,9,0.0
2HOWBsPJ1gdOY4_k-iCXPg,-0.17521173485478025,0.0,0.0,998,139,0.0274689339437541
2HkgsHiqWwEW9e44Vhw8DQ,-0.12253091568153784,1.0,0.07142857142857142,61,21,0.0828157349896479
2HsnioWszOnG0XPIDhrilw,-0.06453352778958965,1.0,0.0,56,29,0.0
2ISww4-o249VMoy7zKsWBA,-0.006650601210923646,1.0,0.0,127,74,0.0256045519203413
2IahpaBR4U2Kdy9HF28EQA,-0.22497207657322504,0.0,0.0,1784,264,0.0251453650900144
2IbyhYMs-JpZTxPNQ2ICQw,-0.3695931532151939,0.0,0.0,60,26,0.0
2J36fuglZCzvzfFlneRFjA,-0.3905951309805512,0.0,0.0,112,18,0.0497076023391813
2J6x5uYTXbJzTHbQN1W6eA,0.012115839521025573,1.0,0.0,59,14,0.0
2JBon9dZPJLF8oKkxH7KCQ,-0.19344516586750438,0.0,0.0,135,42,0.0786749482401656
2JK2p9X5FftFxNwbqWdkdA,0.5,1.0,0.0,12,8,0.0
2JKbWGJeE3LdwHJZSeAGEg,-0.2630061657389038,0.0,0.0,527,114,0.0086193745232645
2JdCmdTOWBvf-DQ2xaVpJQ,-0.03312193633738125,1.0,0.0,172,105,0.0093441150044923
2KIDQyTh-HzLxOUEDqtDBg,-0.027177581881010493,1.0,0.003977724741447892,4207,1551,0.0198229658855186
2KjXarF28RIn7_APW1b7qA,-0.2355396359830133,0.0,0.0,59,32,0.0293560606060605
2Kqq7D6oj4FNF_9JmVjQJw,-0.3179807763878807,0.0,0.0,77,7,0.0
2L4ncdPfO7b5k3wyWAz9CQ,-0.32590326861436103,0.0,0.0,36,19,0.0852130325814537
2LJYUjeRv53-FGG0sljByA,-0.0756390640195792,1.0,0.0,68,8,0.0
2LSVbGkyFSVflCbjWyVrhg,-0.08477935524279723,1.0,0.0,47,23,0.039855072463768
2LokHe7GtKZD9Q6w0dRe_A,-0.3517121701065791,0.0,0.0,121,66,0.0
2MKTSjcis749QGzm0vwFXw,1.0,1.0,0.0,9,8,0.0
2MUvyUxQ8KDo5_H_re3OKA,-0.05485005248823893,1.0,0.03571428571428571,71,39,0.0659340659340659
2N8aVo6j0PyL5Qj-qL9upQ,-0.08523618331369842,1.0,0.0,109,22,0.0415019762845849
2N9WHETHcYJsfYpHQ-qN_A,-0.11757270513991935,1.0,0.0,370,156,0.0414896963976718
2Nvq88a-NLYC0e3Jc_vvTQ,-0.008078506462354085,1.0,0.0,89,13,0.0659340659340659
2P-pvj_jo0SxNe6jih6sOA,-0.037278315146575536,1.0,0.0,105,67,0.0281202682240968
2PeuTPjcC5jEyrMt9o-w7w,-0.4132598307646364,0.0,0.0,1723,267,0.0478494408679541
2PjqWbfEefH1AMpL4opE4A,-0.280764011964006,0.0,0.0,187,32,0.0
2Q5gjf_K68145UdUyKGAaw,-0.27973120633559295,0.0,0.0,172,75,0.0252813852813851
2QIxk_gGB9rRX45uzmPHuA,-0.28614409214118974,0.0,0.0,38,10,0.0
2QJSPJ8X1tM2eZ6ipLf1AQ,-0.1713215238340523,0.0,0.0,124,31,0.0
2SLtQI24J5Qwolxil-W-MA,0.7769412800591017,1.0,0.0,8,6,0.0
2SevIwjgGdDdkIfs3Peu-Q,-0.10313857472165167,1.0,0.008130081300813009,400,145,0.0321839080459769
2Sgt5ekJ7F785czScIZEYg,-0.20941228919636623,0.0,0.015544041450777202,631,229,0.040342767353054
2TYaq5AfaFi8kv_eacQYrA,0.21554284463227796,1.0,0.0,16,9,0.0
2TwEl4XCxOTuOJUNMXp3Kw,-0.22305871994089835,0.0,0.0,9,7,0.0
2UvdgkdaeIFcakXBvRKLZQ,-0.0012473109151818207,1.0,0.0,67,35,0.0269841269841271
2V82l0NAsTWwOaoDQvSqxw,0.14287335686049718,1.0,0.0,90,65,0.0420814479638009
2VPX222bhizLlWZrLQL3PQ,-0.3452926702585481,0.0,0.0,965,187,0.0204944424223758
2WHu0k5VVM1Pn9AFzkSBlA,-0.21901735064889272,0.0,0.0,281,109,0.0176874121828249
2WP7yrPIdXaaZA_T50jcgA,-0.13467356669901698,0.0,0.0,345,64,0.0151442307692306
2XK7ZqKSygxnn7iDpIeRbw,-0.07638815476724725,1.0,0.0,208,61,0.0575031525851197
2XlnquSnBb1ayfsw3Lk71g,0.36705986173164357,1.0,0.0,16,9,0.0
2XmP7QMdeiGTtJou5BMosQ,-0.27265448548605964,0.0,0.0,76,35,0.0
2Y7h1oxMRfVVGvc02aTn5g,-0.11654468959443587,1.0,0.0,51,13,0.0
2YanqRyvO7nzfwi2SPQa7w,-0.09966674220073568,1.0,0.0,95,36,0.0497076023391813
2YnQAJdeFrcgPa8MqIYcDg,-0.3104887773857251,0.0,0.007751937984496124,991,294,0.0446815089672234
2YoJUob1RL-LCYGiXdq8dg,0.023994391786057334,1.0,0.0,167,41,0.0631929046563193
2Z4UlKeHAKmxHqbyhj4a_w,-0.3039416969205059,0.0,0.0,209,82,0.0119012635909492
2ZSnGlqj8JOWcN2bNf-3SQ,-0.26141457413445846,0.0,0.0,1018,242,0.0610261973898336
2ZrmEwoZW7Na-JVH9dM_Ug,-0.20930366599867978,0.0,0.0,31,6,0.0
2aZNVfzU-3672SjRHnPoOA,-0.2602302068219965,0.0,0.0,692,254,0.0152597204419215
2brttsiFBlW8070dsPzQDA,-0.16574291704650107,0.0,0.0038910505836575876,997,320,0.0239138719512195
2bugq0djs9WnBMHaIr4iYw,-0.21540775090889974,0.0,0.013888888888888888,209,82,0.0119012635909492
2bx_F3UOGmeg5SQR6RoD0g,-0.21257846623105547,0.0,0.0,185,48,0.1033950617283951
2ceJseysVj1LEp5SmVL9Jg,-0.01909221983690723,1.0,0.0,316,26,0.0356125356125356
2cfEAFZZee8fq3Xx6yZ87w,-0.10898642473726572,1.0,0.0,140,21,0.0432900432900431
2dVJ7R-3JMmu2v4DJYtBbw,1.0,1.0,0.0,6,5,0.0
2dlQX5sP9X6Dlm1MmNOlSw,-0.2823120944001519,0.0,0.0,481,105,0.0
2f1ZnZg7730yChhV24ARJw,-0.24813235236517384,0.0,0.0,508,44,0.096938775510204
2f5JQR_QxrmqUHSjzpZynQ,-0.060566287543325714,1.0,0.0,402,94,0.0397307859313937
2gTnSpYBmg_5JubGpCtSQQ,-0.30353404176295207,0.0,0.0,96,41,0.0
2gW2AflncKzHvmSvel2LBw,-0.2693438452988848,0.0,0.0,119,53,0.018169112508735
2gWAivEMugrIdrl0aol8IQ,0.7769412800591017,1.0,0.0,8,6,0.0
2gi23-n_4fTU11olohHxrg,-0.291484987311289,0.0,0.02702702702702703,225,90,0.0793650793650793
2hzXcWn8bOpzGTI4BfnMYw,-0.12776172377212358,1.0,0.0,80,36,0.0262762762762762
2i2-1UZ5wYRBd0zfkww9xA,-0.38948291763713133,0.0,0.0,116,43,0.0626895854398381
2jGFCdLWvw_XyU1gBdaxcg,-0.25728913310700935,0.0,0.0,51,17,0.0522875816993464
2jbu_xi_FEghI37kPG5LzA,-0.1873316121279469,0.0,0.1,54,25,0.1573333333333333
2juujWzR3Ac_TSmbTzWawQ,-0.18264679985224586,0.0,0.0,15,7,0.0
2kOGFDJ9v4T9AzuKWhwl2g,-0.23255443656922492,0.0,0.0,536,53,0.0505390835579515
2kfa2IBX3oy2zQX4PAkEpg,-0.2809408518866955,0.0,0.007633587786259542,513,161,0.0291850632343038
2kvPnK4DLK09KHvvwEj1xg,0.7769412800591017,1.0,0.0,7,5,0.0
2kyczXOKMGqcDdval--KJw,-0.16828463292148643,0.0,0.0,118,10,0.0
2lcgp7-09VXUTnlQ4PPKpw,0.16536978903247945,1.0,0.0,271,6,0.0
2m8Gdh2AYepXn0dQBA5y8Q,-0.06703909156352161,1.0,0.0625,62,25,0.1241379310344827
2mBzfKvAM4kSU6Gm9WS7lg,-0.1961174398817967,0.0,0.0,12,8,0.0
2n9elHQvEt4xL9neD7KviQ,-0.1209879999622262,1.0,0.0,54,23,0.0
2njTjQ35skXN171KoobeGg,-0.22812628537302015,0.0,0.010101010101010102,1655,345,0.0485008184612927
2oHyI8snh5WtEh83gSczlg,-0.002245519859118472,1.0,0.0,11,5,0.0
2owewxu5r6mLfKv6BBV3Aw,0.1507628534764388,1.0,0.0,101,9,0.0
2pBNVsJo3a3CPbInUu9lvQ,-0.17198069679601202,0.0,0.0,310,134,0.0
2pWQjLkIynlvTdgPGxINvQ,-0.3099582501174718,0.0,0.0,271,112,0.0087705436156764
2pWloZENgEOocyU6WtPsnw,-0.3071349665215555,0.0,0.0,105,40,0.0
2phMafOfwZuzShT7iaHH1g,-0.1199287274494516,1.0,0.0,214,113,0.0556047197640117
2pov9KtQBTChfCoJ0IvU5A,-0.11883723627158005,1.0,0.0,381,72,0.0618686868686868
2puBfTq70dyDFkRlkwm1mg,-0.028616311694765195,1.0,0.02040816326530612,200,98,0.0099979385693671
2q8iaxBfJdSq3SLCi5NAsg,-0.19620636036438166,0.0,0.02,217,79,0.0667163067758749
2qhuQ-tnonyLEQLw2cbvAg,-0.15142405235816248,0.0,0.0,47,9,0.0
2qnuqB4Q7yVDSnUFRHfVrw,-0.24058225534459787,0.0,0.0,189,20,0.0452380952380953
2rTCpBUN36jDhRxid_-Kng,-0.19222749623437674,0.0,0.0,615,37,0.0498960498960499
2rmpfdyV2POqpXtmPHO_IQ,0.032652152035003934,1.0,0.06666666666666667,119,27,0.088888888888889
2rnDTrLx9yiWnfDX2P3EFg,-0.180497914663722,0.0,0.0,109,7,0.0
2rv-W-PBYciHvOhruq8rlg,-0.16225722626990602,0.0,0.0,71,15,0.0
2s1e-4t_35JfQBXAluqqzg,-0.0746145096160804,1.0,0.0,19,5,0.0
2sGHOKjHl5S0iqRDTmNgMQ,-0.16010883195330694,0.0,0.0,290,32,0.0293560606060605
2tAi411srrpmMofeAKdACw,-0.056846786840280494,1.0,0.0,164,113,0.0334316617502457
2tsyQ6I1hjqAmRdnrTV94w,-0.18718846145283174,0.0,0.0,87,7,0.0
2u0mmUtcEdvgeioiGE730w,1.0,1.0,0.0,6,5,0.0
2w2L1VAFAY89zcKtPC20jA,-0.2626062289628488,0.0,0.012048192771084338,462,100,0.0380769230769231
2wd7o7XbEywXTUqx6RITzg,-0.06459707123784508,1.0,0.0,209,46,0.020814061054579
2xvxGJu9rWdhZ7AheiOheQ,-0.04309041108252376,1.0,0.0,115,59,0.0163841807909606
2y2LhpdlHuGU6bkAHFSoQg,-0.3605763519673494,0.0,0.0,117,26,0.0
2yhZklZm-4SmAVYRdPK4XQ,-0.002245519859118472,1.0,0.0,11,5,0.0
2zocwC7qMq3LsivPn9Z-Eg,-0.26983727450189043,0.0,0.01694915254237288,731,195,0.0549485940790288
30QeVr3702wSurnf-kLHWA,-0.22429718668616028,0.0,0.02857142857142857,118,44,0.0217171717171718
30SDmG0Lzlly8ZISz6cXuw,-0.26136462960277773,0.0,0.0,25,11,0.0
30vbjnJEGGpTisVOVU2tBg,-0.18933089616784782,0.0,0.0,152,50,0.0
31Wj0ypO-F83ca_Q8bboMw,0.5890430846056726,1.0,0.0,12,5,0.0
