user_id,business_id,rank,score,u_beh,c_mob,r_ctx,weight_beh,weight_mob,weight_ctx
7_aMztzFtUKdScH1k2SqOA,JmzNw0WCPmZPZdq5nx9brg,20,0.6285,0.3412,0.8437,0.7454,0.426,0.563,0.01
vLj4A7aGXP7R-p-S63dg1Q,RQAF6a0akMiot5lZZnMNNw,1,0.7687,0.9821,0.5909,0.7736,0.447,0.537,0.017
vLj4A7aGXP7R-p-S63dg1Q,ytynqOUb3hjKeJfRj5Tshw,2,0.7452,1.0,0.5267,0.953,0.447,0.537,0.017
vLj4A7aGXP7R-p-S63dg1Q,Qw7tz-UkPrpXaVidWuab4Q,3,0.7392,0.8779,0.6228,0.7704,0.447,0.537,0.017
vLj4A7aGXP7R-p-S63dg1Q,BWITd9JUXP3gSi1z3Y-z8g,4,0.7189,0.5496,0.8581,0.772,0.447,0.537,0.017
vLj4A7aGXP7R-p-S63dg1Q,fCDMLD21ypv1XZ_EyafCkQ,5,0.6231,0.9836,0.3126,0.963,0.447,0.537,0.017
vLj4A7aGXP7R-p-S63dg1Q,1b5mnK8bMnnju_cvU65GqQ,6,0.6217,0.9795,0.3136,0.959,0.447,0.537,0.017
vLj4A7aGXP7R-p-S63dg1Q,iUZEGx29miZObLd6_lt7Vg,7,0.7181,0.9093,0.5517,0.953,0.447,0.537,0.017
vLj4A7aGXP7R-p-S63dg1Q,iRIHK8-EwpeffwvoO4nzIA,8,0.6086,0.9696,0.3025,0.7992,0.447,0.537,0.017
vLj4A7aGXP7R-p-S63dg1Q,OdIBX09glfXNVSyd0RnIeg,9,0.7049,0.9635,0.4886,0.7416,0.447,0.537,0.017
vLj4A7aGXP7R-p-S63dg1Q,6ajnOk0GcY9xbb5Ocaw8Gw,10,0.7334,0.9895,0.5127,0.979,0.447,0.537,0.017
vLj4A7aGXP7R-p-S63dg1Q,rgeuy1qbw6Z8B6CSVANHIA,11,0.6896,0.877,0.5255,0.953,0.447,0.537,0.017
vLj4A7aGXP7R-p-S63dg1Q,I_3LMZ_1m2mzR0oLIOePIg,12,0.6254,1.0,0.3088,0.7848,0.447,0.537,0.017
vLj4A7aGXP7R-p-S63dg1Q,znlrxrY4InSx7ekPZxoHRw,13,0.6228,0.9949,0.3087,0.7688,0.447,0.537,0.017
vLj4A7aGXP7R-p-S63dg1Q,gTC8IQ_i8zXytWSly3Ttvg,14,0.6212,1.0,0.3013,0.7784,0.447,0.537,0.017
vLj4A7aGXP7R-p-S63dg1Q,L5LLN0RafiV1Z9cddzvuCw,15,0.6183,0.9775,0.309,0.955,0.447,0.537,0.017
vLj4A7aGXP7R-p-S63dg1Q,OWOOc0YjU_kioLeEgo5VCA,16,0.6135,0.984,0.3,0.7864,0.447,0.537,0.017
vLj4A7aGXP7R-p-S63dg1Q,IWHdx0NhDKADkGOgXgOFKQ,17,0.7289,0.9685,0.5289,0.7496,0.447,0.537,0.017
vLj4A7aGXP7R-p-S63dg1Q,QHWYlmVbLC3K6eglWoHVvA,18,0.6087,0.9735,0.3006,0.7576,0.447,0.537,0.017
vLj4A7aGXP7R-p-S63dg1Q,skY6r8WAkYqpV7_TxNm23w,19,0.6048,0.9655,0.3004,0.7448,0.447,0.537,0.017
vLj4A7aGXP7R-p-S63dg1Q,3YqUe2FTCQr0pPVK8oCv6Q,20,0.6041,0.9575,0.3062,0.732,0.447,0.537,0.017
CIi_sgV516_zOQK5wZUbnQ,L5LLN0RafiV1Z9cddzvuCw,1,0.9187,1.0,0.859,0.97,0.416,0.575,0.009
CIi_sgV516_zOQK5wZUbnQ,QHWYlmVbLC3K6eglWoHVvA,2,0.9122,1.0,0.8506,0.7824,0.416,0.575,0.009
CIi_sgV516_zOQK5wZUbnQ,-K0LoSCfh8i5U_y53Krepg,3,0.8785,0.9169,0.8525,0.7584,0.416,0.575,0.009
CIi_sgV516_zOQK5wZUbnQ,3YqUe2FTCQr0pPVK8oCv6Q,4,0.9155,1.0,0.8562,0.792,0.416,0.575,0.009
CIi_sgV516_zOQK5wZUbnQ,SwBhaxfQPbyhsi0QHUAN0A,5,0.9101,1.0,0.8475,0.742,0.416,0.575,0.009
CIi_sgV516_zOQK5wZUbnQ,n_7EQxn0ciucIOJfpWVaTQ,6,0.7989,0.7212,0.8534,0.922,0.416,0.575,0.009
CIi_sgV516_zOQK5wZUbnQ,sihT-_DtwOdnDDDJbXN22A,7,0.8764,0.9058,0.8543,0.924,0.416,0.575,0.009
CIi_sgV516_zOQK5wZUbnQ,KXecZki-_3N7afs6HKWM3A,8,0.8252,0.7801,0.8554,0.992,0.416,0.575,0.009
CIi_sgV516_zOQK5wZUbnQ,0d1dpaZqcm7litFOJl7atA,9,0.7625,0.6759,0.8227,0.926,0.416,0.575,0.009
CIi_sgV516_zOQK5wZUbnQ,p_qSQwShIgQnNxGcajI4-w,10,0.9046,0.9682,0.8579,0.946,0.416,0.575,0.009
CIi_sgV516_zOQK5wZUbnQ,E3Qk7xTznkT0SABL2ltpHA,11,0.7542,0.6855,0.8008,0.966,0.416,0.575,0.009
CIi_sgV516_zOQK5wZUbnQ,RqW9S4WG9UYZHKhHRHXJZg,12,0.7989,0.7242,0.8517,0.876,0.416,0.575,0.009
CIi_sgV516_zOQK5wZUbnQ,ReVpjIDupK_VMPn7ZxPvOQ,13,0.8103,0.7511,0.8503,0.99,0.416,0.575,0.009
CIi_sgV516_zOQK5wZUbnQ,1Vo4BLw75ntATAJHYsxO3g,14,0.7901,0.7103,0.85,0.648,0.416,0.575,0.009
CIi_sgV516_zOQK5wZUbnQ,H26zRyQkXXYzUZUOtppFcA,15,0.8235,0.7856,0.8519,0.7584,0.416,0.575,0.009
CIi_sgV516_zOQK5wZUbnQ,ezB8e2rijjViprrcTdIiQQ,16,0.8066,0.7434,0.8525,0.7936,0.416,0.575,0.009
CIi_sgV516_zOQK5wZUbnQ,EmHXLffnzvntWzO6Ba3Atw,17,0.7863,0.6917,0.8526,0.936,0.416,0.575,0.009
CIi_sgV516_zOQK5wZUbnQ,P-TC0VSnUsct3NhYrj5xOA,18,0.7723,0.6627,0.8524,0.72,0.416,0.575,0.009
CIi_sgV516_zOQK5wZUbnQ,cd-rz-piYMftZtbFU82x8g,19,0.7673,0.6752,0.8317,0.916,0.416,0.575,0.009
CIi_sgV516_zOQK5wZUbnQ,_0QZGrg91aaiMhh7tQyYYg,20,0.8032,0.731,0.8545,0.874,0.416,0.575,0.009
lyqDKUN9bJy82CPleb0Vjg,6ajnOk0GcY9xbb5Ocaw8Gw,1,0.9014,1.0,0.8232,0.946,0.435,0.554,0.011
lyqDKUN9bJy82CPleb0Vjg,ytynqOUb3hjKeJfRj5Tshw,2,0.8995,1.0,0.8211,0.878,0.435,0.554,0.011
lyqDKUN9bJy82CPleb0Vjg,OdIBX09glfXNVSyd0RnIeg,3,0.8467,1.0,0.7275,0.7984,0.435,0.554,0.011
lyqDKUN9bJy82CPleb0Vjg,IWHdx0NhDKADkGOgXgOFKQ,4,0.8978,1.0,0.8198,0.7904,0.435,0.554,0.011
lyqDKUN9bJy82CPleb0Vjg,atZ_olNKXOG4rEr6mccN8g,5,0.8203,0.8244,0.8159,0.874,0.435,0.554,0.011
lyqDKUN9bJy82CPleb0Vjg,eaDZlSuVS0EY67Ke6pRP6Q,6,0.7905,0.7775,0.7976,0.944,0.435,0.554,0.011
lyqDKUN9bJy82CPleb0Vjg,rgeuy1qbw6Z8B6CSVANHIA,7,0.8206,0.8981,0.7567,0.972,0.435,0.554,0.011
lyqDKUN9bJy82CPleb0Vjg,cGX-1IUwXOjkUqZbkKYcjw,8,0.7756,0.722,0.8175,0.7776,0.435,0.554,0.011
lyqDKUN9bJy82CPleb0Vjg,lpDOqBhkJlxACzKQGAj_uA,9,0.7271,0.7967,0.6694,0.872,0.435,0.554,0.011
lyqDKUN9bJy82CPleb0Vjg,J6ZSgoKCLBDMMzuhM-aYGg,10,0.6184,1.0,0.3158,0.78,0.435,0.554,0.011
lyqDKUN9bJy82CPleb0Vjg,mf0OyZ6DX2iKUFIV9TqFRQ,11,0.7798,0.7278,0.8215,0.7376,0.435,0.554,0.011
lyqDKUN9bJy82CPleb0Vjg,eoN0GAIRV0WmwUm7FmzKgQ,12,0.7274,0.6798,0.7607,0.922,0.435,0.554,0.011
lyqDKUN9bJy82CPleb0Vjg,iUZEGx29miZObLd6_lt7Vg,13,0.7541,0.9312,0.6107,0.972,0.435,0.554,0.011
lyqDKUN9bJy82CPleb0Vjg,-mIlmp5l4hKlp1tvHRdvTg,14,0.7436,0.9125,0.61,0.792,0.435,0.554,0.011
lyqDKUN9bJy82CPleb0Vjg,mzTTdvQGkUHZ8ii7OnZC5w,15,0.7332,0.8796,0.6171,0.7872,0.435,0.554,0.011
lyqDKUN9bJy82CPleb0Vjg,IkY2ticzHEn4QFn8hQLSWg,16,0.7207,1.0,0.5049,0.5648,0.435,0.554,0.011
lyqDKUN9bJy82CPleb0Vjg,oIH5YWPy_g61YXM6R900Wg,17,0.6307,1.0,0.3337,0.978,0.435,0.554,0.011
lyqDKUN9bJy82CPleb0Vjg,-0TffRSXXIlBYVbb5AwfTg,18,0.7428,0.6547,0.8119,0.7424,0.435,0.554,0.011
lyqDKUN9bJy82CPleb0Vjg,_f3JQU6IXpGmTLaSqGy79g,19,0.7403,0.6376,0.8214,0.7152,0.435,0.554,0.011
lyqDKUN9bJy82CPleb0Vjg,ntiIq1FNqduOyyowMFGh5A,20,0.7116,1.0,0.4842,0.7664,0.435,0.554,0.011
VXhy8N6idt5y0KJjQMg5tQ,ytynqOUb3hjKeJfRj5Tshw,1,0.9963,1.0,0.9958,0.8614,0.427,0.564,0.01
VXhy8N6idt5y0KJjQMg5tQ,OdIBX09glfXNVSyd0RnIeg,2,0.9827,1.0,0.973,0.7851,0.427,0.564,0.01
VXhy8N6idt5y0KJjQMg5tQ,6ajnOk0GcY9xbb5Ocaw8Gw,3,0.9962,1.0,0.9944,0.9294,0.427,0.564,0.01
VXhy8N6idt5y0KJjQMg5tQ,PP3BBaVxZLcJU54uP_wL6Q,4,0.9194,1.0,0.8622,0.6917,0.427,0.564,0.01
VXhy8N6idt5y0KJjQMg5tQ,rgeuy1qbw6Z8B6CSVANHIA,5,0.9524,0.8981,0.9935,0.9554,0.427,0.564,0.01
VXhy8N6idt5y0KJjQMg5tQ,Qw7tz-UkPrpXaVidWuab4Q,6,0.8819,0.8779,0.8881,0.6971,0.427,0.564,0.01
VXhy8N6idt5y0KJjQMg5tQ,eaDZlSuVS0EY67Ke6pRP6Q,7,0.9019,0.7775,0.9951,0.9606,0.427,0.564,0.01
VXhy8N6idt5y0KJjQMg5tQ,IWHdx0NhDKADkGOgXgOFKQ,8,0.9956,1.0,0.9959,0.7771,0.427,0.564,0.01
VXhy8N6idt5y0KJjQMg5tQ,iUZEGx29miZObLd6_lt7Vg,9,0.9287,0.9312,0.9263,0.9554,0.427,0.564,0.01
VXhy8N6idt5y0KJjQMg5tQ,mzTTdvQGkUHZ8ii7OnZC5w,10,0.9184,0.8796,0.9498,0.7995,0.427,0.564,0.01
VXhy8N6idt5y0KJjQMg5tQ,lpDOqBhkJlxACzKQGAj_uA,11,0.8663,0.7967,0.9186,0.8886,0.427,0.564,0.01
VXhy8N6idt5y0KJjQMg5tQ,-mIlmp5l4hKlp1tvHRdvTg,12,0.91,0.9125,0.9101,0.7947,0.427,0.564,0.01
VXhy8N6idt5y0KJjQMg5tQ,atZ_olNKXOG4rEr6mccN8g,13,0.9215,0.8244,0.996,0.8574,0.427,0.564,0.01
VXhy8N6idt5y0KJjQMg5tQ,cGX-1IUwXOjkUqZbkKYcjw,14,0.8763,0.722,0.995,0.7643,0.427,0.564,0.01
VXhy8N6idt5y0KJjQMg5tQ,IkY2ticzHEn4QFn8hQLSWg,15,0.919,1.0,0.8635,0.5781,0.427,0.564,0.01
VXhy8N6idt5y0KJjQMg5tQ,eoN0GAIRV0WmwUm7FmzKgQ,16,0.8496,0.6798,0.9767,0.9386,0.427,0.564,0.01
VXhy8N6idt5y0KJjQMg5tQ,mf0OyZ6DX2iKUFIV9TqFRQ,17,0.8776,0.7278,0.9932,0.7509,0.427,0.564,0.01
VXhy8N6idt5y0KJjQMg5tQ,J8S7cPPlTgsQnXKVfTyN8g,18,0.8314,0.7643,0.8853,0.6533,0.427,0.564,0.01
VXhy8N6idt5y0KJjQMg5tQ,MMRRS6YhVRx_iN5-JhMRYg,19,0.8212,0.7199,0.895,0.9974,0.427,0.564,0.01
VXhy8N6idt5y0KJjQMg5tQ,-cEFKAznWmI0cledNOIQ7w,20,0.8679,0.7156,0.9854,0.7355,0.427,0.564,0.01
hczsavygH8Ww_ugAdyJ3LA,ReX09lhufLTAx19krkltDA,1,0.762,0.8868,0.6645,0.7664,0.434,0.556,0.01
hczsavygH8Ww_ugAdyJ3LA,6ajnOk0GcY9xbb5Ocaw8Gw,2,0.6933,1.0,0.45,0.906,0.434,0.556,0.01
hczsavygH8Ww_ugAdyJ3LA,dGUyXgFW1WSYMgRypKaYew,3,0.752,1.0,0.5579,0.7824,0.434,0.556,0.01
hczsavygH8Ww_ugAdyJ3LA,J6ZSgoKCLBDMMzuhM-aYGg,4,0.6178,1.0,0.3158,0.82,0.434,0.556,0.01
hczsavygH8Ww_ugAdyJ3LA,VAeEXLbEcI9Emt9KGYq9aA,5,0.6122,1.0,0.3067,0.7616,0.434,0.556,0.01
hczsavygH8Ww_ugAdyJ3LA,U3grYFIeu6RgAAQgdriHww,6,0.6106,1.0,0.3005,0.948,0.434,0.556,0.01
hczsavygH8Ww_ugAdyJ3LA,fCDMLD21ypv1XZ_EyafCkQ,7,0.6092,0.9836,0.3126,0.848,0.434,0.556,0.01
hczsavygH8Ww_ugAdyJ3LA,9xdXS7jtWjCVzL4_oPGv9A,8,0.5762,0.9256,0.3016,0.6768,0.434,0.556,0.01
hczsavygH8Ww_ugAdyJ3LA,ytynqOUb3hjKeJfRj5Tshw,9,0.6926,1.0,0.45,0.838,0.434,0.556,0.01
hczsavygH8Ww_ugAdyJ3LA,OdIBX09glfXNVSyd0RnIeg,10,0.6807,1.0,0.4299,0.7664,0.434,0.556,0.01
hczsavygH8Ww_ugAdyJ3LA,1b5mnK8bMnnju_cvU65GqQ,11,0.7192,1.0,0.4963,0.926,0.434,0.556,0.01
hczsavygH8Ww_ugAdyJ3LA,q-zV08jt6U-q05SMEuQJAQ,12,0.6187,0.9927,0.3237,0.7872,0.434,0.556,0.01
hczsavygH8Ww_ugAdyJ3LA,L5LLN0RafiV1Z9cddzvuCw,13,0.6151,1.0,0.309,0.93,0.434,0.556,0.01
hczsavygH8Ww_ugAdyJ3LA,I_3LMZ_1m2mzR0oLIOePIg,14,0.6127,1.0,0.3088,0.6928,0.434,0.556,0.01
hczsavygH8Ww_ugAdyJ3LA,3YqUe2FTCQr0pPVK8oCv6Q,15,0.6121,1.0,0.3062,0.776,0.434,0.556,0.01
hczsavygH8Ww_ugAdyJ3LA,onp9X_9RRAEzA-yqdiSOcA,16,0.6093,1.0,0.3009,0.7936,0.434,0.556,0.01
hczsavygH8Ww_ugAdyJ3LA,SwBhaxfQPbyhsi0QHUAN0A,17,0.6092,1.0,0.301,0.782,0.434,0.556,0.01
hczsavygH8Ww_ugAdyJ3LA,skY6r8WAkYqpV7_TxNm23w,18,0.6087,1.0,0.3004,0.7632,0.434,0.556,0.01
hczsavygH8Ww_ugAdyJ3LA,QHWYlmVbLC3K6eglWoHVvA,19,0.6087,1.0,0.3006,0.7504,0.434,0.556,0.01
hczsavygH8Ww_ugAdyJ3LA,ORL4JE6tz3rJxVqkdKfegA,20,0.6073,0.9987,0.3003,0.6816,0.434,0.556,0.01
5jTy8NlNScn1Mi-5Un4CkA,L5LLN0RafiV1Z9cddzvuCw,1,0.9102,1.0,0.8433,0.97,0.42,0.571,0.009
5jTy8NlNScn1Mi-5Un4CkA,QHWYlmVbLC3K6eglWoHVvA,2,0.9074,1.0,0.8414,0.7824,0.42,0.571,0.009
5jTy8NlNScn1Mi-5Un4CkA,-K0LoSCfh8i5U_y53Krepg,3,0.8786,0.9169,0.8524,0.7584,0.42,0.571,0.009
5jTy8NlNScn1Mi-5Un4CkA,n_7EQxn0ciucIOJfpWVaTQ,4,0.7971,0.7212,0.8508,0.922,0.42,0.571,0.009
5jTy8NlNScn1Mi-5Un4CkA,sihT-_DtwOdnDDDJbXN22A,5,0.8765,0.9058,0.8541,0.924,0.42,0.571,0.009
5jTy8NlNScn1Mi-5Un4CkA,AlH5V97JSAu7AL_xdibMIg,6,0.823,0.7878,0.85,0.7504,0.42,0.571,0.009
5jTy8NlNScn1Mi-5Un4CkA,KXecZki-_3N7afs6HKWM3A,7,0.8116,0.7801,0.8318,0.992,0.42,0.571,0.009
5jTy8NlNScn1Mi-5Un4CkA,p_qSQwShIgQnNxGcajI4-w,8,0.8931,0.9682,0.8371,0.946,0.42,0.571,0.009
5jTy8NlNScn1Mi-5Un4CkA,RqW9S4WG9UYZHKhHRHXJZg,9,0.7981,0.7242,0.8512,0.876,0.42,0.571,0.009
5jTy8NlNScn1Mi-5Un4CkA,H26zRyQkXXYzUZUOtppFcA,10,0.8189,0.7856,0.8443,0.7584,0.42,0.571,0.009
5jTy8NlNScn1Mi-5Un4CkA,ezB8e2rijjViprrcTdIiQQ,11,0.8058,0.7434,0.852,0.7936,0.42,0.571,0.009
5jTy8NlNScn1Mi-5Un4CkA,EmHXLffnzvntWzO6Ba3Atw,12,0.7852,0.6917,0.8515,0.936,0.42,0.571,0.009
5jTy8NlNScn1Mi-5Un4CkA,P-TC0VSnUsct3NhYrj5xOA,13,0.7709,0.6627,0.8512,0.72,0.42,0.571,0.009
5jTy8NlNScn1Mi-5Un4CkA,ReVpjIDupK_VMPn7ZxPvOQ,14,0.7865,0.7511,0.8092,0.99,0.42,0.571,0.009
5jTy8NlNScn1Mi-5Un4CkA,5oX4G1cptixPZecih9L3dg,15,0.8226,0.7934,0.8448,0.7712,0.42,0.571,0.009
5jTy8NlNScn1Mi-5Un4CkA,KP5OncF2jhT7_J1phHPPww,16,0.7728,0.6589,0.8535,0.962,0.42,0.571,0.009
5jTy8NlNScn1Mi-5Un4CkA,H5Rk-aunuEzGANXCBu-NPQ,17,0.7767,0.6774,0.8499,0.7632,0.42,0.571,0.009
5jTy8NlNScn1Mi-5Un4CkA,DvBdqAA3XleMaOMwBl7g4g,18,0.7905,0.7085,0.8519,0.7232,0.42,0.571,0.009
5jTy8NlNScn1Mi-5Un4CkA,uYMVRPYEqpmVXWN2xOs5KQ,19,0.8311,0.8038,0.852,0.7808,0.42,0.571,0.009
5jTy8NlNScn1Mi-5Un4CkA,3YqUe2FTCQr0pPVK8oCv6Q,20,0.8222,1.0,0.6921,0.792,0.42,0.571,0.009
2FH1l5r_mt8w3_E_lpj4Cg,Rmx12lwZbs94MkPaS2o7vw,1,0.7795,0.6847,0.8506,0.911,0.432,0.558,0.01
2FH1l5r_mt8w3_E_lpj4Cg,wm5mQ4cSpvko9WlCq07RFw,2,0.7453,0.6669,0.808,0.644,0.432,0.558,0.01
2FH1l5r_mt8w3_E_lpj4Cg,ytynqOUb3hjKeJfRj5Tshw,3,0.6907,1.0,0.45,0.753,0.432,0.558,0.01
2FH1l5r_mt8w3_E_lpj4Cg,J6ZSgoKCLBDMMzuhM-aYGg,4,0.6174,1.0,0.3158,0.905,0.432,0.558,0.01
2FH1l5r_mt8w3_E_lpj4Cg,1b5mnK8bMnnju_cvU65GqQ,5,0.6155,1.0,0.3136,0.841,0.432,0.558,0.01
2FH1l5r_mt8w3_E_lpj4Cg,o3X9fjmFXk0chl7PcXv5uQ,6,0.6857,0.4798,0.8425,0.837,0.432,0.558,0.01
2FH1l5r_mt8w3_E_lpj4Cg,U3grYFIeu6RgAAQgdriHww,7,0.6084,1.0,0.3005,0.863,0.432,0.558,0.01
2FH1l5r_mt8w3_E_lpj4Cg,fCDMLD21ypv1XZ_EyafCkQ,8,0.6071,0.9836,0.3126,0.763,0.432,0.558,0.01
2FH1l5r_mt8w3_E_lpj4Cg,q-zV08jt6U-q05SMEuQJAQ,9,0.6167,0.9927,0.3237,0.7192,0.432,0.558,0.01
2FH1l5r_mt8w3_E_lpj4Cg,Kk8sIQGaYCA-SQjgDZ8pBw,10,0.67,0.5049,0.7936,0.911,0.432,0.558,0.01
2FH1l5r_mt8w3_E_lpj4Cg,ChlcxTEoWBQJXJ2Xb2vm5g,11,0.5918,0.9615,0.3,0.891,0.432,0.558,0.01
2FH1l5r_mt8w3_E_lpj4Cg,1LUZupYFJ6CxSKU37qDSXw,12,0.7021,0.507,0.852,0.7672,0.432,0.558,0.01
2FH1l5r_mt8w3_E_lpj4Cg,OdIBX09glfXNVSyd0RnIeg,13,0.6789,1.0,0.4299,0.6984,0.432,0.558,0.01
2FH1l5r_mt8w3_E_lpj4Cg,6ajnOk0GcY9xbb5Ocaw8Gw,14,0.6914,1.0,0.45,0.821,0.432,0.558,0.01
2FH1l5r_mt8w3_E_lpj4Cg,GJRL2aR72jk7xnQh3hn1fA,15,0.6377,0.3594,0.8509,0.7672,0.432,0.558,0.01
2FH1l5r_mt8w3_E_lpj4Cg,SwBhaxfQPbyhsi0QHUAN0A,16,0.6087,1.0,0.301,0.867,0.432,0.558,0.01
2FH1l5r_mt8w3_E_lpj4Cg,ORL4JE6tz3rJxVqkdKfegA,17,0.6066,0.9987,0.3003,0.7496,0.432,0.558,0.01
2FH1l5r_mt8w3_E_lpj4Cg,8uF-bhJFgT4Tn6DTb27viA,18,0.6059,1.0,0.3,0.6392,0.432,0.558,0.01
2FH1l5r_mt8w3_E_lpj4Cg,OWOOc0YjU_kioLeEgo5VCA,19,0.6027,0.9924,0.3,0.6536,0.432,0.558,0.01
2FH1l5r_mt8w3_E_lpj4Cg,L5LLN0RafiV1Z9cddzvuCw,20,0.613,1.0,0.309,0.845,0.432,0.558,0.01
vW0fpDJlL8JJ1QpnCV8PtQ,qsm7SkX60JsajT7Yz248FA,1,0.7475,0.6678,0.8085,0.757,0.43,0.56,0.009
vW0fpDJlL8JJ1QpnCV8PtQ,MqhQlbkYd9dShIEcPbmS_g,2,0.7181,0.5263,0.8627,0.8822,0.43,0.56,0.009
vW0fpDJlL8JJ1QpnCV8PtQ,scotX4dcVT8Co0Nyy1pDYA,3,0.7086,0.5241,0.8493,0.773,0.43,0.56,0.009
vW0fpDJlL8JJ1QpnCV8PtQ,ytynqOUb3hjKeJfRj5Tshw,4,0.69,1.0,0.45,0.8002,0.43,0.56,0.009
vW0fpDJlL8JJ1QpnCV8PtQ,tUkv0ZxUAdpyv8qhgRU5TA,5,0.6388,0.6901,0.5965,0.8078,0.43,0.56,0.009
vW0fpDJlL8JJ1QpnCV8PtQ,1b5mnK8bMnnju_cvU65GqQ,6,0.6143,1.0,0.3136,0.8882,0.43,0.56,0.009
vW0fpDJlL8JJ1QpnCV8PtQ,rSYyGcZZziJLsqKl5hMcDw,7,0.6142,1.0,0.3145,0.8238,0.43,0.56,0.009
vW0fpDJlL8JJ1QpnCV8PtQ,434A83c2ig6QxsZjrjclpQ,8,0.6851,0.463,0.8507,0.9822,0.43,0.56,0.009
vW0fpDJlL8JJ1QpnCV8PtQ,fCDMLD21ypv1XZ_EyafCkQ,9,0.606,0.9836,0.3126,0.8102,0.43,0.56,0.009
vW0fpDJlL8JJ1QpnCV8PtQ,nwVZnjRDhUrFo1kGahLIZQ,10,0.6795,0.4558,0.8503,0.7442,0.43,0.56,0.009
vW0fpDJlL8JJ1QpnCV8PtQ,q-zV08jt6U-q05SMEuQJAQ,11,0.6156,0.9927,0.3237,0.757,0.43,0.56,0.009
vW0fpDJlL8JJ1QpnCV8PtQ,HTgKfmmlzgE43trhntv8-w,12,0.6948,0.5237,0.8239,0.8322,0.43,0.56,0.009
vW0fpDJlL8JJ1QpnCV8PtQ,ChlcxTEoWBQJXJ2Xb2vm5g,13,0.5906,0.9615,0.3,0.9382,0.43,0.56,0.009
vW0fpDJlL8JJ1QpnCV8PtQ,ITuKqd1pv7tfRJ4nVTI3sA,14,0.6476,0.4891,0.7673,0.765,0.43,0.56,0.009
vW0fpDJlL8JJ1QpnCV8PtQ,ol5npt2HXo9r3yKa3wBlYQ,15,0.651,0.3753,0.8574,0.9742,0.43,0.56,0.009
vW0fpDJlL8JJ1QpnCV8PtQ,l8gAoQqqVfphPe9jmIJZ3g,16,0.6359,0.4353,0.7867,0.8362,0.43,0.56,0.009
vW0fpDJlL8JJ1QpnCV8PtQ,OdIBX09glfXNVSyd0RnIeg,17,0.6781,1.0,0.4299,0.7362,0.43,0.56,0.009
vW0fpDJlL8JJ1QpnCV8PtQ,6ajnOk0GcY9xbb5Ocaw8Gw,18,0.6906,1.0,0.45,0.8682,0.43,0.56,0.009
vW0fpDJlL8JJ1QpnCV8PtQ,uK9m6kxk-mUN7qDpV68Caw,19,0.6284,0.3315,0.8507,0.9678,0.43,0.56,0.009
vW0fpDJlL8JJ1QpnCV8PtQ,JmzNw0WCPmZPZdq5nx9brg,20,0.6338,0.3412,0.8553,0.8298,0.43,0.56,0.009
M0AGMN-K56ilw_QxdrtbuA,6ajnOk0GcY9xbb5Ocaw8Gw,1,0.6926,1.0,0.45,0.786,0.434,0.555,0.011
M0AGMN-K56ilw_QxdrtbuA,J6ZSgoKCLBDMMzuhM-aYGg,2,0.6199,1.0,0.3158,0.94,0.434,0.555,0.011
M0AGMN-K56ilw_QxdrtbuA,1b5mnK8bMnnju_cvU65GqQ,3,0.6172,1.0,0.3136,0.806,0.434,0.555,0.011
M0AGMN-K56ilw_QxdrtbuA,L5LLN0RafiV1Z9cddzvuCw,4,0.6147,1.0,0.309,0.81,0.434,0.555,0.011
M0AGMN-K56ilw_QxdrtbuA,U3grYFIeu6RgAAQgdriHww,5,0.6102,1.0,0.3005,0.828,0.434,0.555,0.011
M0AGMN-K56ilw_QxdrtbuA,fCDMLD21ypv1XZ_EyafCkQ,6,0.6086,0.9836,0.3126,0.728,0.434,0.555,0.011
M0AGMN-K56ilw_QxdrtbuA,q-zV08jt6U-q05SMEuQJAQ,7,0.6183,0.9927,0.3237,0.6912,0.434,0.555,0.011
M0AGMN-K56ilw_QxdrtbuA,9xdXS7jtWjCVzL4_oPGv9A,8,0.5757,0.9256,0.3016,0.5808,0.434,0.555,0.011
M0AGMN-K56ilw_QxdrtbuA,ytynqOUb3hjKeJfRj5Tshw,9,0.6918,1.0,0.45,0.718,0.434,0.555,0.011
M0AGMN-K56ilw_QxdrtbuA,OdIBX09glfXNVSyd0RnIeg,10,0.6802,1.0,0.4299,0.6704,0.434,0.555,0.011
M0AGMN-K56ilw_QxdrtbuA,I_3LMZ_1m2mzR0oLIOePIg,11,0.6122,1.0,0.3088,0.5968,0.434,0.555,0.011
M0AGMN-K56ilw_QxdrtbuA,3YqUe2FTCQr0pPVK8oCv6Q,12,0.6117,1.0,0.3062,0.68,0.434,0.555,0.011
M0AGMN-K56ilw_QxdrtbuA,SwBhaxfQPbyhsi0QHUAN0A,13,0.6113,1.0,0.301,0.902,0.434,0.555,0.011
M0AGMN-K56ilw_QxdrtbuA,ORL4JE6tz3rJxVqkdKfegA,14,0.609,0.9987,0.3003,0.7776,0.434,0.555,0.011
M0AGMN-K56ilw_QxdrtbuA,onp9X_9RRAEzA-yqdiSOcA,15,0.6089,1.0,0.3009,0.6976,0.434,0.555,0.011
M0AGMN-K56ilw_QxdrtbuA,skY6r8WAkYqpV7_TxNm23w,16,0.6083,1.0,0.3004,0.6672,0.434,0.555,0.011
M0AGMN-K56ilw_QxdrtbuA,QHWYlmVbLC3K6eglWoHVvA,17,0.6083,1.0,0.3006,0.6544,0.434,0.555,0.011
