business_id,name,categories,city,latitude,longitude,state,stars,review_count,country,city_state_country_display
Fr7An-N0iyNXOPDaoPEzHw,Dunkin',"Donuts, Coffee & Tea, Food",Land O Lakes,28.2606135,-82.47462,FL,2.0,11,United States,"Land O Lakes, FL, United States"
f8xDi3rajxvIqS73N93Afw,Guavaberry Foods & Drinks ,"Delis, Convenience Stores, Restaurants, Cafes, Food",Philadelphia,39.938371,-75.1501031,PA,4.0,13,United States,"Philadelphia, PA, United States"
Rl7W2JPAUWFo2ZZdVeGAWA,Koffee Korner Cafe,"Restaurants, Food, Coffee & Tea, Sandwiches, Breakfast & Brunch, Cafes",Lansdale,40.2419927,-75.2829764,PA,3.5,59,United States,"Lansdale, PA, United States"
A0F-h3xJm_6gHDKcDQwSrQ,Capogiro Gelato,"Pizza, Restaurants, Gelato, Coffee & Tea, Ice Cream & Frozen Yogurt, Food",Philadelphia,39.9541715545,-75.2013800841,PA,4.0,252,United States,"Philadelphia, PA, United States"
NyV_2EGhs-YHYYVmZRYmOQ,McDonald's,"Coffee & Tea, Fast Food, Food, Burgers, Restaurants",Woodstown,39.6470143366,-75.3344234117,NJ,1.5,14,United States,"Woodstown, NJ, United States"
mKZEuPNLVe4yRL0UfxFPTg,Season's Fresh,"Modern European, American (New), Farmers Market, Cafes, Restaurants, American (Traditional), Breakfast & Brunch, Food",Tampa,28.0812683681,-82.4279611613,FL,4.5,104,United States,"Tampa, FL, United States"
Jn5nZ0b-cdBS2xHnF4msug,McDonald's,"Restaurants, Fast Food, Burgers, Coffee & Tea, Food",Belleville,38.544739774,-90.0519396365,IL,1.5,12,United States,"Belleville, IL, United States"
wnjFEC-w0qWnyDnO8k1RpA,Nectar Urban Cantina,"Coffee & Tea, New Mexican Cuisine, Restaurants, Tacos, Acai Bowls, Food, Nightlife, Mexican, Bars, Juice Bars & Smoothies",Nashville,36.16813138,-86.6804685,TN,4.5,390,United States,"Nashville, TN, United States"
duf2PORLOL6it1dTGhSnKA,Junes Breakfast,"Breakfast & Brunch, Restaurants, Coffee & Tea, Food, Sandwiches, American (New)",Philadelphia,39.9850064107,-75.246888042,PA,2.5,20,United States,"Philadelphia, PA, United States"
57WmsMG9ApjYT7zNNX0YYw,Quick Chek,"Coffee & Tea, Food, Convenience Stores, Drugstores, Shopping",Ewing,40.2512333914,-74.7770035467,NJ,2.0,6,United States,"Ewing, NJ, United States"
VzKca5jeWbfDeqzZZRElzQ,California Shakes & Juice Bar,"Food, Ice Cream & Frozen Yogurt, Juice Bars & Smoothies, Coffee & Tea",Deptford Township,39.8315323,-75.0979797,NJ,5.0,6,United States,"Deptford Township, NJ, United States"
DZdE09qqCcX7Atf3Df7Yqg,The Urban Juicer,"Breakfast & Brunch, Food, Salad, Juice Bars & Smoothies, Acai Bowls, Restaurants, Coffee & Tea",Nashville,36.1521963,-86.8351768,TN,3.5,27,United States,"Nashville, TN, United States"
WrR6yPcE2Pf-zFR5W9vPxg,Coco Fresh Tea and Juice,"Coffee & Tea, Juice Bars & Smoothies, Food",Edmonton,53.522729,-113.627153,AB,4.0,10,Canada,"Edmonton, AB, Canada"
IoHOUGETebGrG3oDGSoAdg,Dunkin',"Coffee & Tea, Donuts, Food",Sewell,39.7646375,-75.0850074,NJ,2.0,14,United States,"Sewell, NJ, United States"
zBHAoHU-SD7wECkKpTGImg,First Watch,"Restaurants, American (Traditional), Cafes, Breakfast & Brunch",Oldsmar,28.0449208,-82.68053,FL,4.0,93,United States,"Oldsmar, FL, United States"
pMK3BNK9Mk0jopvoVACwbA,Dunkin',"Donuts, Coffee & Tea, Food",Cherry Hill,39.9469351,-75.0272762,NJ,3.5,11,United States,"Cherry Hill, NJ, United States"
JeoIxdzt5E3QXT1KHXR2oA,JB'S Island Cafe,"Sandwiches, Cafes, Food, Restaurants, Breakfast & Brunch",Clearwater,27.9796975,-82.8266376,FL,4.0,37,United States,"Clearwater, FL, United States"
iyW-OrFw2YnRxsoeQ36skg,The Larder,"Pretzels, Candy Stores, Food, Specialty Food, Herbs & Spices, Coffee & Tea",Doylestown,40.3328382385,-75.1296401024,PA,4.5,7,United States,"Doylestown, PA, United States"
Fbq_tc6W5uNmQNrInXpd5w,6 North Cafe,"Cafes, Restaurants, Sandwiches, Gluten-Free",Ballwin,38.6204937228,-90.5252278585,MO,4.0,91,United States,"Ballwin, MO, United States"
ZLW8u1n776S7maN4KhN6jg,Riffs Cafe at Highland Ridge,"Cafes, Restaurants",Nashville,36.1482979,-86.689828,TN,4.0,18,United States,"Nashville, TN, United States"
Uq1o6DXKALmjdElXp4mEtQ,Capricho’s,"Breakfast & Brunch, Restaurants, Dominican, Caribbean, Food, Coffee & Tea",Tampa,28.033191048,-82.4076666194,FL,5.0,8,United States,"Tampa, FL, United States"
GZdflq6wvOXyOtSFThqNmA,Corner Cafe,"Coffee & Tea, Food, Cafes, Restaurants",Royersford,40.196183,-75.53241,PA,2.5,30,United States,"Royersford, PA, United States"
JkyEYN3pCk1B7qRuXAUX4g,Ann's Market,"Delis, Food, Coffee & Tea, Restaurants",Eddystone,39.859732246,-75.3426356432,PA,4.0,5,United States,"Eddystone, PA, United States"
s4VzQaUCrgwPuViQYOqC2w,Ranch House Restaurant,"Restaurants, Food, Coffee & Tea, Breakfast & Brunch, American (Traditional), Diners",Tampa,27.9962535,-82.5670403,FL,3.5,39,United States,"Tampa, FL, United States"
IRkQtjBxgVEqAOdtjgi6hQ,Simply Done Donuts,"Caterers, Event Planning & Services, Coffee & Tea, Donuts, Food",Tampa,27.9260137,-82.5061947,FL,5.0,77,United States,"Tampa, FL, United States"
eaJCpC6IhYphj7bwCDHTwQ,Three Brothers Coffee,"Bagels, Sporting Goods, Outdoor Gear, Coffee & Tea, Cafes, Sandwiches, Food, Shopping, Internet Cafes, Restaurants",Nashville,36.1448084,-86.8122664,TN,4.5,249,United States,"Nashville, TN, United States"
3bmrxhqVpB5XCg-4j6y39A,McDonald's,"Restaurants, Coffee & Tea, Food, Burgers, Fast Food",Belleville,38.5175290922,-89.9490435503,IL,1.5,19,United States,"Belleville, IL, United States"
98mYebjHN_VXZapVm8Nmqg,SWEGS Kitchen - Mid-City,"Cafes, Burgers, Comfort Food, Restaurants, American (New), Sandwiches, Breakfast & Brunch, Pizza, Gluten-Free",New Orleans,29.9760651,-90.0996259,LA,4.0,67,United States,"New Orleans, LA, United States"
SpKppNFimODBt-BZ0c2WbA,Dunkin',"Coffee & Tea, Food, Donuts",Springfield,39.943857107,-75.3487932199,PA,4.0,10,United States,"Springfield, PA, United States"
89COhCW-cAD5-fTXPfXYTw,Strange Donuts,"Donuts, Cafes, Bagels, Food, Coffee & Tea, Restaurants",Maplewood,38.612197,-90.320003,MO,3.5,352,United States,"Maplewood, MO, United States"
j8NhrBzy1op0BfVGdSOiXQ,The Creperie Cafe,"Restaurants, Creperies, Coffee & Tea, Desserts, Cafes, Food, French",Boise,43.588937,-116.278166,ID,3.5,131,United States,"Boise, ID, United States"
cUYw6i8MF_2WEdd2d8t9yg,Starbucks,"Food, Coffee & Tea",Doylestown,40.321777,-75.130908,PA,2.5,31,United States,"Doylestown, PA, United States"
p24n1vScP_MHxJVPrao-jA,Cairdeas Coffee,"Food, Coffee & Tea",Saint Louis,38.6277365,-90.2932686,MO,4.0,14,United States,"Saint Louis, MO, United States"
3_kZ2pDiKJLZ9kGKKOWqdA,McDonald's,"Restaurants, Fast Food, Burgers, Coffee & Tea, Food",Eddystone,39.8658758188,-75.3417693079,PA,2.5,15,United States,"Eddystone, PA, United States"
1JxSgUivApwcRYFnXw23cQ,Natura Cafe Nashville,"Cafes, Restaurants, American (New)",Nashville,36.1642022,-86.7789669,TN,3.0,5,United States,"Nashville, TN, United States"
eqNutOMnPqKa9QDAY6KfEw,J'aime French Bakery,"Food, Juice Bars & Smoothies, Coffee & Tea, Restaurants, Bakeries, Cafes",Philadelphia,39.948081,-75.1608093,PA,4.5,310,United States,"Philadelphia, PA, United States"
P7oAQxDu8rapFn8QY0nmyA,LesbiVeggies,"Food, Vegetarian, Cafes, Vegan, Food Delivery Services, Gluten-Free, Event Planning & Services, Caterers, Restaurants",Audubon ,39.893852132,-75.0719857,NJ,4.5,52,United States,"Audubon , NJ, United States"
dwoqTu3q0D_T2UfT7cgHqw,Pia Urban Cafe & Market,"Bagels, Restaurants, Food, Cafes, Breakfast & Brunch, Sandwiches, Coffee & Tea",Indianapolis,39.7687205,-86.1153179,IN,5.0,40,United States,"Indianapolis, IN, United States"
L3u4I6wHtwMQJ-ZtvfrkkQ,McDonald's,"Burgers, Restaurants, Coffee & Tea, Food, Fast Food",Marana,32.424583,-111.043025,AZ,1.5,36,United States,"Marana, AZ, United States"
K51bVqlGcpTMDK3-SDkBeQ,Panera Bread,"Coffee & Tea, Breakfast & Brunch, Food, Salad, Bagels, Sandwiches, Bakeries, Restaurants, Soup",Nashville,36.1457641,-86.6682195,TN,2.5,80,United States,"Nashville, TN, United States"
dcpWZ6Yk_S0HqTlNBi8jiA,The Woodrack Cafe,"Food, Coffee & Tea, Restaurants, Desserts, Cafes",Edmonton,53.5124378,-113.5120394,AB,4.0,60,Canada,"Edmonton, AB, Canada"
GoX9xsurR2_UNsJTzZVkjQ,Eggroll Queen Cafe,"Restaurants, Vietnamese, Cafes",Chalfont,40.2711832,-75.2236348,PA,4.0,29,United States,"Chalfont, PA, United States"
CPFKi2lZJazP6IdtCdDDyg,Coffeebar,"Bars, Coffee & Tea, Restaurants, Cafes, Food, Nightlife, Breakfast & Brunch, Wine Bars, Sandwiches",Reno,39.5090563,-119.8149981,NV,4.5,676,United States,"Reno, NV, United States"
Wndkw2PinAwTgjeUJOTdCg,Old World Coffee Lab - Midtown,"Food, Coffee Roasteries, Coffee & Tea",Reno,39.519929,-119.811697,NV,4.5,286,United States,"Reno, NV, United States"
Envz99GhwMkfMg7LzDQeUQ,Buddy Brew - Hyde Park,"Coffee Roasteries, Food, Coffee & Tea",Tampa,27.9361321,-82.4761962,FL,4.0,148,United States,"Tampa, FL, United States"
7enJKZ9W2Vkq62ryK28taQ,Brenda's On the Causeway,"American (New), Breakfast & Brunch, Food, Restaurants, Coffee & Tea",Dunedin,28.0512415718,-82.7872824669,FL,4.0,62,United States,"Dunedin, FL, United States"
4oI4ikLPM6yDyw0QUrv53Q,Dunkin',"Coffee & Tea, Food, Donuts",Bristol,40.1117319,-74.8541626,PA,2.5,5,United States,"Bristol, PA, United States"
Y2jDVmMpRzQRg6HkNvQc8g,Smyrna Cafe,"Cafes, Sandwiches, American (New), Burgers, Breakfast & Brunch, Restaurants, American (Traditional), Fast Food",Smyrna,35.9416454189,-86.5283457257,TN,4.0,184,United States,"Smyrna, TN, United States"
x1zvE33a3y4lSKnbCsaAUA,Starbucks,"Restaurants, Coffee & Tea, Food",Cherry Hill,39.863652,-74.965009,NJ,3.5,25,United States,"Cherry Hill, NJ, United States"
pTpZS84EQhvZaxhq6SSWNw,Petite Clouet Cafe,"Sandwiches, Food, Salad, Coffee & Tea, Restaurants, Cafes",New Orleans,29.963326,-90.0454062,LA,4.5,18,United States,"New Orleans, LA, United States"
hdVqM-QngiiLRaMOvwXglQ,Boba Island Bubble Tea,"Juice Bars & Smoothies, Coffee & Tea, Food",Edmonton,53.549634,-113.4920997,AB,4.0,25,Canada,"Edmonton, AB, Canada"
M1t2pqGZmSIygY4880a_lQ,Tim Hortons,"Coffee & Tea, Food",Edmonton,53.6282772,-113.4114882,AB,2.0,6,Canada,"Edmonton, AB, Canada"
aG8XkIE_TMkr_QKSfaFBBg,Café Aqui,"Coffee & Tea, Food, Spanish, Restaurants",Tucson,32.2114127557,-110.9684149887,AZ,5.0,11,United States,"Tucson, AZ, United States"
LCS2sJH5S2kFquIL_FIqAg,Starbucks,"Food, Coffee & Tea",Sewell,39.750067,-75.076672,NJ,3.5,31,United States,"Sewell, NJ, United States"
ByEfpxv69HFqBYU3_r7HtA,Tinker Coffee,"Food, Coffee & Tea, Coffee Roasteries",Indianapolis,39.7883935,-86.18119,IN,5.0,46,United States,"Indianapolis, IN, United States"
qVVz1sRZVNH2xt865M64Dg,Dunkin',"Food, Bagels, Donuts, Coffee & Tea",Nashville,36.0733486147,-86.927092504,TN,2.0,43,United States,"Nashville, TN, United States"
pXb7pDVPayyElIqVlh1FOg,Brown Chicken Brown Cow,"Ice Cream & Frozen Yogurt, Coffee & Tea, Food",Philadelphia,39.9310268,-75.1478088,PA,4.0,5,United States,"Philadelphia, PA, United States"
14ZGwnDyydXdSBsLXpSUrA,Vientiane Café,"Vietnamese, Restaurants, Food, Thai, Coffee & Tea, Laotian",Philadelphia,39.9483087,-75.2178905,PA,4.0,304,United States,"Philadelphia, PA, United States"
1feuZITxuTrl9mr7V11kwQ,Frost Gelato,"Coffee & Tea, Desserts, Gelato, Food, Ice Cream & Frozen Yogurt",Tucson,32.3362875,-110.9781154,AZ,4.5,217,United States,"Tucson, AZ, United States"
cljHYek6vHtqUgUsnJBqmA,Pomme Cafe & Wine Bar,"French, Breakfast & Brunch, Food, Coffee & Tea, Nightlife, American (New), Wine Bars, Restaurants, Bars",Saint Louis,38.6514594,-90.3378156,MO,3.5,57,United States,"Saint Louis, MO, United States"
71q2UD1A7KL2q4AA8mPobQ,Urban Eats,"Pizza, Vegan, Food, Home Services, Coffee & Tea, Vegetarian, Real Estate, Sandwiches, Kitchen Incubators, Delis, Restaurants, American (New), Southern, Bakeries",Saint Louis,38.5808008,-90.2410679,MO,4.0,88,United States,"Saint Louis, MO, United States"
uGqgf0SNirwrezTrv3GLJQ,Parts Guru,"Home & Garden, Professional Services, Appliances & Repair, Food, Coffee & Tea, Local Services, Appliances, Shopping",Lansdale,40.2429223,-75.2846952,PA,3.5,14,United States,"Lansdale, PA, United States"
H3p3b8nbB3OtIfQyQGKDkg,Eet Gud Bakery,"Bakeries, Donuts, Food, Delis, Restaurants, Coffee & Tea",Trenton,40.228034,-74.709329,NJ,4.5,78,United States,"Trenton, NJ, United States"
9XpU6r6ATXSWYfbU7kibaQ,Passero's Coffee Roasters,"Coffee & Tea, Restaurants, Food, Coffee Roasteries, Sandwiches",Philadelphia,39.9542012,-75.1674658,PA,4.5,91,United States,"Philadelphia, PA, United States"
sD2yBIzp0SNYRMD4QfH9Jw,Starbucks,"Food, Coffee & Tea",Philadelphia,39.96651,-75.140377,PA,2.5,13,United States,"Philadelphia, PA, United States"
g-0-_hPz-yr_f4gBFbX2Ow,Kim's Cuban Sandwich Shop,"Food, Latin American, Restaurants, Coffee & Tea, Food Delivery Services, Chicken Wings, Sandwiches, Cuban",Seffner,27.981183,-82.29767,FL,4.0,39,United States,"Seffner, FL, United States"
Zm3X8i9GsYaxdWHlI-WQwg,Eleven Cafē,"Coffee & Tea, Restaurants, Food, Cafes, Bubble Tea",Tucson,32.2226061406,-110.9721927976,AZ,5.0,21,United States,"Tucson, AZ, United States"
yfL0PSbSPeOb5QQ5uvGjrw,Hy-Ho Cafe,"Cafes, Restaurants",Belleville,38.502124,-89.985367,IL,3.0,5,United States,"Belleville, IL, United States"
sdUQjlWN9y6yowVcvqomnw,La Spezia Italian Cafe,"Restaurants, Cafes, Italian",Nashville,36.0464907,-86.7133917,TN,3.0,12,United States,"Nashville, TN, United States"
GvRA736fSqNZPe_OJRCt-w,Pranzo Jersey Italian Cafe,"Food, Restaurants, Coffee & Tea, Delis",Nashville,36.1524547,-86.7923114,TN,4.0,6,United States,"Nashville, TN, United States"
EQ-TZ2eeD_E0BHuvoaeG5Q,Milktooth,"Beer, Wine & Spirits, Cafes, Coffee & Tea, Restaurants, Food, Breakfast & Brunch, American (New)",Indianapolis,39.7591692208,-86.146494347,IN,4.0,1379,United States,"Indianapolis, IN, United States"
JG0MsBKH1blxSzOgg2HjQA,Smalls Tea and Coffee,"Coffee & Tea, Food",Saint Louis,38.593408,-90.2263656,MO,5.0,5,United States,"Saint Louis, MO, United States"
bjhCtlYHrkgA5Ku8l-rB3g,Our Daily Bread,"Restaurants, Cafes, Breakfast & Brunch, Bakeries, Food",Santa Barbara,34.435812,-119.725001,CA,3.5,106,United States,"Santa Barbara, CA, United States"
ffvS2BlFwQra5FTPNk5N2g,Arber Cafè,"Cafes, Ethnic Food, Specialty Food, Italian, Desserts, Food, Restaurants, Coffee & Tea, Mediterranean",Saint Louis,38.5690797,-90.2866399,MO,4.5,18,United States,"Saint Louis, MO, United States"
7YiLEuHuUONZrMPT0OxXUQ,McDonald's,"Fast Food, Restaurants, Burgers, Coffee & Tea, Food, American (Traditional)",Reno,39.530632,-119.814276,NV,1.5,89,United States,"Reno, NV, United States"
J7TZeIXaJFgrSIZzAjQMsw,Starbucks,"Coffee & Tea, Food",Tucson,32.2962914,-110.9736483,AZ,3.5,6,United States,"Tucson, AZ, United States"
P3qii5-Hch2tDd1e59znXQ,Franci's Cafe,"Food, Restaurants, Cuban, Cafes",Tampa,28.0408259,-82.5264812,FL,4.5,34,United States,"Tampa, FL, United States"
aI2w94F3TvIuPTcflKVCJQ,Honeydeux,"Juice Bars & Smoothies, Coffee & Tea, Salad, Cafes, Restaurants, Bubble Tea, Food",New Orleans,29.931227,-90.073987,LA,3.5,88,United States,"New Orleans, LA, United States"
CxoRg-ZcXdpqXWmUJliYog,McDonald's,"Restaurants, Food, Fast Food, Coffee & Tea, Burgers",Hudson,28.3316185901,-82.6584090292,FL,2.5,28,United States,"Hudson, FL, United States"
XYaOXB1i1zT2zAWreYbX0g,Blue Collar Coffee Co.,"Coffee & Tea, Breakfast & Brunch, Food, Bakeries, Restaurants",Indianapolis,39.7790868,-86.1433955,IN,3.5,19,United States,"Indianapolis, IN, United States"
4u4njx79dMrXNhbRFHjG8A,HK NOLA,"Food, Kosher, Caterers, Desserts, Organic Stores, Restaurants, Juice Bars & Smoothies, Bakeries, Religious Organizations, Event Planning & Services, Cafes, American (New)",New Orleans,29.9450835,-90.1261013,LA,3.5,22,United States,"New Orleans, LA, United States"
y8R6_RZsBO-b__bJaQjuaw,Factory Donuts,"Breakfast & Brunch, Coffee & Tea, Restaurants, Donuts, Food",Newtown,40.2340222488,-74.9426154439,PA,4.0,34,United States,"Newtown, PA, United States"
j9YkV3Rw74YKXABDk7IALg,Suncraft Beverages,"Food, Gift Shops, Chocolatiers & Shops, Specialty Food, Flowers & Gifts, Shopping, Coffee & Tea",Tucson,32.235298,-110.85968,AZ,5.0,5,United States,"Tucson, AZ, United States"
-utd1de-UUgQKZE4VHVLlw,Superstitions Java,"Food, Coffee & Tea, Coffee Roasteries",Reno,39.6041507,-119.8355587,NV,4.5,61,United States,"Reno, NV, United States"
kf8HXRAZxtC7xVR0Tg-rhA,Num Num Boba,"Food, Coffee & Tea, Bubble Tea, Juice Bars & Smoothies, Shaved Ice",Reno,39.5275583,-119.8859044,NV,4.5,114,United States,"Reno, NV, United States"
GOSVLhjUT6TnrPhkkmDOpw,Vineyards Cafe,"Coffee & Tea, Cafes, Food, Creperies, Internet Cafes, Restaurants, Breakfast & Brunch",Philadelphia,39.969939,-75.163026,PA,4.5,192,United States,"Philadelphia, PA, United States"
lrARqZZdNhkeH6o6-hP4ZQ,Old Road Coffee,"Coffee & Tea, Food",New Orleans,29.971271,-90.072492,LA,4.5,20,United States,"New Orleans, LA, United States"
h85b3MFPWyaopMBy8DpBpA,Ron's Caribbean Cuisine,"Restaurants, Food, Ethnic Food, Cafes, Caribbean, Specialty Food",Philadelphia,40.0407573,-75.1448014,PA,4.0,142,United States,"Philadelphia, PA, United States"
kUR59XFQps7CwVlo43wIlg,The Spark,"Coffee Roasteries, Food, Coffee & Tea, Bakeries",Speedway,39.7853369168,-86.2412416294,IN,4.5,20,United States,"Speedway, IN, United States"
w_SsLvj6Xir_B4OQv6v8OA,Honey Baked Ham Company,"Event Planning & Services, Caterers, Food, American (Traditional), Meat Shops, Restaurants, Delis, Cafes, Sandwiches, Food Delivery Services, Desserts, Salad, Specialty Food",Indianapolis,39.9259065566,-86.2273496389,IN,2.5,8,United States,"Indianapolis, IN, United States"
5QefK7gbedeBiqsYJW54Bw,Cafe Du Monde City Park,"Coffee & Tea, Food",New Orleans,29.9852674718,-90.095134601,LA,4.0,130,United States,"New Orleans, LA, United States"
Qg9Sx8RwqnpYKQeSjfPh2w,Le Mouton Noir Bakehouse,"Food, Restaurants, Cafes, Bakeries",Tampa,27.95127,-82.446107,FL,3.5,35,United States,"Tampa, FL, United States"
NKnwvuJygWPC42qycr6Hwg,Mano's Po-Boys,"Seafood, Restaurants, Sandwiches, American (New), Cafes, Breakfast & Brunch, Southern",Metairie,29.981498,-90.2117653,LA,4.5,77,United States,"Metairie, LA, United States"
7KFWWjzHOSBl9HDVXkyusQ,Wawa,"Restaurants, Sandwiches, Gas Stations, Coffee & Tea, Automotive, Convenience Stores, Food",Mount Ephraim,39.8929548,-75.0912428,NJ,3.5,16,United States,"Mount Ephraim, NJ, United States"
zxuVnNVAUm16Sro0dS_lmg,Roundabout Grill,"Breakfast & Brunch, American (New), Restaurants, Coffee & Tea, Food",Reno,39.5278513,-119.8143374,NV,4.0,244,United States,"Reno, NV, United States"
PNPREi-W9kVr37KWqD11rg,The Bodacious Bean,"Coffee & Tea, Food",Boise,43.644399,-116.2419468,ID,4.5,9,United States,"Boise, ID, United States"
XAaXtqL1_HsI2t6FEIrA8Q,Living Room- Southampton,"Bakeries, Sandwiches, Restaurants, Coffee & Tea, Food",St. Louis,38.5928332,-90.2913927,MO,4.5,5,United States,"St. Louis, MO, United States"
5wnGMB8tXhNvGcbhPJeeVw,7-Eleven,"Gas Stations, Automotive, Gas Stations, Food, Coffee & Tea, Convenience Stores, Service Stations",New Port Richey,28.2254315565,-82.6902160048,FL,1.5,5,United States,"New Port Richey, FL, United States"
89VqFJf3COkgb6dL2AqXhg,Honey Baked Ham Company,"Sandwiches, Cafes, Food, Restaurants, Delis, Caterers, Specialty Food, Event Planning & Services, Meat Shops",Tucson,32.3353660148,-110.9761994845,AZ,3.5,15,United States,"Tucson, AZ, United States"
wi4F4NUvxn7UWHvQ1Iiz7w,Annex,"Restaurants, Convenience Stores, Breakfast & Brunch, Cafes, Themed Cafes, Food",Saint Petersburg,27.7770193148,-82.6317201189,FL,3.5,46,United States,"Saint Petersburg, FL, United States"
2gTnSpYBmg_5JubGpCtSQQ,McDonald's,"Coffee & Tea, Food, Burgers, Fast Food, Restaurants",Fishers,39.9276258761,-86.0256541474,IN,2.0,41,United States,"Fishers, IN, United States"
37yDMpWI6HBO2iW8slv7_Q,Tutti Frutti Frozen Yogurt,"Juice Bars & Smoothies, Coffee & Tea, Restaurants, Ice Cream & Frozen Yogurt, Food, American (New)",University City,38.6592269326,-90.338040106,MO,4.0,52,United States,"University City, MO, United States"
-V0vIgo6196MDn_x3ZaYmA,La Creperie Cafe,"Restaurants, Cafes, Creperies",Philadelphia,39.9506242,-75.1697297,PA,3.5,146,United States,"Philadelphia, PA, United States"
YPnksHT2DQA0AhcxP6udxw,Corner Bakery,"Restaurants, Food, Cafes, Bakeries, Italian",King of Prussia,40.08705,-75.395706,PA,3.5,63,United States,"King of Prussia, PA, United States"
-ksLHy9XXZVYuIVowdRc_w,Shiraz Wine Cafe',"American (New), Tapas Bars, Cafes, Restaurants",Carmel,39.978529,-86.131936,IN,2.5,39,United States,"Carmel, IN, United States"
y0pfoNQOyrb98aEIdH6cnA,McDonald's,"Restaurants, Burgers, Fast Food, Coffee & Tea, Food",Morrisville,40.2104139103,-74.7951225,PA,2.0,20,United States,"Morrisville, PA, United States"
kLS3Sth5HvO0IjrXCCvXxA,Wawa,"Food, Automotive, Convenience Stores, Coffee & Tea, Gas Stations, Sandwiches, Restaurants",Philadelphia,39.953351,-75.172624,PA,2.5,45,United States,"Philadelphia, PA, United States"
hr1XaVzp6htS41LjwKjIbQ,Stella Maris Restaurant & Hookah Lounge,"Food, Cafes, Middle Eastern, Restaurants",Arabi,29.9594566,-89.9931219,LA,4.5,78,United States,"Arabi, LA, United States"
vDhOjSNfgA4eE1Rj88-XDA,Safehouse,"Coffee & Tea, Nightlife, Restaurants, Pool Halls, Food",Tucson,32.235893,-110.906672,AZ,3.5,23,United States,"Tucson, AZ, United States"
TMT9U2da4ewGbk38X54KJA,Hackett's Causeway Cafe and Creamery,"Restaurants, Coffee & Tea, Pizza, Food, Ice Cream & Frozen Yogurt",Dunedin,28.0489350817,-82.7799664065,FL,4.5,102,United States,"Dunedin, FL, United States"
