business_id,popularity,unique_visitors,repeat_user_rate,gini_user_concentration,avg_rating,rating_consistency,stability_cv,cuisine_categories,parking_lot,parking_garage,parking_valet,parking_street,peak_busyness,avg_busyness,peak_hour,walking_density,parking_score,stops_800m,departures_day_800m,nearest_stop_m,transit_access_score
n8ecak12IF_jhnPNs37AZA,20,12,0.0833,0.0705,4.31,0.768,6.1015,"Food, Bakeries, Restaurants",False,False,False,True,0.0,0.0,12.0,49,0.5,67,3387.6,325.1,0.1465
jcL_qaGJiappzpnn-ifSoA,22,8,0.0,0.0,3.88,0.731,7.1849,"Chinese, Restaurants, Filipino",False,False,False,False,0.0,0.0,12.0,106,0.5,0,0.0,9999.0,0.0
_T0cPZE2ZJOTTlYYKMP64Q,151,66,0.0,0.0,4.27,0.971,3.3713,"Cupcakes, Caribbean, Restaurants",False,False,False,True,100.0,2.4,18.0,46,0.5,84,6752.1,65.7,0.292
dJfkfBbJz7wi0RgW-ph_Eg,337,140,0.0286,0.0336,3.06,0.603,2.1031,"Restaurants, Sushi Bars, Japanese",True,False,False,False,0.0,0.0,12.0,68,1.0,10,250.3,201.8,0.0108
VbItL6RDULtnw4YvB6EhVg,680,178,0.0112,0.011,3.05,0.689,1.9494,"Tex-Mex, Restaurants, American (Traditional)",False,False,False,True,100.0,4.0,19.0,365,0.0,85,6309.9,18.2,0.2729
W57cR9a7XP6RX56MSWHJJA,170,58,0.0,0.0,3.66,0.637,1.1589,"Mexican, Restaurants",False,False,False,True,100.0,2.7,13.0,402,0.0,18,600.7,73.4,0.026
x7_p5O3ChQa7shdHCcLHZQ,419,172,0.0058,0.0114,3.29,0.689,1.7688,"Event Planning & Services, Party & Event Planning, Restaurants",False,False,False,True,0.0,0.0,12.0,577,0.0,15,553.7,195.9,0.0239
JF7iyI3wA_AKi_iXOKi0Qw,94,61,0.0492,0.0446,3.34,0.645,1.2234,"Italian, Pizza, Gluten-Free",True,False,False,True,0.0,0.0,12.0,134,1.0,39,1125.4,85.5,0.0487
xa6JYHDgVza7CuenKBJBHw,13,8,0.0,0.0,4.5,1.035,2.7816,"Latin American, Mexican, Restaurants",False,False,False,False,0.0,0.0,12.0,32,0.5,10,280.0,208.0,0.0121
1dSKEitDDgIkaApe6UNMSA,26,18,0.0,0.0,5.0,10.0,1.9341,"Caribbean, Food, Restaurants",True,False,False,True,0.0,0.0,12.0,62,1.0,10,584.7,114.5,0.0253
rZw9O5lJ36m_mXeRKE4G9A,35,29,0.0,0.0,4.59,0.909,0.5931,"Italian, Restaurants, Salad",True,,False,,100.0,0.6,18.0,44,1.0,12,180.3,190.5,0.0078
dCITjr2RMTmrX33_eFaMKA,34,17,0.0588,0.0523,3.61,0.764,2.8175,"Burgers, Restaurants",True,False,False,False,0.0,0.0,12.0,42,1.0,0,0.0,9999.0,0.0
Pr_Mlt9FqdcW7WCFGJmozA,170,104,0.0481,0.0606,4.5,0.808,2.1555,"Italian, Seafood, American (Traditional)",,False,False,True,0.0,0.0,12.0,10,0.5,0,0.0,9999.0,0.0
-7GDqSUaXrpC8Ql7nDBxWA,171,92,0.0326,0.0305,4.22,0.804,1.6167,"Nightlife, Bars, Cocktail Bars",True,False,False,False,100.0,1.8,12.0,33,1.0,25,1804.6,79.1,0.078
e8pMCk4bE0U4qk7z59Lxkg,25,11,0.0,0.0,4.45,1.009,3.5398,"Sandwiches, Chicken Wings, Restaurants",False,False,False,False,100.0,0.6,19.0,141,0.5,108,8223.0,100.4,0.3556
tuyCmcmm5Q-bc-9zV76xKA,193,93,0.0108,0.0105,4.37,0.807,1.7193,"Thai, Vietnamese, Chinese",False,False,False,True,0.0,0.0,12.0,8,0.5,30,879.4,13.4,0.038
V-96iACFgPmVjjKACGxd7Q,7,6,0.0,0.0,2.5,0.736,1.4305,"Ethnic Food, Specialty Food, Restaurants",False,False,False,False,0.0,0.0,12.0,39,0.5,48,2254.3,221.1,0.0975
p184f-Zvf4ToPwLba0VS4A,39,26,0.0769,0.0659,3.61,0.636,3.1195,"Chinese, Restaurants, Japanese",True,False,False,False,0.0,0.0,12.0,3,1.0,8,86.4,124.0,0.0037
zVlhs7BVaouutt-rles-YA,216,99,0.0404,0.0373,4.45,0.802,2.5149,"Restaurants, Sandwiches",True,False,False,False,100.0,0.6,17.0,28,1.0,26,569.4,67.0,0.0246
1E9o1SNo7UTf1XHTFPv1_Q,273,66,0.0152,0.0147,4.63,1.205,2.3471,"Restaurants, Acai Bowls, Vegan",True,False,False,False,0.0,0.0,12.0,19,1.0,15,195.3,91.4,0.0084
0CEUpFtaKhxbmrbSdP9MUQ,132,79,0.0127,0.0123,3.89,0.635,1.2528,"Restaurants, Cajun/Creole, Southern",False,False,False,True,0.0,0.0,12.0,487,0.0,123,7835.6,31.4,0.3388
f82dhKNiUXsDVPMLqKYiIQ,1125,446,0.0493,0.0606,4.09,0.762,1.5102,"Restaurants, Salad, Pakistani",True,False,False,False,0.0,0.0,12.0,22,1.0,26,802.3,163.2,0.0347
FF45pKN_lzqG8Bqk-_HQvw,91,49,0.0612,0.0542,4.38,0.977,3.6856,"Street Vendors, Food, Food Trucks",True,False,False,True,0.0,0.0,12.0,30,1.0,14,574.9,262.2,0.0249
IOZrqUQ2Jg6UeQ5CWpsmkg,20,7,0.0,0.0,5.0,10.0,4.3746,"Convenience Stores, Food, Grocery",False,False,False,True,100.0,3.6,13.0,640,0.0,11,399.6,178.9,0.0173
TEP-73fGvgSUmtQFaOTA_g,77,30,0.0,0.0,2.53,0.685,2.1054,"Steakhouses, Burgers, Restaurants",True,False,False,False,0.0,0.0,12.0,8,1.0,0,0.0,9999.0,0.0
bDAlJYMIzwOewIThe2IZjQ,15,12,0.0,0.0,3.75,0.612,5.2834,"Chicken Wings, Sandwiches, Restaurants",False,False,False,False,0.0,0.0,12.0,0,0.5,0,0.0,9999.0,0.0
b7YJrFZWZdI2C5-9nZvVdw,69,34,0.0,0.0,2.71,0.717,2.788,"Specialty Food, Restaurants, Food",True,False,False,False,100.0,0.6,20.0,118,1.0,0,0.0,9999.0,0.0
SGigkw0zqh4TTXferq3XGA,12,5,0.0,0.0,3.8,1.179,3.0959,"Food, Bakeries, Desserts",False,False,False,False,0.0,0.0,12.0,32,0.5,0,0.0,9999.0,0.0
x9xBKymj6CJ2WuCCFInb7g,15,8,0.0,0.0,3.62,0.759,5.884,"Food, Beer, Wine & Spirits",False,False,False,True,0.0,0.0,12.0,15,0.5,12,316.1,170.7,0.0137
SRexiuEsx1d9-dZVUsssQA,37,24,0.0,0.0,3.62,0.759,2.0258,"Salad, Hot Dogs, Burgers",False,False,False,False,0.0,0.0,12.0,44,0.5,15,262.0,149.8,0.0113
xJyp6RLqNRv3tSu6njPKxQ,462,208,0.0288,0.0317,3.16,0.652,1.4711,"Nightlife, Pubs, American (Traditional)",True,False,False,True,0.0,0.0,12.0,38,1.0,7,116.0,356.9,0.005
1P_mGUY1PyPq7_ZabrzpBw,575,261,0.0115,0.0112,4.02,0.785,1.8285,"Italian, Restaurants, Steakhouses",False,False,True,True,100.0,1.2,18.0,165,0.5,23,1171.3,357.2,0.0507
XwoXi0M66RU6Gouq-DSDHw,191,82,0.061,0.054,4.13,0.863,2.6953,"Restaurants, Mexican, American (Traditional)",True,False,False,False,0.0,0.0,12.0,12,1.0,0,0.0,9999.0,0.0
OfW-VK04qr7b7bPm5QbyLg,145,77,0.0,0.0,3.22,0.674,1.2203,"Mexican, Pizza, Restaurants",True,False,True,False,0.0,0.0,12.0,22,1.0,13,316.1,335.4,0.0137
0DbIUh_Xuj6H5B_SF0RLCQ,144,74,0.0541,0.0485,3.88,0.746,1.9759,"Restaurants, Mexican",True,False,False,,0.0,0.0,12.0,13,1.0,0,0.0,9999.0,0.0
bSJczuohHVko33UT82hnfA,1241,302,0.0066,0.0065,4.04,0.714,1.269,"Pizza, Fast Food, Gluten-Free",False,False,False,True,0.0,0.0,12.0,333,0.0,17,588.3,58.2,0.0254
PCM-vL-vRLJ4HB2OE8Nnbg,103,31,0.0323,0.0302,2.66,0.828,3.8431,"Bars, Pubs, Nightlife",True,False,False,False,0.0,0.0,12.0,20,1.0,12,64.0,121.3,0.0028
8YJtf5v76SIz-4udyF4YmA,51,22,0.0,0.0,4.64,1.148,1.0996,"Food, Coffee & Tea",False,False,False,False,0.0,0.0,12.0,57,0.5,17,298.6,45.3,0.0129
rmHgqdVkLsGN2byesWRo0w,642,12,0.0,0.0,3.25,0.684,6.59,"American (Traditional), Active Life, Nightlife",True,False,False,False,0.0,0.0,12.0,24,1.0,1,17.1,728.4,0.0007
JfGfqCnk0-Tnf6PlahPUJQ,14,10,0.0,0.0,3.8,0.79,2.605,"Restaurants, Burgers",False,False,False,True,0.0,0.0,12.0,30,0.5,0,0.0,9999.0,0.0
aNXw3PkXVt8ANwLyCfcmpg,43,17,0.0588,0.0523,1.61,1.009,5.3735,"Restaurants, Fast Food, Burgers",False,False,False,False,100.0,2.4,12.0,14,0.5,5,64.3,212.3,0.0028
GVqXNt0HKJLpciN9ePxnWw,39,16,0.0625,0.0551,2.76,0.567,5.7852,"Restaurants, Fast Food",False,,False,True,0.0,0.0,12.0,225,1.0,122,8474.6,79.4,0.3665
KUx_q3nzqUINYgUTrZc9OA,24,9,0.0,0.0,3.11,1.195,4.1893,"Sandwiches, Restaurants",False,False,False,True,0.0,0.0,12.0,144,0.0,52,2297.0,87.1,0.0993
j-PaHu9iyJBlzKJZYN2smA,14,8,0.0,0.0,3.25,0.602,6.6893,"Food, Desserts, Shopping",True,False,False,True,0.0,0.0,12.0,38,1.0,27,990.0,134.4,0.0428
VeqkfRUzZAKlQer3npXPdQ,485,130,0.0308,0.0499,4.01,0.707,2.0049,"Restaurants, Indian, Buffets",True,False,False,False,100.0,0.6,18.0,34,1.0,9,205.6,99.0,0.0089
JwBTq6IOFH97b9Hr6RT7pw,13,5,0.0,0.0,3.2,0.637,4.6252,"Food, Coffee & Tea, Bakeries",False,False,False,False,100.0,1.2,11.0,88,0.5,0,0.0,9999.0,0.0
dChRGpit9fM_kZK5pafNyA,1205,618,0.0243,0.0262,4.25,0.938,0.7209,"Restaurants, American (New), Breakfast & Brunch",False,False,False,True,0.0,0.0,12.0,954,0.0,167,20773.9,244.3,0.8984
uyc-S7lauYjzouYQ2TM76A,16,9,0.0,0.0,1.89,0.646,6.7411,"Pizza, Restaurants",False,False,False,False,0.0,0.0,12.0,8,0.5,20,886.1,196.1,0.0383
2_gRg3_oWK3GoiB-OpcDHA,14,5,0.0,0.0,3.6,0.893,5.7961,"Food, Convenience Stores, Restaurants",False,False,False,False,100.0,0.6,13.0,4,0.5,0,0.0,9999.0,0.0
YE2TePip0TxcdquF5hGauQ,19,14,0.0,0.0,4.57,0.997,1.4314,"Barbeque, Restaurants, Hot Dogs",True,False,False,False,0.0,0.0,12.0,37,1.0,0,0.0,9999.0,0.0
KdkMXzeoqpfNsZd-_axoTQ,62,41,0.0244,0.0232,4.24,0.787,1.1548,"Event Planning & Services, Restaurants, Empanadas",True,False,False,False,0.0,0.0,12.0,9,1.0,0,0.0,9999.0,0.0
iBRXLFWD7PeSYDbKsd_JTw,78,27,0.037,0.0344,4.46,0.994,3.0349,"Food, Ethnic Food, Specialty Food",False,False,False,False,0.0,0.0,12.0,42,0.5,7,12.0,315.0,0.0005
od6skmfXz9twktEAuJHEmw,213,120,0.0167,0.0161,3.95,0.725,2.3406,"American (New), Restaurants",False,False,False,True,0.0,0.0,12.0,45,0.5,30,552.4,289.7,0.0239
sUQ-OfJYSNfz-cimEjoaXQ,25,7,0.0,0.0,3.57,0.718,5.3848,"Restaurants, Middle Eastern",True,False,False,False,0.0,0.0,12.0,122,1.0,31,609.7,63.8,0.0264
cDekcTE1qwpz8ROlYixhqg,92,32,0.0,0.0,4.91,2.554,3.6115,"Shopping, Food, Arts & Entertainment",False,False,False,True,100.0,1.8,14.0,197,0.0,83,6653.4,40.3,0.2877
j9Kaj_6tSeXmVMYCgZithg,985,496,0.0565,0.0576,4.25,0.841,0.8789,"Restaurants, Italian, Nightlife",True,False,False,False,100.0,0.6,22.0,51,1.0,3,43.6,177.7,0.0019
EIlFs8kybcG-l60GJjNUIA,59,20,0.15,0.1458,2.5,0.636,3.8995,"Pizza, Chicken Wings, Restaurants",True,False,False,False,100.0,0.6,15.0,36,1.0,9,194.6,73.8,0.0084
z9wCTHYI2VZy9YIblwSsgg,9,5,0.0,0.0,4.2,1.179,3.8297,"Coffee & Tea, Restaurants, Food",False,False,False,False,0.0,0.0,12.0,8,0.5,0,0.0,9999.0,0.0
cl5NjtALgaX7E-WL2DtiYQ,10,8,0.0,0.0,4.5,0.703,4.7165,"Food, Wholesalers, Coffee Roasteries",False,False,False,False,0.0,0.0,12.0,16,0.5,19,297.4,213.2,0.0129
4xhGQGdGqU60BIznBjqnuA,73,49,0.0612,0.0542,4.08,0.708,2.6027,"Mexican, Beer Bar, Bars",False,False,False,False,0.0,0.0,12.0,104,0.5,22,410.7,136.2,0.0178
juVJO2kMrHwCYXwQQmv1Tg,88,45,0.0222,0.0213,3.8,0.663,1.1174,"Sandwiches, Restaurants, Pizza",False,False,False,False,0.0,0.0,12.0,65,0.5,11,409.6,88.2,0.0177
Rz0KfP7YAZV_yQE8uIB0fg,12,6,0.0,0.0,5.0,10.0,3.6729,"Puerto Rican, Caribbean, Latin American",False,False,False,False,0.0,0.0,12.0,23,0.5,16,673.4,207.2,0.0291
QWqKTWQ2OiDgo3dzNkpung,1652,351,0.0228,0.0218,4.44,1.066,1.6655,"Korean, Restaurants",True,False,False,True,100.0,1.8,20.0,15,1.0,59,4374.1,342.7,0.1892
Wt1W6qwCvna1KzIuJRJbwA,166,88,0.0341,0.0318,3.89,0.646,2.7961,"Japanese, Restaurants, Sushi Bars",True,False,False,False,100.0,0.6,14.0,37,1.0,6,190.9,88.8,0.0083
TO5-F6Rgt-_sYvRT9Cta-w,12,5,0.0,0.0,4.0,1.365,8.3903,"Home & Garden, Kitchen & Bath, Shopping",False,False,False,False,0.0,0.0,12.0,44,0.5,2,33.7,109.3,0.0015
fNssGWMjae-SUzyyGblspQ,73,24,0.0417,0.0383,4.48,0.922,4.0825,"Caterers, Event Planning & Services, Sandwiches",False,False,False,False,0.0,0.0,12.0,78,0.5,16,541.0,10.8,0.0234
QU6xxKwHXR6xQ5oi2yIKLw,230,33,0.0909,0.0758,4.22,0.864,3.7153,"Grocery, Food, Wholesale Stores",True,False,False,False,100.0,1.8,16.0,198,1.0,0,0.0,9999.0,0.0
kwQzVF5GP8DzdyBavvhIaQ,441,91,0.033,0.0309,3.88,0.697,2.7669,"Seafood Markets, Seafood, Specialty Food",True,False,False,,0.0,0.0,12.0,40,1.0,13,187.1,104.6,0.0081
wFXwmrlV8TiBS4Ac2-W_9g,57,10,0.0,0.0,3.5,0.625,5.753,"Festivals, Arts & Entertainment, Local Flavor",True,False,False,False,100.0,5.1,12.0,28,1.0,6,105.4,317.2,0.0046
ifjluUv4VASwmFqEp8cWlQ,92,64,0.0156,0.0151,3.82,0.638,3.361,"Pizza, Restaurants",True,,False,,0.0,0.0,12.0,51,1.0,24,763.1,260.1,0.033
9RoAU2wAlH63Non9qrx3xQ,56,13,0.0,0.0,3.85,0.641,6.0889,"Fitness & Instruction, Food, Shopping",True,False,False,False,0.0,0.0,12.0,16,1.0,8,171.4,57.2,0.0074
bPPy7yNFfb-6N_bHkn1qAw,43,17,0.0,0.0,3.12,0.629,5.1649,"Restaurants, Caribbean, Food Trucks",True,False,False,False,0.0,0.0,12.0,2,1.0,16,652.7,282.1,0.0282
i_cFU5_dQexbjJA9rmf_WA,26,8,0.0,0.0,3.38,0.706,6.5953,"Desserts, Specialty Food, Food",False,False,False,False,0.0,0.0,12.0,1217,0.5,189,26125.0,151.6,1.0
bTC3m_GPWBp92Y5TTReyTA,17,10,0.0,0.0,2.7,0.731,2.5075,"Food, Mexican, Restaurants",False,False,False,False,100.0,0.6,16.0,72,0.5,29,978.0,57.6,0.0423
wQjhFPMKwN_z85aPEn6V4Q,11,8,0.0,0.0,3.12,0.79,1.9124,"Restaurants, Thai, Food",True,False,False,False,0.0,0.0,12.0,24,1.0,8,85.7,274.6,0.0037
516L9-ZWyqVgzqjP5uW7Jg,19,6,0.0,0.0,4.0,0.797,9.0553,"Sandwiches, Cafes, Burgers",False,False,False,False,0.0,0.0,12.0,196,0.5,41,1747.0,263.6,0.0755
7mpYTDb24SywNMRn3yeakQ,2247,604,0.0348,0.0324,3.89,0.804,1.0363,"Event Planning & Services, Whiskey Bars, American (New)",False,False,False,True,100.0,0.6,9.0,394,0.0,75,5442.1,187.7,0.2353
NpglDX_FUp3ybEzbBp4qhw,13,9,0.0,0.0,2.56,0.535,7.446,"Restaurants, Chinese",False,False,False,False,0.0,0.0,12.0,43,0.5,8,200.3,105.6,0.0087
iEC0VzHM2hQ13wM7c0QwgQ,101,56,0.0893,0.0893,3.56,0.652,1.8441,"American (Traditional), Restaurants, Diners",True,False,False,False,0.0,0.0,12.0,54,1.0,13,295.1,260.0,0.0128
OlD8UoHqrKnLoZUFxuas_w,7,5,0.0,0.0,2.6,0.486,1.1489,"Sandwiches, Restaurants",False,False,False,False,0.0,0.0,12.0,22,0.5,9,101.4,88.5,0.0044
D7z_V6E8cxXghSRcHAmUPg,154,92,0.0217,0.0208,3.86,0.722,2.6143,"Restaurants, Chinese",True,False,False,,0.0,0.0,12.0,8,1.0,16,343.0,74.2,0.0148
gb7JjRJtzWDsIWpJihZhBQ,56,20,0.0,0.0,1.75,0.62,4.3872,"Food, Burgers, Restaurants",False,False,False,False,100.0,0.6,6.0,7,0.5,3,21.0,366.3,0.0009
JPm93BlP-UHYPqFgK66JUw,240,70,0.0429,0.0393,4.42,0.863,2.3011,"Coffee & Tea, Restaurants, American (New)",False,False,False,True,0.0,0.0,12.0,20,0.5,18,402.1,131.7,0.0174
VeFfrEZ4iWaecrQg6Eq4cg,661,189,0.0529,0.0476,3.77,0.738,2.0775,"Burgers, Cafes, Restaurants",True,False,False,False,100.0,0.6,14.0,29,1.0,23,238.9,102.9,0.0103
5iuo1kvv0XZMS0bUOoLz2Q,419,163,0.0368,0.0398,3.64,0.76,2.1143,"Restaurants, French",False,False,False,True,0.0,0.0,12.0,390,0.0,109,13320.4,131.5,0.576
Dl1alpHSJE4_iB0MGKRLXw,26,6,0.0,0.0,1.83,0.761,6.3768,"Food, Fast Food, Sandwiches",False,False,False,False,0.0,0.0,12.0,5,0.5,6,150.0,107.9,0.0065
hsyIDX4x4ndYEvPoJF6_1g,34,22,0.0,0.0,4.55,0.883,2.0729,"Latin American, Honduran, Restaurants",,,False,True,0.0,0.0,12.0,23,0.5,12,459.4,91.7,0.0199
dk9zGFRJD2RXkHqAmFHOOA,11,6,0.0,0.0,4.0,0.909,4.2023,"American (New), Sandwiches, Restaurants",False,False,False,False,100.0,1.2,21.0,60,0.5,12,306.9,530.9,0.0133
rR30b1XWbxZFFgLyGbfNAw,212,132,0.0303,0.0285,4.51,1.117,0.6336,"Gastropubs, Nightlife, Restaurants",False,False,False,True,100.0,2.1,18.0,71,0.5,26,1032.6,90.7,0.0447
4QFqi8w3rlZTcc5LXKyPJw,86,31,0.0645,0.0567,3.85,0.689,3.89,"Chicken Wings, Italian, Salad",False,False,False,True,0.0,0.0,12.0,9,0.5,1,2.3,609.6,0.0001
iONfxRWQqA8pAPMZFNLaug,19,9,0.1111,0.0889,3.9,0.596,6.9425,"Weight Loss Centers, Food, Health Markets",True,False,False,False,0.0,0.0,12.0,34,1.0,6,129.0,425.0,0.0056
RsTF2skxLcp6qo9FdnA5PA,24,18,0.0,0.0,1.72,0.918,3.9279,"Italian, Restaurants, Fast Food",False,False,False,False,0.0,0.0,12.0,11,0.5,8,62.6,85.7,0.0027
uYBx50Yl_Jc-UYwFzudBsQ,11,10,0.0,0.0,3.2,0.701,1.3565,"Restaurants, Chicken Shop, Ramen",False,False,False,False,0.0,0.0,12.0,46,0.5,26,470.0,155.2,0.0203
bchZXVE4feVx4Q5rhIRCGg,96,52,0.0385,0.0356,3.02,0.557,2.2137,"Restaurants, Food, Bagels",False,False,False,False,0.0,0.0,12.0,39,0.5,31,2627.1,57.7,0.1136
GpFRwCHN0RI8yFbcfXjfUg,29,9,0.0,0.0,3.67,0.698,4.3199,"Vietnamese, Sandwiches, Restaurants",False,False,False,False,0.0,0.0,12.0,243,0.5,0,0.0,9999.0,0.0
QZLOM3T6xl7y1Q6zqoqHWg,40,26,0.0385,0.0356,3.33,0.619,2.3784,"Food, American (Traditional), Fast Food",True,False,False,False,0.0,0.0,12.0,17,1.0,12,371.6,108.9,0.0161
9qxMhGWjGsuPUoQB3Y74Wg,97,62,0.0484,0.0439,1.4,0.881,2.7937,"Food, Restaurants, Coffee & Tea",True,False,False,False,0.0,0.0,12.0,91,1.0,43,1665.4,108.8,0.072
pJB63RaQpkTIKBhfTsLQQg,113,83,0.0241,0.023,4.18,0.695,1.4837,"Restaurants, Indian",True,False,False,False,0.0,0.0,12.0,28,1.0,0,0.0,9999.0,0.0
ngvE1G9IckUO-ljZBFo23w,471,217,0.0276,0.0262,3.88,0.884,1.5383,"Indian, Restaurants",False,False,False,True,0.0,0.0,12.0,904,0.0,185,23010.9,26.9,0.9951
46_2e1hnQ4csLrYnhn6bkw,416,166,0.0361,0.0392,3.83,0.787,1.278,"Restaurants, Cocktail Bars, American (New)",False,False,False,True,100.0,3.9,17.0,476,0.0,114,7802.4,408.9,0.3374
TGfPJHImEq6AQL9a1laxlg,350,80,0.0625,0.0551,3.86,0.612,2.4535,"Event Planning & Services, American (Traditional), Restaurants",True,False,False,False,100.0,0.6,10.0,34,1.0,27,1427.7,140.3,0.0617
CPgWuWGZ4v2sZr5_-1kluw,66,21,0.0,0.0,1.76,0.859,5.5074,"Restaurants, Fast Food, Burgers",True,False,False,False,100.0,1.2,0.0,91,1.0,113,9550.6,43.7,0.413
VCkSUsdL5P0p16DAPxVROA,48,31,0.0,0.0,4.06,0.76,2.2759,"Bagels, Food, Breakfast & Brunch",False,False,False,True,100.0,1.2,21.0,287,0.0,111,10911.6,253.5,0.4719
dIpTuL2T1L98GQGU17IeSw,2399,548,0.0164,0.0211,4.09,0.848,1.1018,"Bars, Breakfast & Brunch, Restaurants",False,False,False,True,100.0,8.9,11.0,115,0.0,36,1600.3,226.3,0.0692
XRkzSBTroG7kIdI7Z8ic6g,146,51,0.0784,0.067,2.89,0.743,3.8334,"Restaurants, Seafood, Breakfast & Brunch",True,False,False,False,0.0,0.0,12.0,23,1.0,10,80.7,83.5,0.0035
bf34LpGej_MZbOlAKB1beQ,417,77,0.026,0.0247,4.67,1.268,3.0107,"Beer, Wine & Spirits, Food",True,False,False,False,0.0,0.0,12.0,11,1.0,0,0.0,9999.0,0.0
SoJwDKedR7SJh7-G69C38A,37,18,0.0,0.0,3.22,0.571,4.3015,"Chinese, Restaurants",False,False,False,False,0.0,0.0,12.0,10,0.5,0,0.0,9999.0,0.0
FW1PXpUq-yOs-5O_gqz3AQ,56,32,0.0,0.0,4.34,0.733,3.3618,"Restaurants, Barbeque",True,False,False,False,0.0,0.0,12.0,6,1.0,23,595.6,95.3,0.0258
1tLrjXG-I9hkOoZxlbwDqw,25,9,0.0,0.0,3.89,0.914,8.0897,"American (Traditional), Bars, Breakfast & Brunch",False,False,False,False,0.0,0.0,12.0,10,0.5,11,197.7,66.2,0.0085
SlLfWzeYOrVBxCd-0QILZQ,497,238,0.0378,0.0389,3.79,0.655,1.1646,"Cajun/Creole, Seafood, Noodles",True,False,False,True,0.0,0.0,12.0,19,1.0,7,172.0,165.5,0.0074
adATTqggIQX5xxLDISkFTw,64,25,0.0,0.0,4.88,1.884,4.135,"Food Trucks, Restaurants, Caterers",False,False,False,True,0.0,0.0,12.0,18,0.5,15,358.1,125.5,0.0155
pNu5bd9aL3jcJClfdQ86MQ,673,243,0.0453,0.0488,3.46,0.717,1.7206,"Mediterranean, Lounges, Bars",False,False,False,True,0.0,0.0,12.0,5,0.5,16,495.0,135.6,0.0214
bdfZdB2MTXlT6-RBjSIpQg,511,184,0.0326,0.0356,2.86,0.653,2.1053,"Food, Restaurants, Chinese",False,False,False,True,0.0,0.0,12.0,104,0.0,24,507.9,211.7,0.022
vxrGNnuEef7YCfB7mN08rA,10,8,0.0,0.0,2.0,0.625,4.0803,"Coffee & Tea, Donuts, Food",True,False,False,False,0.0,0.0,12.0,2,1.0,15,216.4,86.1,0.0094
1EokZOnCDkjv2VtPtplyHw,85,10,0.0,0.0,3.9,0.62,2.4672,"American (Traditional), Music Venues, Restaurants",False,False,False,False,0.0,0.0,12.0,245,0.5,67,4470.4,23.6,0.1933
ZpmSEd9N042IJanBiKlKiQ,25,19,0.0,0.0,3.79,0.651,1.7436,"American (New), Barbeque, Restaurants",False,False,False,False,0.0,0.0,12.0,235,0.5,22,845.1,73.6,0.0365
42OM20QndpmsOSY6ccudBA,10,6,0.1667,0.119,3.14,0.504,1.6801,"Bagels, Restaurants, Caterers",False,False,True,True,0.0,0.0,12.0,304,0.5,58,4973.6,135.2,0.2151
SwWfW3vBn5QkDE7T3urGAg,432,246,0.0244,0.0271,4.29,0.772,1.262,"Indian, Restaurants",,False,False,,0.0,0.0,12.0,52,0.5,0,0.0,9999.0,0.0
W4rgF_1eKzFZiGUOsgbGMA,744,243,0.0329,0.0347,4.12,0.77,1.7096,"Pakistani, Indian, Restaurants",True,False,False,False,0.0,0.0,12.0,32,1.0,0,0.0,9999.0,0.0
yN6jZyG1G1FG_HCZQlJZ1g,457,188,0.0479,0.0435,4.18,0.807,1.4858,"Restaurants, Caterers, Barbeque",True,False,False,False,0.0,0.0,12.0,23,1.0,0,0.0,9999.0,0.0
00szsg8vQy6yX5f-m9sI4A,143,36,0.0278,0.0263,3.76,0.683,3.9685,"Grocery, Food, Farmers Market",True,False,False,False,0.0,0.0,12.0,4,1.0,0,0.0,9999.0,0.0
WmnPtMtY0elYVStooCTfng,27,12,0.0,0.0,4.58,0.823,4.8559,"Breakfast & Brunch, Coffee & Tea, Sandwiches",True,False,False,True,100.0,3.0,10.0,14,1.0,10,249.6,38.4,0.0108
wCgIJhH_CTuwsSZPcafkng,798,19,0.0526,0.0902,2.33,0.616,3.429,"Food, Donuts, Coffee & Tea",True,False,False,False,0.0,0.0,12.0,18,1.0,8,137.0,70.9,0.0059
PW5eZM5RAQEhy3wgovChhQ,54,29,0.0,0.0,2.76,0.654,3.846,"Food, Cafes, Restaurants",True,False,False,False,0.0,0.0,12.0,471,1.0,132,15419.1,401.3,0.6668
jGewGnIYcf9LFBcR8lMC5g,120,34,0.0588,0.0771,2.78,0.738,3.6193,"Italian, Spanish, Restaurants",False,False,False,True,0.0,0.0,12.0,104,0.0,48,1090.4,31.6,0.0472
-lVTNjVoTMOkD-eT--u0oA,115,66,0.0303,0.0558,3.31,0.696,2.5487,"Mexican, Restaurants",False,False,False,False,0.0,0.0,12.0,14,0.5,0,0.0,9999.0,0.0
Jft1PUUQGH4DoC2S1zsABg,6,6,0.0,0.0,4.33,0.959,4.4151,"Ice Cream & Frozen Yogurt, Food",False,False,False,False,100.0,0.9,16.0,15,0.5,2,9.1,311.8,0.0004
jDCk9DEwSS_TamliID4QuQ,89,26,0.0385,0.0356,4.0,0.726,4.4178,"Bakeries, Imported Food, Food",True,False,False,False,100.0,0.6,13.0,48,1.0,12,173.1,112.2,0.0075
TCxvQgfBD6_JjOM3N1VPRA,11,8,0.0,0.0,4.62,0.916,3.8435,"Diners, Restaurants",False,False,False,False,0.0,0.0,12.0,8,0.5,0,0.0,9999.0,0.0
