business_id,name,city,state,latitude,longitude,stars,review_count,is_open,categories,parking_lot,parking_street,parking_valet,parking_garage
dCITjr2RMTmrX33_eFaMKA,BurgerWorks,Sherwood Park,AB,53.5426345,-113.3111322,3.5,17,0,"Burgers, Restaurants",True,False,False,False
Pr_Mlt9FqdcW7WCFGJmozA,The Cider Factory,Virginia City,NV,39.305224,-119.652596,4.5,104,1,"Italian, Seafood, American (Traditional), Steakhouses, Restaurants, Comfort Food",,True,False,False
-7GDqSUaXrpC8Ql7nDBxWA,B2 Bluefin,Bala Cynwyd,PA,40.0079839104,-75.2126064939,4.0,92,0,"Nightlife, Bars, Cocktail Bars, Japanese, Restaurants, Sushi Bars, Asian Fusion",True,False,False,False
e8pMCk4bE0U4qk7z59Lxkg,Federal Donuts,Philadelphia,PA,39.963042,-75.1741858944,4.5,11,1,"Sandwiches, Chicken Wings, Restaurants, Donuts, Food",False,False,False,False
tuyCmcmm5Q-bc-9zV76xKA,Pho Friendly,Trenton,NJ,40.23547,-74.7532115132,4.5,93,0,"Thai, Vietnamese, Chinese, Restaurants",False,True,False,False
V-96iACFgPmVjjKACGxd7Q,Fusion Pizza & Grill,Philadelphia,PA,40.0839955,-75.0354963,2.5,6,0,"Ethnic Food, Specialty Food, Restaurants, Food, Pizza",False,False,False,False
p184f-Zvf4ToPwLba0VS4A,Misto Diner,Bensalem,PA,40.1447023,-74.934106,3.5,26,0,"Chinese, Restaurants, Japanese",True,False,False,False
zVlhs7BVaouutt-rles-YA,Williams Sub Shop,Saint Petersburg,FL,27.806517,-82.749065,4.5,99,1,"Restaurants, Sandwiches",True,False,False,False
1E9o1SNo7UTf1XHTFPv1_Q,Franklin Juice Co,Franklin,TN,35.9326054453,-86.860662065,4.5,66,1,"Restaurants, Acai Bowls, Vegan, Organic Stores, Vegetarian, Food, Juice Bars & Smoothies",True,False,False,False
0CEUpFtaKhxbmrbSdP9MUQ,Acadia,Philadelphia,PA,39.9389483,-75.1564078,4.0,79,0,"Restaurants, Cajun/Creole, Southern, Nightlife, Cocktail Bars, Breakfast & Brunch, Seafood, Bars",False,True,False,False
f82dhKNiUXsDVPMLqKYiIQ,Sher-e-Punjab,Tucson,AZ,32.2509598946,-110.9591583204,4.0,446,1,"Restaurants, Salad, Pakistani, Indian, Cocktail Bars, Food, Food Delivery Services, Soup, Halal, Bars, Nightlife",True,False,False,False
FF45pKN_lzqG8Bqk-_HQvw,Go! Gyro! Go!,Saint Louis,MO,38.5844866,-90.266699,4.5,49,1,"Street Vendors, Food, Food Trucks, Greek, Food Stands, Restaurants, Mediterranean",True,True,False,False
IOZrqUQ2Jg6UeQ5CWpsmkg,Nesbit's Magazine Street Market,New Orleans,LA,29.9504773,-90.0679445,5.0,7,1,"Convenience Stores, Food, Grocery, Coffee & Tea, Beer, Wine & Spirits",False,True,False,False
TEP-73fGvgSUmtQFaOTA_g,The Steak Out,Marana,AZ,32.424551,-111.042885,2.5,30,0,"Steakhouses, Burgers, Restaurants",True,False,False,False
bDAlJYMIzwOewIThe2IZjQ,Domino's Pizza,Indianapolis,IN,39.699929,-86.2416313,4.0,12,1,"Chicken Wings, Sandwiches, Restaurants, Pizza",False,False,False,False
b7YJrFZWZdI2C5-9nZvVdw,Saltwater Grill,New Orleans,LA,29.944454,-90.133537,2.5,34,0,"Specialty Food, Restaurants, Food, Seafood, Seafood Markets",True,False,False,False
SGigkw0zqh4TTXferq3XGA,Sparkle Cupcake Company,Smyrna,TN,35.9873329,-86.5469148,4.0,5,0,"Food, Bakeries, Desserts",False,False,False,False
x9xBKymj6CJ2WuCCFInb7g,Fine Wine & Good Spirits,Chester,PA,39.8790789,-75.3227924,3.5,8,1,"Food, Beer, Wine & Spirits",False,True,False,False
SRexiuEsx1d9-dZVUsssQA,Brandon Burgers,Brandon,FL,27.9373704213,-82.3077001423,3.5,24,1,"Salad, Hot Dogs, Burgers, Restaurants, American (Traditional), Fast Food",False,False,False,False
xJyp6RLqNRv3tSu6njPKxQ,World of Beer,Exton,PA,40.0236651,-75.6291878,3.0,208,1,"Nightlife, Pubs, American (Traditional), Restaurants, Bars",True,True,False,False
1P_mGUY1PyPq7_ZabrzpBw,Carmine's Steakhouse,Saint Louis,MO,38.6243584,-90.1886849,4.0,261,1,"Italian, Restaurants, Steakhouses",False,True,True,False
XwoXi0M66RU6Gouq-DSDHw,G Peppers Grill & Tavern,Odessa,FL,28.0921362,-82.5785736,4.0,82,1,"Restaurants, Mexican, American (Traditional)",True,False,False,False
OfW-VK04qr7b7bPm5QbyLg,Taqueria Feliz,Horsham,PA,40.1807271,-75.1346993,3.0,77,0,"Mexican, Pizza, Restaurants",True,False,True,False
0DbIUh_Xuj6H5B_SF0RLCQ,Iguana's Mexican Restaurant,Brownsburg,IN,39.8518617214,-86.3847577572,4.0,74,1,"Restaurants, Mexican",True,,False,False
bSJczuohHVko33UT82hnfA,Blaze Pizza,New Orleans,LA,29.948395,-90.075281,4.0,302,1,"Pizza, Fast Food, Gluten-Free, Restaurants, Salad",False,True,False,False
PCM-vL-vRLJ4HB2OE8Nnbg,Baxter's Saloon & Grill,Malvern,PA,40.0536347,-75.526719,2.5,31,0,"Bars, Pubs, Nightlife, Restaurants, American (Traditional)",True,False,False,False
8YJtf5v76SIz-4udyF4YmA,The Hideout Coffee House,Brandon,FL,27.9344684803,-82.2878021747,4.5,22,0,"Food, Coffee & Tea",False,False,False,False
rmHgqdVkLsGN2byesWRo0w,Brewster's Pub,Maple Shade,NJ,39.9394973,-74.9743023,3.5,12,1,"American (Traditional), Active Life, Nightlife, Bowling, Restaurants",True,False,False,False
JfGfqCnk0-Tnf6PlahPUJQ,Burger Village,Edmonton,AB,53.436403,-113.604288,4.0,10,1,"Restaurants, Burgers",False,True,False,False
aNXw3PkXVt8ANwLyCfcmpg,McDonald's,Lansdale,PA,40.2637063378,-75.3179157563,1.5,17,1,"Restaurants, Fast Food, Burgers, Food, Coffee & Tea",False,False,False,False
GVqXNt0HKJLpciN9ePxnWw,Crown Fried Chicken,Philadelphia,PA,39.9368911,-75.1672837,2.5,16,1,"Restaurants, Fast Food",False,True,False,
KUx_q3nzqUINYgUTrZc9OA,Pita Pit,Tucson,AZ,32.2319918,-110.9584924,3.0,9,0,"Sandwiches, Restaurants",False,True,False,False
j-PaHu9iyJBlzKJZYN2smA,Snacks By The Pound,Glenside,PA,40.1001131,-75.1515328,3.5,8,1,"Food, Desserts, Shopping, Specialty Food, Candy Stores, Chocolatiers & Shops",True,True,False,False
VeqkfRUzZAKlQer3npXPdQ,New India's Kitchen,Ballwin,MO,38.5920571,-90.5035651,4.0,130,0,"Restaurants, Indian, Buffets, Diners, Pakistani",True,False,False,False
JwBTq6IOFH97b9Hr6RT7pw,Reinette Café & Patisserie,Edmonton,AB,53.5225968429,-113.61922974,3.0,5,1,"Food, Coffee & Tea, Bakeries, Restaurants, Cafes",False,False,False,False
dChRGpit9fM_kZK5pafNyA,The Love,Philadelphia,PA,39.9506555,-75.1708991,4.0,618,1,"Restaurants, American (New), Breakfast & Brunch, Burgers",False,True,False,False
uyc-S7lauYjzouYQ2TM76A,Papa John's Pizza,Saint Louis,MO,38.7461593,-90.2798145,2.0,9,1,"Pizza, Restaurants",False,False,False,False
2_gRg3_oWK3GoiB-OpcDHA,CedarBrook Deli,Cedarbrook,NJ,39.721471,-74.9016858,3.5,5,0,"Food, Convenience Stores, Restaurants, Food Delivery Services, Local Flavor, Delis",False,False,False,False
YE2TePip0TxcdquF5hGauQ,JoJo's Hot Dogs and BBQ,Goodlettsville,TN,36.3260267,-86.7040631,4.5,14,1,"Barbeque, Restaurants, Hot Dogs",True,False,False,False
KdkMXzeoqpfNsZd-_axoTQ,emPIEnada,Reno,NV,39.5428346,-119.8569115,4.5,41,1,"Event Planning & Services, Restaurants, Empanadas, Caterers, Food, Desserts, Comfort Food, American (Traditional), Food Trucks",True,False,False,False
iBRXLFWD7PeSYDbKsd_JTw,Mai Thai Restaurant,Brandon,FL,27.8915738378,-82.2725105,4.5,27,0,"Food, Ethnic Food, Specialty Food, Restaurants, Thai",False,False,False,False
od6skmfXz9twktEAuJHEmw,Ryan Christopher,Narberth,PA,40.0099504,-75.2591858,4.0,120,1,"American (New), Restaurants",False,True,False,False
sUQ-OfJYSNfz-cimEjoaXQ,Soho Oasis Cafe,Tampa,FL,27.9402059,-82.4828837,3.5,7,0,"Restaurants, Middle Eastern",True,False,False,False
cDekcTE1qwpz8ROlYixhqg,Philly Homebrew Outlet East,Philadelphia,PA,39.9736806,-75.1396479,5.0,32,0,"Shopping, Food, Arts & Entertainment, Wholesale Stores, Brewing Supplies, Beer, Wine & Spirits, Wineries",False,True,False,False
j9Kaj_6tSeXmVMYCgZithg,Noble Crust,Wesley Chapel,FL,28.188219,-82.347274,4.5,496,1,"Restaurants, Italian, Nightlife, Southern, Bars, Breakfast & Brunch, Pizza",True,False,False,False
EIlFs8kybcG-l60GJjNUIA,Domino's Pizza,Oldsmar,FL,28.0420037,-82.6746125,2.5,20,1,"Pizza, Chicken Wings, Restaurants, Sandwiches",True,False,False,False
z9wCTHYI2VZy9YIblwSsgg,The Silo Eatery Coffee Bakery,Tampa,FL,27.9464963776,-82.3555628732,4.0,5,0,"Coffee & Tea, Restaurants, Food, Cafes, Bakeries",False,False,False,False
cl5NjtALgaX7E-WL2DtiYQ,Liberty City Roasters,Bristol,PA,40.100524,-74.865196,4.5,8,1,"Food, Wholesalers, Coffee Roasteries, Professional Services, Coffee & Tea",False,False,False,False
4xhGQGdGqU60BIznBjqnuA,California Tacos and Taproom,Isla Vista,CA,34.4115552,-119.8550772,4.0,49,0,"Mexican, Beer Bar, Bars, Sports Bars, Nightlife, Restaurants, Tacos",False,False,False,False
juVJO2kMrHwCYXwQQmv1Tg,Sidekicks Pizza,Indianapolis,IN,39.7520076,-86.1395724,4.0,45,0,"Sandwiches, Restaurants, Pizza, Salad",False,False,False,False
Rz0KfP7YAZV_yQE8uIB0fg,El Sabor Boricua,Tampa,FL,28.0535153,-82.4534422,5.0,6,0,"Puerto Rican, Caribbean, Latin American, Restaurants",False,False,False,False
QWqKTWQ2OiDgo3dzNkpung,Jong Ka Jib,Philadelphia,PA,40.0520643,-75.1273939,4.5,351,1,"Korean, Restaurants",True,True,False,False
Wt1W6qwCvna1KzIuJRJbwA,Tokyo Mandarin,Glassboro,NJ,39.7119376,-75.1109667,4.0,88,1,"Japanese, Restaurants, Sushi Bars, Chinese",True,False,False,False
TO5-F6Rgt-_sYvRT9Cta-w,Apple Barn Cider Bar and General Store,Nashville,TN,36.203404,-86.694768,4.0,5,0,"Home & Garden, Kitchen & Bath, Shopping, Specialty Food, Food, Candy Stores",False,False,False,False
fNssGWMjae-SUzyyGblspQ,Apron,Haddonfield,NJ,39.8971069811,-75.0342256956,4.5,24,0,"Caterers, Event Planning & Services, Sandwiches, Restaurants",False,False,False,False
QU6xxKwHXR6xQ5oi2yIKLw,Bulk Barn,Edmonton,AB,53.517033,-113.496687,4.0,33,1,"Grocery, Food, Wholesale Stores, Fashion, Shopping, Department Stores",True,False,False,False
kwQzVF5GP8DzdyBavvhIaQ,Fisherman's Cove Seafood,Kenner,LA,30.0144336,-90.2402643,4.0,91,0,"Seafood Markets, Seafood, Specialty Food, Food, Restaurants",True,,False,False
wFXwmrlV8TiBS4Ac2-W_9g,MOSI Food Truck Rally,Tampa,FL,28.0536294,-82.4044188,3.5,10,0,"Festivals, Arts & Entertainment, Local Flavor, Restaurants, Food Stands",True,False,False,False
ifjluUv4VASwmFqEp8cWlQ,Marty's Pizza,Santa Barbara,CA,34.4362361,-119.7261474,4.0,64,1,"Pizza, Restaurants",True,,False,
9RoAU2wAlH63Non9qrx3xQ,Gary's World of Wellness,Norristown,PA,40.154956,-75.4013789,4.0,13,0,"Fitness & Instruction, Food, Shopping, Health & Medical, Beauty & Spas, Cosmetics & Beauty Supply, Active Life, Yoga, Specialty Food, Health Markets, Vitamins & Supplements",True,False,False,False
bPPy7yNFfb-6N_bHkn1qAw,Taste of the Caribbean,Indianapolis,IN,39.7733919,-86.0860599,3.0,17,1,"Restaurants, Caribbean, Food Trucks, Food",True,False,False,False
i_cFU5_dQexbjJA9rmf_WA,Marcie Blaine,Philadelphia,PA,39.950036,-75.162158,3.5,8,1,"Desserts, Specialty Food, Food, Chocolatiers & Shops",False,False,False,False
bTC3m_GPWBp92Y5TTReyTA,Taco Truck Stl,Saint Louis,MO,38.5939549,-90.2291931,2.5,10,0,"Food, Mexican, Restaurants, Food Trucks",False,False,False,False
wQjhFPMKwN_z85aPEn6V4Q,Thai Tanic,Montgomeryville,PA,40.2501841838,-75.2433013916,3.0,8,0,"Restaurants, Thai, Food, Specialty Food, Ethnic Food",True,False,False,False
516L9-ZWyqVgzqjP5uW7Jg,The Corner Cafe and Deli,Tampa,FL,27.9444574,-82.4578244,4.0,6,1,"Sandwiches, Cafes, Burgers, Food, Restaurants",False,False,False,False
7mpYTDb24SywNMRn3yeakQ,The Twisted Tail,Philadelphia,PA,39.9418766,-75.1451988,4.0,604,1,"Event Planning & Services, Whiskey Bars, American (New), American (Traditional), Venues & Event Spaces, Bars, Nightlife, Restaurants",False,True,False,False
NpglDX_FUp3ybEzbBp4qhw,Summer Palace Chinese Restaurant,Chesterfield,MO,38.6811546,-90.496384,2.5,9,0,"Restaurants, Chinese",False,False,False,False
iEC0VzHM2hQ13wM7c0QwgQ,Metro Diner,Langhorne,PA,40.180187,-74.87527,3.5,56,1,"American (Traditional), Restaurants, Diners, Breakfast & Brunch",True,False,False,False
OlD8UoHqrKnLoZUFxuas_w,The Hip Hop Sandwich Shop,Spring Hill,FL,28.4934721999,-82.546930168,2.5,5,1,"Sandwiches, Restaurants",False,False,False,False
D7z_V6E8cxXghSRcHAmUPg,La Bella China Restaurant,Tucson,AZ,32.149473,-110.9781864,4.0,92,1,"Restaurants, Chinese",True,,False,False
gb7JjRJtzWDsIWpJihZhBQ,McDonald's,Pennsville,NJ,39.6773020944,-75.4953995347,2.0,20,1,"Food, Burgers, Restaurants, Coffee & Tea, Fast Food",False,False,False,False
JPm93BlP-UHYPqFgK66JUw,Local Links,Haddon Heights,NJ,39.8826936,-75.0583844,4.5,70,1,"Coffee & Tea, Restaurants, American (New), Food, Cafes, Breakfast & Brunch",False,True,False,False
VeFfrEZ4iWaecrQg6Eq4cg,Cal Taco,Goleta,CA,34.4305419,-119.882367,4.0,189,1,"Burgers, Cafes, Restaurants, Mexican, American (Traditional)",True,False,False,False
5iuo1kvv0XZMS0bUOoLz2Q,Bistro St. Tropez,Philadelphia,PA,39.9535919923,-75.1794226902,3.5,163,0,"Restaurants, French",False,True,False,False
Dl1alpHSJE4_iB0MGKRLXw,Johnny Rockets,Hazelwood,MO,38.7860901654,-90.4157752544,2.0,6,0,"Food, Fast Food, Sandwiches, Restaurants, American (Traditional), Burgers, Diners",False,False,False,False
hsyIDX4x4ndYEvPoJF6_1g,Merendero La Catrachitas,St. Louis,MO,38.5787245,-90.2822168,4.5,22,1,"Latin American, Honduran, Restaurants",,True,False,
dk9zGFRJD2RXkHqAmFHOOA,Garage Pizza,New Orleans,LA,29.9668143,-90.0895672,4.0,6,0,"American (New), Sandwiches, Restaurants, Pizza",False,False,False,False
rR30b1XWbxZFFgLyGbfNAw,BODHI : Craft Bar + Thai Bistro,Indianapolis,IN,39.7802203,-86.1418027,4.5,132,1,"Gastropubs, Nightlife, Restaurants, Thai, Bars, Cocktail Bars",False,True,False,False
4QFqi8w3rlZTcc5LXKyPJw,Chris' Pizza Village Pleasant View,View,TN,36.387932573,-87.0147362534,4.0,31,1,"Chicken Wings, Italian, Salad, Pizza, Restaurants",False,True,False,False
iONfxRWQqA8pAPMZFNLaug,Nutrishop,Brandon,FL,27.9210171,-82.3272616,4.0,9,1,"Weight Loss Centers, Food, Health Markets, Health & Medical, Specialty Food, Shopping, Vitamins & Supplements, Personal Shopping",True,False,False,False
RsTF2skxLcp6qo9FdnA5PA,Pizza Hut,Langhorne,PA,40.21786,-74.9266344309,1.5,18,0,"Italian, Restaurants, Fast Food, Chicken Wings, Pizza",False,False,False,False
uYBx50Yl_Jc-UYwFzudBsQ,Chew Doin Fried Chicken & Ramen,Edwardsville,IL,38.8105909,-89.9524841,3.0,10,0,"Restaurants, Chicken Shop, Ramen, Japanese",False,False,False,False
bchZXVE4feVx4Q5rhIRCGg,NY Bagel Cafe & Deli,Philadelphia,PA,40.0027825,-75.2222705,3.0,52,0,"Restaurants, Food, Bagels, Breakfast & Brunch, Coffee & Tea, Sandwiches, Delis, American (New)",False,False,False,False
GpFRwCHN0RI8yFbcfXjfUg,V Sandwiches,Edmonton,AB,53.5417173,-113.4919398,3.5,9,1,"Vietnamese, Sandwiches, Restaurants",False,False,False,False
QZLOM3T6xl7y1Q6zqoqHWg,Freddy's Frozen Custard & Steakburgers,Brookhaven,PA,39.879183,-75.396768,3.5,26,1,"Food, American (Traditional), Fast Food, Ice Cream & Frozen Yogurt, Burgers, Restaurants",True,False,False,False
9qxMhGWjGsuPUoQB3Y74Wg,McDonald's,St. Louis,MO,38.6369079537,-90.1954829934,1.5,62,1,"Food, Restaurants, Coffee & Tea, Burgers, Fast Food",True,False,False,False
pJB63RaQpkTIKBhfTsLQQg,Biryani Hut,Noblesville,IN,39.9970877,-86.0023117,4.0,83,1,"Restaurants, Indian",True,False,False,False
ngvE1G9IckUO-ljZBFo23w,Mumbai Bistro,Philadelphia,PA,39.947207,-75.1572515,4.0,217,0,"Indian, Restaurants",False,True,False,False
46_2e1hnQ4csLrYnhn6bkw,Whetstone Tavern,Philadelphia,PA,39.9408715785,-75.1510468125,4.0,166,0,"Restaurants, Cocktail Bars, American (New), Desserts, American (Traditional), Nightlife, Bars, Food",False,True,False,False
TGfPJHImEq6AQL9a1laxlg,Chick-fil-A,Philadelphia,PA,40.08178,-75.0267907,4.0,80,1,"Event Planning & Services, American (Traditional), Restaurants, Food, Caterers, Fast Food, Chicken Shop, Breakfast & Brunch",True,False,False,False
CPgWuWGZ4v2sZr5_-1kluw,Checkers,Philadelphia,PA,39.9719414,-75.159771,2.0,21,1,"Restaurants, Fast Food, Burgers",True,False,False,False
VCkSUsdL5P0p16DAPxVROA,NY Bagel & Deli Shop,Philadelphia,PA,39.960811,-75.1573883,4.0,31,1,"Bagels, Food, Breakfast & Brunch, Coffee & Tea, Restaurants, Burgers, Delis",False,True,False,False
dIpTuL2T1L98GQGU17IeSw,The Bricks,Tampa,FL,27.9600238,-82.4444005,4.0,548,1,"Bars, Breakfast & Brunch, Restaurants, American (New), Coffee & Tea, Food, Nightlife, Vegetarian",False,True,False,False
XRkzSBTroG7kIdI7Z8ic6g,Piccadilly,Metairie,LA,29.994939,-90.18365,3.0,51,1,"Restaurants, Seafood, Breakfast & Brunch, American (Traditional)",True,False,False,False
bf34LpGej_MZbOlAKB1beQ,Sherbrooke Liquor Store,Edmonton,AB,53.5710863856,-113.548768193,4.5,77,1,"Beer, Wine & Spirits, Food",True,False,False,False
SoJwDKedR7SJh7-G69C38A,Hong Kong Sunny,New Hope,PA,40.3639078093,-74.9660219123,3.0,18,0,"Chinese, Restaurants",False,False,False,False
FW1PXpUq-yOs-5O_gqz3AQ,Big Mike's BBQ,Tampa,FL,28.0114997,-82.5828401,4.5,32,0,"Restaurants, Barbeque",True,False,False,False
1tLrjXG-I9hkOoZxlbwDqw,Olde Black Horse,Norristown,PA,40.1083808,-75.318943,4.0,9,1,"American (Traditional), Bars, Breakfast & Brunch, Nightlife, Cocktail Bars, Restaurants, Hotels & Travel, Hotels, Event Planning & Services",False,False,False,False
SlLfWzeYOrVBxCd-0QILZQ,The Boiling House,Cherry Hill,NJ,39.8996609,-74.9532997,4.0,238,1,"Cajun/Creole, Seafood, Noodles, Restaurants",True,True,False,False
adATTqggIQX5xxLDISkFTw,Just Churros,Tucson,AZ,32.2712313189,-110.9920754497,5.0,25,1,"Food Trucks, Restaurants, Caterers, Event Planning & Services, Food, Mexican, Spanish, Desserts",False,True,False,False
pNu5bd9aL3jcJClfdQ86MQ,Momo's Ouzaria Taverna,St Louis,MO,38.6603769097,-90.3371429443,3.5,243,0,"Mediterranean, Lounges, Bars, Nightlife, Restaurants, Greek",False,True,False,False
bdfZdB2MTXlT6-RBjSIpQg,Pho Bistro,Isla Vista,CA,34.4129345,-119.8555307,3.0,184,1,"Food, Restaurants, Chinese, Bubble Tea, Vietnamese",False,True,False,False
vxrGNnuEef7YCfB7mN08rA,Dunkin',Pinellas Park,FL,27.8718285,-82.7502853,2.0,8,1,"Coffee & Tea, Donuts, Food",True,False,False,False
1EokZOnCDkjv2VtPtplyHw,Reno Downtown Joint,St Petersburg,FL,27.7717231748,-82.6383055959,4.0,10,0,"American (Traditional), Music Venues, Restaurants, Cocktail Bars, Burgers, Bars, American (New), Nightlife, Arts & Entertainment",False,False,False,False
ZpmSEd9N042IJanBiKlKiQ,Smoke & Thyme,Boise,ID,43.6111922,-116.2062753,4.0,19,1,"American (New), Barbeque, Restaurants, Burgers, Sandwiches, Salad",False,False,False,False
42OM20QndpmsOSY6ccudBA,Union Teller Delicatessen,Nashville,TN,36.1648001,-86.7799287,3.5,6,0,"Bagels, Restaurants, Caterers, Sandwiches, Event Planning & Services, Delis, Food",False,True,True,False
SwWfW3vBn5QkDE7T3urGAg,Persis Biryani Indian Grill,Mount Juliet,TN,36.162142,-86.516006,4.5,246,1,"Indian, Restaurants",,,False,False
W4rgF_1eKzFZiGUOsgbGMA,Amber Indian Restaurant,Carmel,IN,39.9710819,-86.1601728,4.0,243,1,"Pakistani, Indian, Restaurants",True,False,False,False
yN6jZyG1G1FG_HCZQlJZ1g,City Barbeque,Fishers,IN,39.979376,-86.001692,4.0,188,1,"Restaurants, Caterers, Barbeque, American (Traditional), Event Planning & Services",True,False,False,False
00szsg8vQy6yX5f-m9sI4A,None Such Farm Market,Buckingham,PA,40.31862,-75.066274,4.0,36,1,"Grocery, Food, Farmers Market",True,False,False,False
WmnPtMtY0elYVStooCTfng,Barista Cafe,Palmyra,NJ,40.0043533,-75.0222651,4.5,12,0,"Breakfast & Brunch, Coffee & Tea, Sandwiches, Food, Restaurants, Cafes",True,True,False,False
wCgIJhH_CTuwsSZPcafkng,Dunkin' Donuts,Indianapolis,IN,39.7038868163,-86.1483024479,2.0,19,0,"Food, Donuts, Coffee & Tea",True,False,False,False
PW5eZM5RAQEhy3wgovChhQ,Cafe Victoria's,Philadelphia,PA,39.958422,-75.158257,3.0,29,0,"Food, Cafes, Restaurants, Coffee & Tea, Breakfast & Brunch",True,False,False,False
jGewGnIYcf9LFBcR8lMC5g,Picasso Restaurant & Bar,Media,PA,39.9179115,-75.390854,3.0,34,0,"Italian, Spanish, Restaurants, Food",False,True,False,False
-lVTNjVoTMOkD-eT--u0oA,El Rancho Nuevo,Saint Charles,MO,38.7687445,-90.5219795,3.5,66,1,"Mexican, Restaurants",False,False,False,False
Jft1PUUQGH4DoC2S1zsABg,Poppy's Ice Cream,Chalmette,LA,29.9381313,-89.9492226,4.5,6,1,"Ice Cream & Frozen Yogurt, Food",False,False,False,False
jDCk9DEwSS_TamliID4QuQ,Norma's Sweets Bakery,Kenner,LA,30.014963,-90.2391014,4.0,26,1,"Bakeries, Imported Food, Food, Ethnic Food, Specialty Food",True,False,False,False
TCxvQgfBD6_JjOM3N1VPRA,High Ridge Family Diner,High Ridge,MO,38.4863979071,-90.5041513042,4.5,8,1,"Diners, Restaurants",False,False,False,False
6_Zf2QsRHCH1RhbzA9inyw,Starbucks,Tampa,FL,27.9963703,-82.580954,3.0,56,1,"Coffee & Tea, Food",True,False,False,False
lPPYZr1_jx0XeW-xR9WJtw,DOSC,Edmonton,AB,53.5428720873,-113.4995122836,4.0,87,1,"Bars, Cocktail Bars, Coffee & Tea, Food, Restaurants, Cafes, Steakhouses, Nightlife, Tapas/Small Plates",False,True,False,False
0sr1EyOc6Td1C-962QW88w,La Cucina Italian Eatery,Conshohocken,PA,40.088398,-75.2926963,4.0,44,1,"Italian, American (Traditional), Pizza, Restaurants, Cheesesteaks",True,False,False,False
SFKjUQ1gmfwm7cJhMCFmkA,ZigZag Scallop,Hernando Beach,FL,28.4977,-82.650015,4.0,214,1,"Nightlife, Seafood, Bars, Restaurants, American (Traditional)",True,False,False,False
GJpAeUSsPIsVK6_0Lfuekg,Auntie Anne's,Tampa,FL,28.0686496,-82.5751466,2.0,7,1,"Pretzels, Shopping Centers, Food, Shopping, Bakeries",False,False,False,False
frsWe9bmMOMIBOBNzsCTew,African Palace Bar And Grill,Florissant,MO,38.7790065,-90.2800209,4.0,26,1,"Restaurants, African, Caribbean",,,False,False
-H6s1c2NRic5UKxXqi4FdQ,Bagelicious and More,Brandon,FL,27.9588017985,-82.2789713027,3.5,7,0,"Food, Breakfast & Brunch, Restaurants, Bagels, Coffee & Tea",True,False,False,False
xwSWtJcQkzTF6HNm_IMgcg,Rusty's Pizza Parlor,Goleta,CA,34.4290427,-119.8693616,2.5,94,1,"Chicken Wings, Salad, Restaurants, Pizza, Italian, Sandwiches",True,False,False,False
yFqq66GxRjnhZXPgjA6hnw,KFC,Philadelphia,PA,40.031578,-75.104787,2.0,7,1,"Restaurants, Chicken Shop, Fast Food, Chicken Wings",False,False,False,False
IbndcMURguByburM72o3SA,State Street Kitchen,Newtown,PA,40.2285432,-74.9370146,4.5,124,1,"Korean, American (Traditional), Sandwiches, Cheesesteaks, Restaurants, Coffee & Tea, Breakfast & Brunch, Food",False,True,False,False
1oDLf788824qQh-8Shl3sw,Boogyz Donuts,University City,MO,38.665449,-90.3147533,5.0,49,1,"Food, Donuts",False,False,False,False
Iipfa9Kaac9XH5Vo8GQwvg,Starbucks,Edmonton,AB,53.6161467,-113.4324244,3.5,10,1,"Coffee & Tea, Food",True,False,False,False
diwwt5QBU3-Thig9SVlsOA,Brew Brothers,Reno,NV,39.5295616355,-119.8145651258,3.5,592,1,"Bars, Nightlife, American (Traditional), Music Venues, Food, Arts & Entertainment, Restaurants, Breweries",True,True,True,True
