business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,subcategory
7fETFidBtAZuWKanTfa02w,GuestHouse Inn & Suites Music Valley,2420 Music Valley Dr,Nashville,TN,37214,36.2193894,-86.6949691,2.0,66,0,"Hotels & Travel, Event Planning & Services, Hotels",Hotel
3NdRfVpi3-tfk9vdiJ_F7w,Renaissance New Orleans Arts Warehouse District Hotel,700 Tchoupitoulas St,New Orleans,LA,70130,29.9459912615,-90.0669742712,4.0,180,1,"Hotels, Event Planning & Services, Hotels & Travel, Venues & Event Spaces",Hotel
6O31oRRIAUi1w-tS0ZtPDA,Inn At 500 Capitol,500 S Capitol Blvd,Boise,ID,83702,43.6114255,-116.2049971,4.5,74,1,"Hotels, Hotels & Travel, Event Planning & Services",Hotel
JE7uDoOQe6Kb34MgYTL5Lg,Sheraton Metairie - New Orleans Hotel,Four Galleria Blvd,Metairie,LA,70001,29.995871,-90.1529029,2.5,85,1,"Hotels & Travel, Event Planning & Services, Venues & Event Spaces, Hotels",Hotel
_pbx96FZ3eHJw-V_R4h-Vg,Embassy Suites by Hilton Tampa USF Near Busch Gardens,3705 Spectrum Blvd,Tampa,FL,33612,28.0556384,-82.4175265,2.5,83,1,"Event Planning & Services, Caterers, Hotels & Travel, Hotels",Hotel
1aj1hnqPt3rqoB8tVRHLEA,Hotel Monteleone,214 Royal St,New Orleans,LA,70130,29.954351,-90.067868,4.0,767,1,"Hotels & Travel, Hotels, Event Planning & Services",Hotel
vUTkL2n4AgWj8MZuXDblWA,Spinners Revolving Roof-Top Lounge,5250 Gulf Blvd,St. Pete Beach,FL,33706,27.7259921827,-82.7428642718,3.5,177,1,"Hotels, Caterers, Restaurants, Seafood, Hotels & Travel, Sandwiches, Salad, Event Planning & Services",Hotel
CgjtA5DXxQBqWSvcC8zl6Q,Castillo Inn at the Beach,22 Castillo St,Santa Barbara,CA,93101,34.4088277,-119.6946257,4.5,233,1,"Hotels & Travel, Event Planning & Services, Hotels",Hotel
KK_vqJYW1Z-Ey6og_IKmHg,Hampton Inn & Suites New Orleans Downtown,226 Carondelet Street,New Orleans,LA,70130,29.952085,-90.0709582,4.0,150,1,"Event Planning & Services, Hotels, Venues & Event Spaces, Hotels & Travel",Hotel
l7b33ubze8Jqw7C4I1CAuA,Embassy Suites by Hilton Tampa Airport Westshore,555 N Westshore Blvd,Tampa,FL,33609,27.9490484,-82.5234881,2.5,121,1,"Hotels & Travel, Event Planning & Services, Restaurants, Hotels",Hotel
UUpwoAAZcJyUWOqp81_3mA,Cajun Encounters Tour Company,941 Decatur St,New Orleans,LA,70116,29.9591561,-90.0609009,4.5,1210,1,"Transportation, Boat Tours, Bus Tours, Tours, Walking Tours, Hotels & Travel, Historical Tours",Hotel
hS6KNGCQVTYUdLb2edt58g,Steamboat Natchez,Toulouse St & Mississippi River,New Orleans,LA,70130,29.9552227147,-90.0627100468,3.5,780,1,"Boat Charters, Event Planning & Services, Hotels & Travel, Boat Tours, Restaurants, Active Life, Tours, Boating",Hotel
YbnJYHNp_fHbI-hcFg48vQ,Santa Barbara Adventure Company,32 E Haley St,Santa Barbara,CA,93101,34.4176812,-119.6943492,5.0,195,1,"Tours, Boating, Hotels & Travel, Rafting/Kayaking, Parks, Travel Services, Active Life",Hotel
S_orkerzJxv_qXiu79N5Vw,Wedgwood Inn,111 W Bridge St,New Hope,PA,18938,40.3638376,-74.9567673,4.5,68,1,"Hotels, Hotels & Travel, Event Planning & Services, Bed & Breakfast, Personal Assistants, Professional Services, Tours, Historical Tours",B&B
YT5CjacTllBtvMaMJS3IbA,Holiday Inn Express & Suites Tampa -Usf-Busch Gardens,2807 E Busch Blvd,Tampa,FL,33612,28.0319448444,-82.4278593509,2.5,62,1,"Hotels & Travel, Hotels, Venues & Event Spaces, Event Planning & Services",Hotel
hVby5X1U-rXbFOsUPv8N2A,SpringHill Suites New Orleans Downtown/Convention Center,301 St. Joseph Street,New Orleans,LA,70130,29.9435125,-90.0661136,3.0,98,1,"Event Planning & Services, Hotels & Travel, Hotels, Venues & Event Spaces",Hotel
Gpf61fcPpeUgnG0aMEbhoQ,Holiday Inn Philadelphia-Cherry Hill,2175 Marlton Pike Rd W,Cherry Hill,NJ,08002,39.9217056509,-75.04126,3.0,92,1,"Hotels & Travel, Event Planning & Services, Hotels, Restaurants, Breakfast & Brunch, Venues & Event Spaces",Hotel
cB_9eHHfo9me96cZup-lZQ,"The Saint Hotel, Autograph Collection",931 Canal St,New Orleans,LA,70112,29.955076675,-90.0713922316,3.5,316,1,"Hotels, Venues & Event Spaces, Event Planning & Services, Hotels & Travel",Hotel
N2i1U4Z6GHEw9V02N2u6JA,Hollander Hotel,421 4th Ave N,St. Petersburg,FL,33701,27.7766681,-82.6390994,4.5,265,1,"Event Planning & Services, Hotels & Travel, Hotels",Hotel
RLVuL5T2uNCP6bHvDxMkOQ,Plaza Beach Hotel - Beachfront Resort,4506 Gulf Blvd,St. Pete Beach,FL,33706,27.7202636,-82.7403106,4.0,92,1,"Hotels & Travel, Hotels, Event Planning & Services",Hotel
SwBhaxfQPbyhsi0QHUAN0A,Seminole Hard Rock Hotel & Casino Tampa,5223 Orient Rd,Tampa,FL,33610,27.993551,-82.371017,2.5,739,1,"Food, Hotels, Coffee & Tea, Hotels & Travel, Restaurants, Casinos, Burgers, Bars, Nightlife, Arts & Entertainment, Event Planning & Services",Hotel
aiggx_mzALX3kZOGYTPdjg,Hotel Mazarin,730 Bienville St,New Orleans,LA,70130,29.955106,-90.068253,4.0,203,1,"Venues & Event Spaces, Food, Event Planning & Services, Beer, Wine & Spirits, Hotels & Travel, Hotels",Hotel
CjPEJuX_MNDiCDjDTp6vQw,French Quarter Phantoms - Treme Tour,718 N Rampart St,New Orleans,LA,70116,29.9608638,-90.0680234,5.0,55,1,"Historical Tours, Local Flavor, Tours, Hotels & Travel, Walking Tours",Hotel
2Ht6SIY3oWnqX28S8Cj8DQ,CID Entertainment,"1 S Broad St, Fl 17, Ste 1710",Philadelphia,PA,19107,39.9511843,-75.1635217,1.5,53,1,"Event Planning & Services, Arts & Entertainment, Travel Services, Hotels & Travel",Hotel
DlU5bGy4imZ5JzZYoQkdSg,College Hunks Hauling Junk & Moving - St Louis,1440 N Warson Rd,Saint Louis,MO,63132,38.687635,-90.394208,4.0,139,1,"Local Services, Packing Supplies, Home Cleaning, Recycling Center, Movers, Transportation, Junk Removal & Hauling, Self Storage, Home Services, Shopping, Hotels & Travel, Packing Services",Hotel
BGGJqF1lOU7qN1AH0ltPMg,Grey Line Tours,,New Orleans,LA,70130,29.9541893005,-90.0646972656,4.5,61,1,"Hotels & Travel, Tours",Hotel
Ie8ACNYrJ3POhoVyuKpqtA,Red Roof Inn Tucson North - Marana,4940 W Ina Rd,Tucson,AZ,85743,32.3376066667,-111.0698066667,2.0,77,1,"Hotels, Hotels & Travel, Event Planning & Services",Hotel
MWKowhzHQ_scqnJEqAUYgA,Hilton Santa Barbara Beachfront Resort,633 E Cabrillo Blvd,Santa Barbara,CA,93103,34.4167626487,-119.676553,2.5,288,1,"Event Planning & Services, Venues & Event Spaces, Hotels & Travel, Hotels",Hotel
g9VjloFtS0S2p4_XoV1ReQ,Springhill Suites by Marriott Tampa North/I-75 Tampa Palms,5396 Primrose Lake Cir,Tampa,FL,33647,28.127381,-82.3777015,4.0,59,1,"Hotels & Travel, Event Planning & Services, Hotels",Hotel
zZBAyyqFODcCdZc3fqgyzA,"Blake Hotel New Orleans, BW Premier Collection",500 Saint Charles Ave,New Orleans,LA,70130,29.949184,-90.0705693833,2.5,64,1,"Event Planning & Services, Hotels, Hotels & Travel",Hotel
X0yZMHwB1yUyzISAqRyYtQ,Tampa Airport Marriott,"Tampa International Airport, 4200 George J. Bean Pkwy",Tampa,FL,33607,27.9818729708,-82.5346118733,3.5,120,1,"Event Planning & Services, Hotels, Hotels & Travel, Venues & Event Spaces",Hotel
KDC4yE8av8-A5TxgmjjUiw,Fiesta Lanes,501 W River Rd,Tucson,AZ,85704,32.2965067,-110.980189,3.0,50,1,"Bowling, Amusement Parks, Active Life, Party & Event Planning, Restaurants, Event Planning & Services, Hotels & Travel, Venues & Event Spaces, Travel Services, Pizza",Hotel
p1A6pcb-Aif8dKjPGlMGfA,Hampton Inn New Orleans-St. Charles Ave./Garden District,3626 St Charles Ave,New Orleans,LA,70115,29.9269297523,-90.0939953327,4.0,68,1,"Hotels & Travel, Event Planning & Services, Hotels",Hotel
wHicEIN-xE-uZD_JoyrzTQ,Hyatt Place Tampa/Busch Gardens,11408 North 30th St,Tampa,FL,33612,28.0523232,-82.4277647,3.5,82,1,"Venues & Event Spaces, Hotels & Travel, Hotels, Event Planning & Services",Hotel
P61ecBVVPgBm-zH_SYq8FA,"St. Louis Union Station Hotel, Curio Collection by Hilton",1820 Market St,St Louis,MO,63103,38.6281661,-90.2075881,3.5,329,1,"Hotels, Event Planning & Services, Hotels & Travel",Hotel
jlPB8Fx-xS2PW8Ni9NU3fw,Country Inn & Suites,6681 S Tucson Blvd,Tucson,AZ,85756,32.130867,-110.9332112,3.5,69,1,"Hotels & Travel, Event Planning & Services, Hotels, Party & Event Planning, Venues & Event Spaces",Hotel
D5V0Fawd6ODVgqCY8xngsw,Loews Philadelphia Hotel,1200 Market St,Philadelphia,PA,19107,39.9517461,-75.1602286,3.5,505,1,"Event Planning & Services, Hotels & Travel, Restaurants, Hotels, Seafood",Hotel
HsBN0LiWQnbcltRIOWOslg,The Windsor Suites,1700 Benjamin Franklin Pkwy,Philadelphia,PA,19103,39.9557404,-75.1683553,3.5,172,1,"Hotels, Event Planning & Services, Hotels & Travel",Hotel
IRaLSSGLusS0jyUeh9Invw,Yellow Cab Company,4413 N Hesperides St,Tampa,FL,33614,27.9828655,-82.5193025,1.5,69,1,"Taxis, Transportation, Airport Shuttles, Hotels & Travel",Hotel
Bq-5sHshfYzpNJQwWKeX-g,Dayton Andrews Chrysler Jeep Dodge - Clearwater,2388 Gulf To Bay Blvd,Clearwater,FL,33765,27.9608155047,-82.7389589478,2.5,61,1,"Car Rental, Auto Repair, Hotels & Travel, Car Dealers, Automotive, Auto Parts & Supplies, Body Shops",Hotel
YRYIopJGcNnUJ61TZXoZHQ,Element Ewing Princeton,1000 Sam Weinroth Road East,Ewing,NJ,08628,40.28612587,-74.8075511829,3.0,72,1,"Hotels & Travel, Hotels, Event Planning & Services, Venues & Event Spaces",Hotel
M0c99tzIJPIbrY_RAO7KSQ,Hyatt Regency St. Louis at the Arch,315 Chestnut St,Saint Louis,MO,63102,38.6262205635,-90.1877697,3.5,430,1,"Event Planning & Services, Venues & Event Spaces, Hotels, Hotels & Travel",Hotel
r3If7d4wAvYIbltQft11Zw,Holiday Inn New Orleans West Bank Tower,275 Whitney Ave,Gretna,LA,70053,29.9243994,-90.0418054,3.5,59,1,"Hotels, Event Planning & Services, Venues & Event Spaces, Hotels & Travel, Resorts",Resort
5pjdRZ9BgW70S5TO2jQY7w,Tucson / Lazydays KOA,5151 South Country Club Rd,Tucson,AZ,85706,32.1578373,-110.9235659,4.5,101,1,"Campgrounds, RV Parks, Hotels & Travel",Hotel
pN85_0Xr_cYY-F-PW_nzhw,Uber,,Tampa,FL,33603,27.9816157,-82.4590282,2.5,73,1,"Hotels & Travel, Transportation, Taxis",Hotel
2dPiEMXII3wF4uNCeWDEpg,Clayton Plaza Hotel,7750 Carondelet Ave,Clayton,MO,63105,38.648477,-90.3364872,3.5,151,1,"Resorts, Event Planning & Services, Hotels, Venues & Event Spaces, Hotels & Travel",Resort
g2LzskhiQtvYxNvAJK7Vig,ExecuCar,,St. Petersburg,FL,33716,27.8756643,-82.6537455,4.0,50,1,"Airport Shuttles, Hotels & Travel, Limos, Transportation",Hotel
kfqgGm2hJUj4NXEkkk1qIA,Indianapolis Motor Speedway,4750 W 16th St,Indianapolis,IN,46222,39.7904877022,-86.2336611024,4.5,214,1,"Automotive, Arts & Entertainment, Event Planning & Services, Race Tracks, Stadiums & Arenas, Hotels, Restaurants, Hotels & Travel",Hotel
tWcxRNHEls69WInCibtqHQ,Metro,707 N 1st St,Saint Louis,MO,63102,38.630223,-90.1834507,3.5,61,1,"Hotels & Travel, Transportation, Public Transportation",Hotel
2L4yheXAK8RZHoFJEZP-bA,The Lodge At Ventana Canyon,6200 N Club House Ln,Tucson,AZ,85750,32.32191,-110.84534,3.5,55,1,"Hotels & Travel, Golf, Hotels, Event Planning & Services, Active Life",Hotel
WzELkgG99ZNjwHXCed-2_g,Western Passport Center,7373 E Rosewood St,Tucson,AZ,85710,32.2326622009,-110.8354110718,4.5,91,1,"Passport & Visa Services, Travel Services, Hotels & Travel, Public Services & Government",Hotel
kvcJipGw0u-OnZ-t9Pe0gg,GO Express Travel,1801 S Lawndale Ave,Indianapolis,IN,46241,39.7405095,-86.2634333,3.5,57,1,"Airport Shuttles, Transportation, Hotels & Travel",Hotel
DXDoeVULsKLb7LLyAfvuVg,Moxy Nashville Downtown,110 3rd Avenue South,Nashville,TN,37201,36.161118,-86.7753746,3.5,60,1,"Event Planning & Services, Hotels, Hotels & Travel",Hotel
kLnOdN3_HuF1iXjtkb79aw,Courtyard by Marriott Boise Downtown,222 S Broadway Ave,Boise,ID,83702,43.6075508711,-116.1914321411,3.5,53,1,"Event Planning & Services, Hotels, Hotels & Travel",Hotel
BvqJe6XmjKC8fQsjEMsCrg,Pueblo Real Mexican Restaurant - Franklin,1340 W Main St,Franklin,TN,37064,35.9141216,-86.885854,4.0,267,1,"Mexican, Latin American, Historical Tours, Bars, Seafood, Tours, Restaurants, Hotels & Travel, Nightlife",Hotel
EMjC_SpCgx8-UnjrBVRylQ,Enterprise Car Share,1226 Chestnut St,Philadelphia,PA,19107,39.9503525,-75.1614904,2.0,101,1,"Hotels & Travel, Car Rental",Hotel
9JCiIF3zhY9f6OpCzYN0dA,Best Western Plus Music Row,1407 Division St,Nashville,TN,37203,36.1513135,-86.7891142,3.0,106,1,"Event Planning & Services, Resorts, Hotels, Hotels & Travel, Vacation Rentals",Resort
EF57en2jZd9e0m3E-TKV6Q,Hampton Inn Philadelphia/Willow Grove,1500 Easton Rd,Willow Grove,PA,19090,40.1594370307,-75.1244097948,2.5,57,1,"Hotels & Travel, Hotels, Event Planning & Services",Hotel
9A30mNX5am0VW6gMmfPEpA,The Cordova Inn,253 2nd Ave N,Saint Petersburg,FL,33701,27.77382,-82.636719,3.5,50,1,"Bed & Breakfast, Hotels & Travel, Event Planning & Services, Hotels",B&B
7F3bpQjZtUVNEPOxMkG-gA,Residence Inn Tampa Downtown,101 E Tyler St,Tampa,FL,33602,27.9514877,-82.46109,3.5,54,1,"Hotels & Travel, Event Planning & Services, Hotels, Venues & Event Spaces",Hotel
GOm9BM5J3FtON5_WfMhPZQ,Hyatt Place Mt. Laurel,8000 Crawford Pl,Mt. Laurel,NJ,08054,39.9153391,-74.9456741,3.5,55,1,"Hotels & Travel, Hotels, Event Planning & Services",Hotel
tt3NK-Y_Q3qFRDHVLpKTHw,Elevage,1207 S Howard Ave,Tampa,FL,33606,27.930558,-82.483335,4.0,344,1,"American (New), Cocktail Bars, Salad, Breakfast & Brunch, Bars, Nightlife, Restaurants, Hotels & Travel",Hotel
L4YWgRkuREPakrJKojibaQ,Edge Hotel,505 S Gulfview Blvd,Clearwater Beach,FL,33767,27.96833647,-82.82868324,3.0,99,1,"Event Planning & Services, Hotels & Travel, Hotels, Resorts, Venues & Event Spaces",Resort
wRv37fM7obkRup0bu7KrUw,Nashville Airport Inn & Suites,2425 Atrium Way,Nashville,TN,37214,36.1590488,-86.6914795,1.0,70,0,"Event Planning & Services, Hotels, Hotels & Travel",Hotel
uRST5ZEdNkLoBZROwbGxSw,La Quinta Inn by Wyndham Reno,4001 Market St,Reno,NV,89502,39.510189,-119.782025,2.5,187,1,"Event Planning & Services, Hotels, Hotels & Travel",Hotel
lLU37zhx2k9YGPzV30cNnA,Wyndham Garden Hotel Philadelphia Airport,45 Industrial Highway,Essington,PA,19029,39.86753,-75.303769,2.0,146,1,"Event Planning & Services, Hotels & Travel, Hotels",Hotel
Ddu6G10ZA6OdkU6z3Hz-2w,"The Magic House, St. Louis Children's Museum",516 S Kirkwood Rd,St. Louis,MO,63122,38.5738666425,-90.4058101007,4.5,188,1,"Arts & Entertainment, Hotels & Travel, Children's Museums, Museums, Tours",Hotel
4RrwqZwLnRe0Yhkv5_03fQ,Alamo Rent A Car,5405 Airport Service Rd,Tampa,FL,33607,27.963688,-82.534713,3.5,310,1,"Car Rental, Hotels & Travel",Hotel
0qv2HW9RB4iPTGkPHkg42g,Quality Hotel Clearwater Beach Resort,655 S Gulfview Blvd,Clearwater Beach,FL,33767,27.9663926791,-82.8257535,3.0,60,0,"Hotels, Hotels & Travel, Event Planning & Services",Hotel
CFlW9bfl4N63fZpQsZIkRQ,"The Logan Philadelphia, Curio Collection by Hilton",1 Logan Sq,Philadelphia,PA,19103,39.9569323,-75.1702705,3.5,211,1,"Hotels, Event Planning & Services, Nightlife, Hotels & Travel, Bars, Venues & Event Spaces",Hotel
MAZc7V_9RsMPqDq-OI2Jyg,Alexis Inn and Suites Nashville Airport,600 Ermac Dr,Nashville,TN,37214,36.1525275,-86.6873534,3.0,86,1,"Event Planning & Services, Hotels, Hotels & Travel",Hotel
K9KxdJ0iVLk9SZwvNccFXQ,Dennis Dillon RV & Marine,6772 W Targee St,Boise,ID,83709,43.584198,-116.2653513,2.5,79,1,"Boating, RV Repair, RV Rental, RV Dealers, Boat Dealers, Hotels & Travel, Active Life, Automotive",Hotel
JglSBV9cZB_fb1Zqv_nvXg,JW Marriott New Orleans,"614 Canal St, Driveway Entrance on 611 Common Street",New Orleans,LA,70130,29.952468793,-90.06887333,3.5,75,1,"Hotels, Hotels & Travel, Venues & Event Spaces, Event Planning & Services",Hotel
mq3fSfFqw2YW3S1Ej4BBvA,Hyatt Place New Orleans/Convention Center,881 Convention Center Blvd,New Orleans,LA,70130,29.9424478,-90.0647409,3.5,119,1,"Event Planning & Services, Hotels & Travel, Hotels",Hotel
X2LoJxQgssbr0Y9FYLTuRQ,Nashville Downtown Hostel,177 1st Ave N,Nashville,TN,37201,36.1646949,-86.7759709,4.0,77,1,"Hostels, Hotels & Travel",Hostel
mLUXMhpTVJhCOeTTh_p6cQ,American Airlines,2001 E Plumb Ln,Reno,NV,89502,39.5058565,-119.774971,1.5,50,1,"Transportation, Hotels & Travel, Airlines",Hotel
5MtFUT14Op1KRAnCa6eSbg,FreightCenter,"34125 US Highway 19 N, Ste 300",Palm Harbor,FL,34684,28.0821511919,-82.7380925609,1.5,184,1,"Hotels & Travel, Shipping Centers, Movers, Local Services, Professional Services, Home Services, Transportation",Hotel
X_OnAUXVGHjyWP9zoPVLTA,Megabus,,Philadelphia,PA,19104,39.9583587,-75.1953934,2.0,415,1,"Hotels & Travel, Transportation",Hotel
z87FYHd8q7UaySvmwsO5hg,Red Roof Inn New Orleans Airport,2830 Loyola Dr,Kenner,LA,70062,30.006901,-90.265635,2.0,55,0,"Hotels, Hotels & Travel, Event Planning & Services",Hotel
y6-J_UjNk69VNLb39c_5CA,Spirit of Philadelphia,401 S Columbus Blvd,Philadelphia,PA,19106,39.9415984538,-75.1405771664,3.0,165,1,"Event Planning & Services, American (New), Venues & Event Spaces, Active Life, Boating, Boat Tours, American (Traditional), Restaurants, Tours, Hotels & Travel, Buffets, Boat Charters",Hotel
maOMGu_2dSHKydBgZdTsvQ,Wildhorse Saloon,120 2nd Ave N,Nashville,TN,37201,36.1627656,-86.7751783,3.5,559,1,"Tours, Local Flavor, Hotels & Travel, Arts & Entertainment, Event Planning & Services, American (Traditional), Nightlife, Restaurants, Music Venues, Barbeque, Bars, Venues & Event Spaces",Hotel
8Wcq23GYmeFNnYotBtck7g,Brew Bus Brewing,4101 N Florida Ave,Tampa,FL,33603,27.9825580301,-82.4588757269,4.5,148,0,"Breweries, Party Bus Rentals, Beer Bar, Restaurants, Tours, Bars, Hotels & Travel, Nightlife, Food, Bus Tours, Event Planning & Services, Venues & Event Spaces, Bar Crawl",Hotel
OM7W1kCHvhvThZrKRnA1PA,New Orleans Ghost Adventures Tour,"620 Decatur St, St # 600",New Orleans,LA,70130,29.9564675,-90.0627435,4.5,340,1,"Historical Tours, Tours, Hotels & Travel, Walking Tours",Hotel
drrx9_VlTo9so8FPV4hMdA,Royal Sun Restaurant & Bar,1003 N Stone Ave,Tucson,AZ,85705,32.234522,-110.97222,4.0,73,1,"Event Planning & Services, Bars, Lounges, Karaoke, Restaurants, Comfort Food, Nightlife, American (New), Hotels & Travel, Hotels, Breakfast & Brunch",Hotel
IIGVuXllRX3yV1GlIIgHkg,Hilton St. Louis Airport,10330 Natural Bridge Rd,Saint Louis,MO,63134,38.7359873391,-90.3593986768,3.0,185,1,"Event Planning & Services, Hotels & Travel, Automotive, Parking, Hotels",Hotel
Z4qU8t48Eh9ouN-iPaDBVg,Parrotdise Express,"51 Main St, Ste 5",Dunedin,FL,34698,28.0126631457,-82.7925123689,5.0,55,1,"Event Planning & Services, Boating, Local Services, Hotels & Travel, Boat Tours, Boat Charters, Tours, Active Life, Local Flavor",Hotel
iBnj2wBO5-3moZ7corhp-w,Hotel Congress,311 E Congress St,Tucson,AZ,85701,32.222337,-110.9668233,4.0,378,1,"American (New), Bars, Nightlife, Beer Bar, Event Planning & Services, Hotels & Travel, Restaurants, Venues & Event Spaces, Hotels",Hotel
3LYKr4nbBVcNUlC4QelSfA,215 Get A Cab,,Philadelphia,PA,19124,40.0149445,-75.0903154,2.0,112,1,"Public Transportation, Transportation, Taxis, Hotels & Travel",Hotel
B_CnhwuzJZ_t78fOmmwOGw,La Quinta Inn by Wyndham Tampa Near Busch Gardens,9202 North 30th St,Tampa,FL,33612,28.033698,-82.427068,2.0,58,1,"RV Rental, Hotels, Event Planning & Services, Hotels & Travel",Hotel
3qm2sG71yvgHJw1Sg22rEg,PreFlight Airport Parking,4700 Island Ave,Philadelphia,PA,19153,39.8857562145,-75.2312466117,3.5,115,0,"Airlines, Hotels & Travel, Automotive, Parking, Transportation, Airport Shuttles",Hotel
gkwSfsu1bxyTzTY3XCW0DA,Kimpton Canary Hotel,31 W Carrillo St,Santa Barbara,CA,93101,34.420436736,-119.7026383222,4.0,481,1,"Event Planning & Services, Hotels & Travel, Venues & Event Spaces, Hotels",Hotel
IyjBKGdomz7c25NhtAjolQ,Iron Door,10300 E Ski Run Rd,Mount Lemmon,AZ,85619,32.4485661075,-110.780392915,3.5,149,1,"Hotels & Travel, Soup, Sandwiches, Restaurants, Salad, Ski Resorts",Resort
9PXJkRLVWd6IMPfBzdJp2Q,"El Conquistador Tucson, A Hilton Resort",10000 N Oracle Rd,Tucson,AZ,85704,32.386118,-110.9566609085,3.0,269,1,"American (New), Fitness & Instruction, Resorts, Day Spas, Hotels, Restaurants, Steakhouses, Hotels & Travel, Active Life, Golf, Event Planning & Services, Tennis, Beauty & Spas, Horseback Riding",Resort
B5IVqmGFRHo7Jhn16mvn_Q,6th Man Movers,309 Hermitage Ave,Nashville,TN,37210,36.1529743,-86.7501994,4.0,113,1,"Local Services, Home Organization, Home Services, Transportation, Movers, Hotels & Travel, Junk Removal & Hauling",Hotel
T4dc0i0zKmshboj4bTiVSg,Arizona Shuttle Service,,Tucson,AZ,85712,32.2540946,-110.8850949,2.5,80,0,"Hotels & Travel, Transportation, Airport Shuttles",Hotel
gN35PutgiZWiXthiEbfjEg,Livery Tours,601 Chartres St,New Orleans,LA,70116,29.9568054,-90.0645496,4.5,140,1,"Tours, Transportation, Hotels & Travel, Limos, Airport Shuttles, Historical Tours",Hotel
0jpFptAehZhLl3nkhHDanA,Belmond El Encanto,800 Alvarado Pl,Santa Barbara,CA,93103,34.4388519,-119.7043733,4.0,331,1,"Restaurants, Event Planning & Services, Hotels, Hotels & Travel",Hotel
kkMxWSIJ88BG8bVn71RGEA,Delta Sky Club,900 Airline Dr,Kenner,LA,70062,29.9860767542,-90.257613501,3.5,52,1,"Travel Services, Transportation, Airport Lounges, Airlines, Airports, Hotels & Travel, Nightlife, Bars",Hotel
DnqMITzlJwE4io3FKI8CiQ,UC Santa Barbara Family Vacation Center,Ucsb Alumni Association,Santa Barbara,CA,93106,34.41742,-119.845692,5.0,84,1,"Hotels & Travel, Event Planning & Services, Hotels",Hotel
UVF59iJepR3kpuG-1HMiQA,Secret Garden Inn & Cottages,1908 Bath St,Santa Barbara,CA,93101,34.4272406,-119.716988,3.5,109,1,"Event Planning & Services, Bed & Breakfast, Hotels & Travel, Hotels",B&B
63TZaJ-f_3_df_P-oRbwRw,Flight Park,534 Donelson Pike,Nashville,TN,37214,36.146632,-86.6683883916,3.5,67,1,"Hotels & Travel, Airport Shuttles, Automotive, Valet Services, Car Wash, Transportation, Event Planning & Services, Parking, Airports",Hotel
OqG-r8_91lZMJ_QxUP5RCA,Holiday Inn Express Nashville Downtown Conf Ctr,920 Broadway,Nashville,TN,37203,36.158728,-86.7842469,2.5,158,1,"Fashion, Women's Clothing, Hotels, Venues & Event Spaces, Shopping, Hotels & Travel, Event Planning & Services",Hotel
